config_name,config_id,dU,dV,dW,sigma,n_samples,stable,diego_turing,shaberi_total,shaberi_type_I,shaberi_type_II,shaberi_hopf,rob_diego,rob_shaberi_total,rob_shaberi_type_I
RMT_1838_DDC_Type2_Unequal1,5,1.0,0.1,0.0,0.1,1000000,1000000,0,0,0,0,0,0.0,0.0,0.0
RMT_1838_DDC_Type2_Unequal1,5,1.0,0.1,0.0,0.2,1000000,1000000,0,0,0,0,0,0.0,0.0,0.0
RMT_1838_DDC_Type2_Unequal1,5,1.0,0.1,0.0,0.3,1000000,999995,0,0,0,0,0,0.0,0.0,0.0
RMT_1838_DDC_Type2_Unequal1,5,1.0,0.1,0.0,0.4,1000000,999152,0,0,0,0,0,0.0,0.0,0.0
RMT_1838_DDC_Type2_Unequal1,5,1.0,0.1,0.0,0.5,1000000,990909,0,0,0,0,0,0.0,0.0,0.0
RMT_1838_DDC_Type2_Unequal1,5,1.0,0.1,0.0,0.6,1000000,965101,0,0,0,0,0,0.0,0.0,0.0
RMT_1838_DDC_Type2_Unequal1,5,1.0,0.1,0.0,0.7,1000000,921389,0,0,0,0,0,0.0,0.0,0.0
RMT_1838_DDC_Type2_Unequal1,5,1.0,0.1,0.0,0.8,1000000,866412,0,0,0,0,0,0.0,0.0,0.0
RMT_1838_DDC_Type2_Unequal1,5,1.0,0.1,0.0,0.9,1000000,807333,0,0,0,0,0,0.0,0.0,0.0
RMT_1838_DDC_Type2_Unequal1,5,1.0,0.1,0.0,1.0,1000000,748366,0,0,0,0,0,0.0,0.0,0.0
RMT_1838_DDC_Type2_Unequal1,5,1.0,0.1,0.0,1.1,1000000,693389,0,0,0,0,0,0.0,0.0,0.0
RMT_1838_DDC_Type2_Unequal1,5,1.0,0.1,0.0,1.2,1000000,643344,0,0,0,0,0,0.0,0.0,0.0
RMT_1838_DDC_Type2_Unequal1,5,1.0,0.1,0.0,1.3,1000000,598461,0,0,0,0,0,0.0,0.0,0.0
RMT_1838_DDC_Type2_Unequal1,5,1.0,0.1,0.0,1.4,1000000,558541,0,0,0,0,0,0.0,0.0,0.0
RMT_1838_DDC_Type2_Unequal1,5,1.0,0.1,0.0,1.5,1000000,523011,0,0,0,0,0,0.0,0.0,0.0
RMT_1838_DDC_Type2_Unequal1,5,1.0,0.1,0.0,1.6,1000000,491452,0,0,0,0,0,0.0,0.0,0.0
RMT_1838_DDC_Type2_Unequal1,5,1.0,0.1,0.0,1.8,1000000,438479,0,0,0,0,0,0.0,0.0,0.0
RMT_1838_DDC_Type2_Unequal1,5,1.0,0.1,0.0,2.0,1000000,396324,0,1,0,0,1,0.0,0.0001,0.0
RMT_1838_DDC_Type2_Unequal1,5,1.0,0.1,0.0,2.2,1000000,362272,0,2,0,0,2,0.0,0.0002,0.0
RMT_1838_DDC_Type2_Unequal1,5,1.0,0.1,0.0,2.4,1000000,334523,0,3,0,0,3,0.0,0.0003,0.0
RMT_1838_DDC_Type2_Unequal1,5,1.0,0.1,0.0,2.6,1000000,311134,0,8,0,0,8,0.0,0.0008,0.0
RMT_1838_DDC_Type2_Unequal1,5,1.0,0.1,0.0,2.8,1000000,291674,0,12,0,0,12,0.0,0.0012,0.0
RMT_1838_DDC_Type2_Unequal1,5,1.0,0.1,0.0,3.0,1000000,275040,0,25,0,0,25,0.0,0.0025,0.0
RMT_1838_DDC_Type2_Unequal1,5,1.0,0.1,0.0,3.2,1000000,260769,0,33,0,0,33,0.0,0.0033,0.0
RMT_1838_DDC_Type2_Unequal1,5,1.0,0.1,0.0,3.4,1000000,248235,0,55,0,0,55,0.0,0.0055,0.0
RMT_1838_DDC_Type2_Unequal1,5,1.0,0.1,0.0,3.6,1000000,237148,0,80,0,0,80,0.0,0.008,0.0
RMT_1838_DDC_Type2_Unequal1,5,1.0,0.1,0.0,3.8,1000000,227488,0,117,0,0,117,0.0,0.0117,0.0
RMT_1838_DDC_Type2_Unequal1,5,1.0,0.1,0.0,4.0,1000000,218742,0,160,0,0,160,0.0,0.016,0.0
RMT_1838_DDC_Type2_Unequal1,5,1.0,0.1,0.0,5.0,1000000,185761,0,488,0,0,488,0.0,0.0488,0.0
RMT_1838_DDC_Type2_Unequal1,5,1.0,0.1,0.0,6.0,1000000,163400,0,951,0,0,951,0.0,0.0951,0.0
RMT_1838_DDC_Type2_Unequal1,5,1.0,0.1,0.0,7.0,1000000,147046,0,1418,0,0,1418,0.0,0.1418,0.0
RMT_1838_DDC_Type2_Unequal1,5,1.0,0.1,0.0,8.0,1000000,134318,0,1864,0,0,1864,0.0,0.1864,0.0
RMT_1838_DDC_Type2_Unequal1,5,1.0,0.1,0.0,9.0,1000000,124066,0,2305,0,0,2305,0.0,0.2305,0.0
RMT_1838_DDC_Type2_Unequal1,5,1.0,0.1,0.0,10.0,1000000,115782,0,2715,0,0,2715,0.0,0.2715,0.0
