config_name,config_id,dU,dV,dW,sigma,n_samples,stable,diego_turing,shaberi_total,shaberi_type_I,shaberi_type_II,shaberi_hopf,filter_count,rob_diego,rob_shaberi_total,rob_shaberi_type_I
NEW_RMT_1838_Type1_WFast_Unequal7,9,0.1,0.0,1.0,0.1,500000,500000,0,0,0,0,0,0,0.0,0.0,0.0
NEW_RMT_1838_Type1_WFast_Unequal7,9,0.1,0.0,1.0,0.2,500000,500000,0,0,0,0,0,0,0.0,0.0,0.0
NEW_RMT_1838_Type1_WFast_Unequal7,9,0.1,0.0,1.0,0.3,500000,499997,0,0,0,0,0,0,0.0,0.0,0.0
NEW_RMT_1838_Type1_WFast_Unequal7,9,0.1,0.0,1.0,0.4,500000,499589,0,0,0,0,0,0,0.0,0.0,0.0
NEW_RMT_1838_Type1_WFast_Unequal7,9,0.1,0.0,1.0,0.5,500000,495402,15,15,15,0,0,0,0.003,0.003,0.003
NEW_RMT_1838_Type1_WFast_Unequal7,9,0.1,0.0,1.0,0.58,500000,485969,98,98,98,0,0,0,0.0196,0.0196,0.0196
NEW_RMT_1838_Type1_WFast_Unequal7,9,0.1,0.0,1.0,0.6,500000,482642,126,126,126,0,0,0,0.0252,0.0252,0.0252
NEW_RMT_1838_Type1_WFast_Unequal7,9,0.1,0.0,1.0,0.7,500000,460746,385,385,385,0,0,0,0.077,0.077,0.077
NEW_RMT_1838_Type1_WFast_Unequal7,9,0.1,0.0,1.0,0.8,500000,433299,884,884,884,0,0,0,0.1768,0.1768,0.1768
NEW_RMT_1838_Type1_WFast_Unequal7,9,0.1,0.0,1.0,0.9,500000,403836,1616,1616,1616,0,0,0,0.3232,0.3232,0.3232
NEW_RMT_1838_Type1_WFast_Unequal7,9,0.1,0.0,1.0,1.0,500000,374316,2461,2461,2461,0,0,0,0.4922,0.4922,0.4922
NEW_RMT_1838_Type1_WFast_Unequal7,9,0.1,0.0,1.0,1.1,500000,346971,3591,3591,3591,0,0,0,0.7182,0.7182,0.7182
NEW_RMT_1838_Type1_WFast_Unequal7,9,0.1,0.0,1.0,1.2,500000,321807,4636,4636,4636,0,0,0,0.9272,0.9272,0.9272
NEW_RMT_1838_Type1_WFast_Unequal7,9,0.1,0.0,1.0,1.3,500000,299433,5853,5853,5853,0,0,0,1.1706,1.1706,1.1706
NEW_RMT_1838_Type1_WFast_Unequal7,9,0.1,0.0,1.0,1.4,500000,279507,7037,7037,7037,0,0,0,1.4074,1.4074,1.4074
NEW_RMT_1838_Type1_WFast_Unequal7,9,0.1,0.0,1.0,1.5,500000,261652,8170,8170,8170,0,0,0,1.634,1.634,1.634
NEW_RMT_1838_Type1_WFast_Unequal7,9,0.1,0.0,1.0,1.6,500000,245893,9142,9142,9141,1,0,0,1.8284,1.8284,1.8282
NEW_RMT_1838_Type1_WFast_Unequal7,9,0.1,0.0,1.0,1.8,500000,219308,11192,11192,11188,4,0,0,2.2384,2.2384,2.2376
NEW_RMT_1838_Type1_WFast_Unequal7,9,0.1,0.0,1.0,2.0,500000,198117,12848,12848,12838,10,0,0,2.5696,2.5696,2.5676
NEW_RMT_1838_Type1_WFast_Unequal7,9,0.1,0.0,1.0,2.2,500000,181074,14318,14318,14291,27,0,0,2.8636,2.8636,2.8582
NEW_RMT_1838_Type1_WFast_Unequal7,9,0.1,0.0,1.0,2.4,500000,167376,15432,15432,15370,62,0,0,3.0864,3.0864,3.074
NEW_RMT_1838_Type1_WFast_Unequal7,9,0.1,0.0,1.0,2.6,500000,155692,16337,16337,16215,122,0,0,3.2674,3.2674,3.243
NEW_RMT_1838_Type1_WFast_Unequal7,9,0.1,0.0,1.0,2.8,500000,145962,17091,17091,16873,218,0,0,3.4182,3.4182,3.3746
NEW_RMT_1838_Type1_WFast_Unequal7,9,0.1,0.0,1.0,3.0,500000,137606,17724,17724,17351,373,0,0,3.5448,3.5448,3.4702
NEW_RMT_1838_Type1_WFast_Unequal7,9,0.1,0.0,1.0,3.2,500000,130544,18269,18269,17717,552,0,0,3.6538,3.6538,3.5434
NEW_RMT_1838_Type1_WFast_Unequal7,9,0.1,0.0,1.0,3.4,500000,124265,18694,18694,17903,791,0,0,3.7388,3.7388,3.5806
NEW_RMT_1838_Type1_WFast_Unequal7,9,0.1,0.0,1.0,3.6,500000,118713,19029,19029,17983,1046,0,0,3.8058,3.8058,3.5966
NEW_RMT_1838_Type1_WFast_Unequal7,9,0.1,0.0,1.0,3.8,500000,113873,19235,19235,17943,1292,0,0,3.847,3.847,3.5886
NEW_RMT_1838_Type1_WFast_Unequal7,9,0.1,0.0,1.0,4.0,500000,109475,19347,19347,17738,1609,0,0,3.8694,3.8694,3.5476
NEW_RMT_1838_Type1_WFast_Unequal7,9,0.1,0.0,1.0,4.5,500000,100262,19598,19598,17116,2482,0,0,3.9196,3.9196,3.4232
NEW_RMT_1838_Type1_WFast_Unequal7,9,0.1,0.0,1.0,5.0,500000,92855,19535,19535,16140,3395,0,0,3.907,3.907,3.228
NEW_RMT_1838_Type1_WFast_Unequal7,9,0.1,0.0,1.0,5.5,500000,86748,19428,19428,15164,4264,0,0,3.8856,3.8856,3.0328
NEW_RMT_1838_Type1_WFast_Unequal7,9,0.1,0.0,1.0,6.0,500000,81561,19112,19112,14060,5052,0,0,3.8224,3.8224,2.812
NEW_RMT_1838_Type1_WFast_Unequal7,9,0.1,0.0,1.0,7.0,500000,73467,18431,18431,11956,6475,0,0,3.6862,3.6862,2.3912
NEW_RMT_1838_Type1_WFast_Unequal7,9,0.1,0.0,1.0,8.0,500000,67093,17611,17611,10048,7563,0,0,3.5222,3.5222,2.0096
NEW_RMT_1838_Type1_WFast_Unequal7,9,0.1,0.0,1.0,9.0,500000,62006,16811,16811,8503,8308,0,0,3.3622,3.3622,1.7006
NEW_RMT_1838_Type1_WFast_Unequal7,9,0.1,0.0,1.0,10.0,500000,57917,16080,16080,7306,8774,0,0,3.216,3.216,1.4612
