config_name,config_id,dU,dV,dW,sigma,n_samples,stable,diego_turing,shaberi_total,shaberi_type_I,shaberi_type_II,shaberi_hopf,filter_count,rob_diego,rob_shaberi_total,rob_shaberi_type_I
NEW_RMT_1838_Type3_UFreeze_Equal1,20,0.0,1.0,1.0,0.1,500000,500000,0,0,0,0,0,0,0.0,0.0,0.0
NEW_RMT_1838_Type3_UFreeze_Equal1,20,0.0,1.0,1.0,0.2,500000,500000,0,0,0,0,0,0,0.0,0.0,0.0
NEW_RMT_1838_Type3_UFreeze_Equal1,20,0.0,1.0,1.0,0.3,500000,499997,0,0,0,0,0,0,0.0,0.0,0.0
NEW_RMT_1838_Type3_UFreeze_Equal1,20,0.0,1.0,1.0,0.4,500000,499589,0,0,0,0,0,0,0.0,0.0,0.0
NEW_RMT_1838_Type3_UFreeze_Equal1,20,0.0,1.0,1.0,0.5,500000,495402,0,0,0,0,0,0,0.0,0.0,0.0
NEW_RMT_1838_Type3_UFreeze_Equal1,20,0.0,1.0,1.0,0.58,500000,485969,0,0,0,0,0,0,0.0,0.0,0.0
NEW_RMT_1838_Type3_UFreeze_Equal1,20,0.0,1.0,1.0,0.6,500000,482642,0,0,0,0,0,0,0.0,0.0,0.0
NEW_RMT_1838_Type3_UFreeze_Equal1,20,0.0,1.0,1.0,0.7,500000,460746,1,1,1,0,0,0,0.0002,0.0002,0.0002
NEW_RMT_1838_Type3_UFreeze_Equal1,20,0.0,1.0,1.0,0.8,500000,433299,4,4,4,0,0,0,0.0008,0.0008,0.0008
NEW_RMT_1838_Type3_UFreeze_Equal1,20,0.0,1.0,1.0,0.9,500000,403836,23,23,23,0,0,0,0.0046,0.0046,0.0046
NEW_RMT_1838_Type3_UFreeze_Equal1,20,0.0,1.0,1.0,1.0,500000,374316,57,57,57,0,0,0,0.0114,0.0114,0.0114
NEW_RMT_1838_Type3_UFreeze_Equal1,20,0.0,1.0,1.0,1.1,500000,346971,127,127,127,0,0,0,0.0254,0.0254,0.0254
NEW_RMT_1838_Type3_UFreeze_Equal1,20,0.0,1.0,1.0,1.2,500000,321807,257,257,257,0,0,0,0.0514,0.0514,0.0514
NEW_RMT_1838_Type3_UFreeze_Equal1,20,0.0,1.0,1.0,1.3,500000,299433,417,417,417,0,0,0,0.0834,0.0834,0.0834
NEW_RMT_1838_Type3_UFreeze_Equal1,20,0.0,1.0,1.0,1.4,500000,279507,632,632,632,0,0,0,0.1264,0.1264,0.1264
NEW_RMT_1838_Type3_UFreeze_Equal1,20,0.0,1.0,1.0,1.5,500000,261652,885,885,885,0,0,0,0.177,0.177,0.177
NEW_RMT_1838_Type3_UFreeze_Equal1,20,0.0,1.0,1.0,1.6,500000,245893,1162,1162,1162,0,0,0,0.2324,0.2324,0.2324
NEW_RMT_1838_Type3_UFreeze_Equal1,20,0.0,1.0,1.0,1.8,500000,219308,1842,1842,1842,0,0,0,0.3684,0.3684,0.3684
NEW_RMT_1838_Type3_UFreeze_Equal1,20,0.0,1.0,1.0,2.0,500000,198117,2595,2595,2595,0,0,0,0.519,0.519,0.519
NEW_RMT_1838_Type3_UFreeze_Equal1,20,0.0,1.0,1.0,2.2,500000,181074,3481,3481,3481,0,0,0,0.6962,0.6962,0.6962
NEW_RMT_1838_Type3_UFreeze_Equal1,20,0.0,1.0,1.0,2.4,500000,167376,4403,4403,4403,0,0,0,0.8806,0.8806,0.8806
NEW_RMT_1838_Type3_UFreeze_Equal1,20,0.0,1.0,1.0,2.6,500000,155692,5245,5245,5245,0,0,0,1.049,1.049,1.049
NEW_RMT_1838_Type3_UFreeze_Equal1,20,0.0,1.0,1.0,2.8,500000,145962,5971,5971,5971,0,0,0,1.1942,1.1942,1.1942
NEW_RMT_1838_Type3_UFreeze_Equal1,20,0.0,1.0,1.0,3.0,500000,137606,6814,6814,6814,0,0,0,1.3628,1.3628,1.3628
NEW_RMT_1838_Type3_UFreeze_Equal1,20,0.0,1.0,1.0,3.2,500000,130544,7554,7554,7554,0,0,0,1.5108,1.5108,1.5108
NEW_RMT_1838_Type3_UFreeze_Equal1,20,0.0,1.0,1.0,3.4,500000,124265,8197,8197,8197,0,0,0,1.6394,1.6394,1.6394
NEW_RMT_1838_Type3_UFreeze_Equal1,20,0.0,1.0,1.0,3.6,500000,118713,8898,8898,8898,0,0,0,1.7796,1.7796,1.7796
NEW_RMT_1838_Type3_UFreeze_Equal1,20,0.0,1.0,1.0,3.8,500000,113873,9468,9468,9468,0,0,0,1.8936,1.8936,1.8936
NEW_RMT_1838_Type3_UFreeze_Equal1,20,0.0,1.0,1.0,4.0,500000,109475,9962,9962,9962,0,0,0,1.9924,1.9924,1.9924
NEW_RMT_1838_Type3_UFreeze_Equal1,20,0.0,1.0,1.0,4.5,500000,100262,11250,11250,11250,0,0,0,2.25,2.25,2.25
NEW_RMT_1838_Type3_UFreeze_Equal1,20,0.0,1.0,1.0,5.0,500000,92855,12303,12303,12303,0,0,0,2.4606,2.4606,2.4606
NEW_RMT_1838_Type3_UFreeze_Equal1,20,0.0,1.0,1.0,5.5,500000,86748,13150,13150,13149,1,0,0,2.63,2.63,2.6298
NEW_RMT_1838_Type3_UFreeze_Equal1,20,0.0,1.0,1.0,6.0,500000,81561,13749,13749,13747,2,0,0,2.7498,2.7498,2.7494
NEW_RMT_1838_Type3_UFreeze_Equal1,20,0.0,1.0,1.0,7.0,500000,73467,14655,14655,14630,25,0,0,2.931,2.931,2.926
NEW_RMT_1838_Type3_UFreeze_Equal1,20,0.0,1.0,1.0,8.0,500000,67093,15293,15293,15211,82,0,0,3.0586,3.0586,3.0422
NEW_RMT_1838_Type3_UFreeze_Equal1,20,0.0,1.0,1.0,9.0,500000,62006,15601,15601,15363,238,0,0,3.1202,3.1202,3.0726
NEW_RMT_1838_Type3_UFreeze_Equal1,20,0.0,1.0,1.0,10.0,500000,57917,15884,15884,15458,426,0,0,3.1768,3.1768,3.0916
