config_name,config_id,dU,dV,dW,sigma,n_samples,stable,diego_turing,shaberi_total,shaberi_type_I,shaberi_type_II,shaberi_hopf,rob_diego,rob_shaberi_total,rob_shaberi_type_I
RMT_1838_DDC_Type3_Unequal2,13,0.0,1.0,0.1,0.1,1000000,1000000,0,0,0,0,0,0.0,0.0,0.0
RMT_1838_DDC_Type3_Unequal2,13,0.0,1.0,0.1,0.2,1000000,1000000,0,0,0,0,0,0.0,0.0,0.0
RMT_1838_DDC_Type3_Unequal2,13,0.0,1.0,0.1,0.3,1000000,999995,0,0,0,0,0,0.0,0.0,0.0
RMT_1838_DDC_Type3_Unequal2,13,0.0,1.0,0.1,0.4,1000000,999152,0,0,0,0,0,0.0,0.0,0.0
RMT_1838_DDC_Type3_Unequal2,13,0.0,1.0,0.1,0.5,1000000,990909,0,0,0,0,0,0.0,0.0,0.0
RMT_1838_DDC_Type3_Unequal2,13,0.0,1.0,0.1,0.6,1000000,965101,0,0,0,0,0,0.0,0.0,0.0
RMT_1838_DDC_Type3_Unequal2,13,0.0,1.0,0.1,0.7,1000000,921389,0,0,0,0,0,0.0,0.0,0.0
RMT_1838_DDC_Type3_Unequal2,13,0.0,1.0,0.1,0.8,1000000,866412,0,0,0,0,0,0.0,0.0,0.0
RMT_1838_DDC_Type3_Unequal2,13,0.0,1.0,0.1,0.9,1000000,807333,0,0,0,0,0,0.0,0.0,0.0
RMT_1838_DDC_Type3_Unequal2,13,0.0,1.0,0.1,1.0,1000000,748366,0,0,0,0,0,0.0,0.0,0.0
RMT_1838_DDC_Type3_Unequal2,13,0.0,1.0,0.1,1.1,1000000,693389,0,0,0,0,0,0.0,0.0,0.0
RMT_1838_DDC_Type3_Unequal2,13,0.0,1.0,0.1,1.2,1000000,643344,0,0,0,0,0,0.0,0.0,0.0
RMT_1838_DDC_Type3_Unequal2,13,0.0,1.0,0.1,1.3,1000000,598461,0,0,0,0,0,0.0,0.0,0.0
RMT_1838_DDC_Type3_Unequal2,13,0.0,1.0,0.1,1.4,1000000,558541,0,0,0,0,0,0.0,0.0,0.0
RMT_1838_DDC_Type3_Unequal2,13,0.0,1.0,0.1,1.5,1000000,523011,0,0,0,0,0,0.0,0.0,0.0
RMT_1838_DDC_Type3_Unequal2,13,0.0,1.0,0.1,1.6,1000000,491452,0,0,0,0,0,0.0,0.0,0.0
RMT_1838_DDC_Type3_Unequal2,13,0.0,1.0,0.1,1.8,1000000,438479,1,1,1,0,0,0.0001,0.0001,0.0001
RMT_1838_DDC_Type3_Unequal2,13,0.0,1.0,0.1,2.0,1000000,396324,3,3,3,0,0,0.0003,0.0003,0.0003
RMT_1838_DDC_Type3_Unequal2,13,0.0,1.0,0.1,2.2,1000000,362272,10,10,10,0,0,0.001,0.001,0.001
RMT_1838_DDC_Type3_Unequal2,13,0.0,1.0,0.1,2.4,1000000,334523,17,17,17,0,0,0.0017,0.0017,0.0017
RMT_1838_DDC_Type3_Unequal2,13,0.0,1.0,0.1,2.6,1000000,311134,43,43,43,0,0,0.0043,0.0043,0.0043
RMT_1838_DDC_Type3_Unequal2,13,0.0,1.0,0.1,2.8,1000000,291674,65,65,65,0,0,0.0065,0.0065,0.0065
RMT_1838_DDC_Type3_Unequal2,13,0.0,1.0,0.1,3.0,1000000,275040,124,124,124,0,0,0.0124,0.0124,0.0124
RMT_1838_DDC_Type3_Unequal2,13,0.0,1.0,0.1,3.2,1000000,260769,178,178,178,0,0,0.0178,0.0178,0.0178
RMT_1838_DDC_Type3_Unequal2,13,0.0,1.0,0.1,3.4,1000000,248235,239,239,239,0,0,0.0239,0.0239,0.0239
RMT_1838_DDC_Type3_Unequal2,13,0.0,1.0,0.1,3.6,1000000,237148,322,322,322,0,0,0.0322,0.0322,0.0322
RMT_1838_DDC_Type3_Unequal2,13,0.0,1.0,0.1,3.8,1000000,227488,418,418,418,0,0,0.0418,0.0418,0.0418
RMT_1838_DDC_Type3_Unequal2,13,0.0,1.0,0.1,4.0,1000000,218742,563,563,563,0,0,0.0563,0.0563,0.0563
RMT_1838_DDC_Type3_Unequal2,13,0.0,1.0,0.1,5.0,1000000,185761,1420,1420,1420,0,0,0.142,0.142,0.142
RMT_1838_DDC_Type3_Unequal2,13,0.0,1.0,0.1,6.0,1000000,163400,2479,2479,2479,0,0,0.2479,0.2479,0.2479
RMT_1838_DDC_Type3_Unequal2,13,0.0,1.0,0.1,7.0,1000000,147046,3655,3655,3655,0,0,0.3655,0.3655,0.3655
RMT_1838_DDC_Type3_Unequal2,13,0.0,1.0,0.1,8.0,1000000,134318,4750,4750,4750,0,0,0.475,0.475,0.475
RMT_1838_DDC_Type3_Unequal2,13,0.0,1.0,0.1,9.0,1000000,124066,5699,5699,5699,0,0,0.5699,0.5699,0.5699
RMT_1838_DDC_Type3_Unequal2,13,0.0,1.0,0.1,10.0,1000000,115782,6625,6625,6625,0,0,0.6625,0.6625,0.6625
