config_name,config_id,dU,dV,dW,sigma,n_samples,stable,diego_turing,shaberi_total,shaberi_type_I,shaberi_type_II,shaberi_hopf,filter_count,rob_diego,rob_shaberi_total,rob_shaberi_type_I
NEW_RMT_1823_Type3_WFreeze_Unequal6,25,10.0,0.1,0.0,0.1,500000,500000,0,0,0,0,0,0,0.0,0.0,0.0
NEW_RMT_1823_Type3_WFreeze_Unequal6,25,10.0,0.1,0.0,0.2,500000,500000,0,0,0,0,0,0,0.0,0.0,0.0
NEW_RMT_1823_Type3_WFreeze_Unequal6,25,10.0,0.1,0.0,0.3,500000,500000,0,0,0,0,0,0,0.0,0.0,0.0
NEW_RMT_1823_Type3_WFreeze_Unequal6,25,10.0,0.1,0.0,0.4,500000,499562,18,18,18,0,0,0,0.0036,0.0036,0.0036
NEW_RMT_1823_Type3_WFreeze_Unequal6,25,10.0,0.1,0.0,0.5,500000,495492,245,245,245,0,0,0,0.049,0.049,0.049
NEW_RMT_1823_Type3_WFreeze_Unequal6,25,10.0,0.1,0.0,0.58,500000,486045,796,796,796,0,0,0,0.1592,0.1592,0.1592
NEW_RMT_1823_Type3_WFreeze_Unequal6,25,10.0,0.1,0.0,0.6,500000,482662,1013,1013,1013,0,0,0,0.2026,0.2026,0.2026
NEW_RMT_1823_Type3_WFreeze_Unequal6,25,10.0,0.1,0.0,0.7,500000,460928,2658,2658,2658,0,0,0,0.5316,0.5316,0.5316
NEW_RMT_1823_Type3_WFreeze_Unequal6,25,10.0,0.1,0.0,0.8,500000,433280,4853,4853,4853,0,0,0,0.9706,0.9706,0.9706
NEW_RMT_1823_Type3_WFreeze_Unequal6,25,10.0,0.1,0.0,0.9,500000,403439,7752,7752,7752,0,0,0,1.5504,1.5504,1.5504
NEW_RMT_1823_Type3_WFreeze_Unequal6,25,10.0,0.1,0.0,1.0,500000,374064,10835,10835,10835,0,0,0,2.167,2.167,2.167
NEW_RMT_1823_Type3_WFreeze_Unequal6,25,10.0,0.1,0.0,1.1,500000,346492,14037,14037,14037,0,0,0,2.8074,2.8074,2.8074
NEW_RMT_1823_Type3_WFreeze_Unequal6,25,10.0,0.1,0.0,1.2,500000,321234,17283,17283,17283,0,0,0,3.4566,3.4566,3.4566
NEW_RMT_1823_Type3_WFreeze_Unequal6,25,10.0,0.1,0.0,1.3,500000,298617,20145,20145,20145,0,0,0,4.029,4.029,4.029
NEW_RMT_1823_Type3_WFreeze_Unequal6,25,10.0,0.1,0.0,1.4,500000,278542,23058,23058,23058,0,0,0,4.6116,4.6116,4.6116
NEW_RMT_1823_Type3_WFreeze_Unequal6,25,10.0,0.1,0.0,1.5,500000,260816,25695,25695,25694,1,0,0,5.139,5.139,5.1388
NEW_RMT_1823_Type3_WFreeze_Unequal6,25,10.0,0.1,0.0,1.6,500000,245068,28087,28087,28086,1,0,0,5.6174,5.6174,5.6172
NEW_RMT_1823_Type3_WFreeze_Unequal6,25,10.0,0.1,0.0,1.8,500000,219021,32337,32337,32333,4,0,0,6.4674,6.4674,6.4666
NEW_RMT_1823_Type3_WFreeze_Unequal6,25,10.0,0.1,0.0,2.0,500000,198141,35848,35848,35821,27,0,0,7.1696,7.1696,7.1642
NEW_RMT_1823_Type3_WFreeze_Unequal6,25,10.0,0.1,0.0,2.2,500000,181037,38410,38410,38335,75,0,0,7.682,7.682,7.667
