config_name,config_id,dU,dV,dW,sigma,n_samples,stable,diego_turing,shaberi_total,shaberi_type_I,shaberi_type_II,shaberi_hopf,filter_count,rob_diego,rob_shaberi_total,rob_shaberi_type_I
NEW_RMT_1823_Type3_WFreeze_Unequal1,20,1.0,0.1,0.0,0.1,500000,500000,0,0,0,0,0,0,0.0,0.0,0.0
NEW_RMT_1823_Type3_WFreeze_Unequal1,20,1.0,0.1,0.0,0.2,500000,500000,0,0,0,0,0,0,0.0,0.0,0.0
NEW_RMT_1823_Type3_WFreeze_Unequal1,20,1.0,0.1,0.0,0.3,500000,500000,0,0,0,0,0,0,0.0,0.0,0.0
NEW_RMT_1823_Type3_WFreeze_Unequal1,20,1.0,0.1,0.0,0.4,500000,499562,0,0,0,0,0,0,0.0,0.0,0.0
NEW_RMT_1823_Type3_WFreeze_Unequal1,20,1.0,0.1,0.0,0.5,500000,495492,26,26,26,0,0,0,0.0052,0.0052,0.0052
NEW_RMT_1823_Type3_WFreeze_Unequal1,20,1.0,0.1,0.0,0.58,500000,486045,144,144,144,0,0,0,0.0288,0.0288,0.0288
NEW_RMT_1823_Type3_WFreeze_Unequal1,20,1.0,0.1,0.0,0.6,500000,482662,202,202,202,0,0,0,0.0404,0.0404,0.0404
NEW_RMT_1823_Type3_WFreeze_Unequal1,20,1.0,0.1,0.0,0.7,500000,460928,603,603,603,0,0,0,0.1206,0.1206,0.1206
NEW_RMT_1823_Type3_WFreeze_Unequal1,20,1.0,0.1,0.0,0.8,500000,433280,1317,1317,1317,0,0,0,0.2634,0.2634,0.2634
NEW_RMT_1823_Type3_WFreeze_Unequal1,20,1.0,0.1,0.0,0.9,500000,403439,2438,2438,2438,0,0,0,0.4876,0.4876,0.4876
NEW_RMT_1823_Type3_WFreeze_Unequal1,20,1.0,0.1,0.0,1.0,500000,374064,3704,3704,3704,0,0,0,0.7408,0.7408,0.7408
NEW_RMT_1823_Type3_WFreeze_Unequal1,20,1.0,0.1,0.0,1.1,500000,346492,5267,5267,5267,0,0,0,1.0534,1.0534,1.0534
NEW_RMT_1823_Type3_WFreeze_Unequal1,20,1.0,0.1,0.0,1.2,500000,321234,7011,7011,7011,0,0,0,1.4022,1.4022,1.4022
NEW_RMT_1823_Type3_WFreeze_Unequal1,20,1.0,0.1,0.0,1.3,500000,298617,8616,8616,8616,0,0,0,1.7232,1.7232,1.7232
NEW_RMT_1823_Type3_WFreeze_Unequal1,20,1.0,0.1,0.0,1.4,500000,278542,10313,10313,10313,0,0,0,2.0626,2.0626,2.0626
NEW_RMT_1823_Type3_WFreeze_Unequal1,20,1.0,0.1,0.0,1.5,500000,260816,12041,12041,12040,1,0,0,2.4082,2.4082,2.408
NEW_RMT_1823_Type3_WFreeze_Unequal1,20,1.0,0.1,0.0,1.6,500000,245068,13598,13598,13597,1,0,0,2.7196,2.7196,2.7194
NEW_RMT_1823_Type3_WFreeze_Unequal1,20,1.0,0.1,0.0,1.8,500000,219021,16579,16579,16576,3,0,0,3.3158,3.3158,3.3152
NEW_RMT_1823_Type3_WFreeze_Unequal1,20,1.0,0.1,0.0,2.0,500000,198141,19343,19343,19318,25,0,0,3.8686,3.8686,3.8636
NEW_RMT_1823_Type3_WFreeze_Unequal1,20,1.0,0.1,0.0,2.2,500000,181037,21511,21511,21445,66,0,0,4.3022,4.3022,4.289
NEW_RMT_1823_Type3_WFreeze_Unequal1,20,1.0,0.1,0.0,2.4,500000,166960,23407,23407,23235,172,0,0,4.6814,4.6814,4.647
NEW_RMT_1823_Type3_WFreeze_Unequal1,20,1.0,0.1,0.0,2.6,500000,155337,25009,25009,24655,354,0,0,5.0018,5.0018,4.931
NEW_RMT_1823_Type3_WFreeze_Unequal1,20,1.0,0.1,0.0,2.8,500000,145463,26303,26303,25735,568,0,0,5.2606,5.2606,5.147
NEW_RMT_1823_Type3_WFreeze_Unequal1,20,1.0,0.1,0.0,3.0,500000,137181,27396,27396,26550,846,0,0,5.4792,5.4792,5.31
NEW_RMT_1823_Type3_WFreeze_Unequal1,20,1.0,0.1,0.0,3.2,500000,130047,28416,28416,27178,1238,0,0,5.6832,5.6832,5.4356
NEW_RMT_1823_Type3_WFreeze_Unequal1,20,1.0,0.1,0.0,3.4,500000,123759,29187,29187,27497,1690,0,0,5.8374,5.8374,5.4994
NEW_RMT_1823_Type3_WFreeze_Unequal1,20,1.0,0.1,0.0,3.6,500000,118333,30060,30060,27850,2210,0,0,6.012,6.012,5.57
NEW_RMT_1823_Type3_WFreeze_Unequal1,20,1.0,0.1,0.0,3.8,500000,113543,30702,30702,27955,2747,0,0,6.1404,6.1404,5.591
NEW_RMT_1823_Type3_WFreeze_Unequal1,20,1.0,0.1,0.0,4.0,500000,109120,31035,31035,27710,3325,0,0,6.207,6.207,5.542
NEW_RMT_1823_Type3_WFreeze_Unequal1,20,1.0,0.1,0.0,4.5,500000,99915,31850,31850,26969,4881,0,0,6.37,6.37,5.3938
NEW_RMT_1823_Type3_WFreeze_Unequal1,20,1.0,0.1,0.0,5.0,500000,92591,32338,32338,25839,6499,0,0,6.4676,6.4676,5.1678
NEW_RMT_1823_Type3_WFreeze_Unequal1,20,1.0,0.1,0.0,5.5,500000,86521,32538,32538,24450,8088,0,0,6.5076,6.5076,4.89
NEW_RMT_1823_Type3_WFreeze_Unequal1,20,1.0,0.1,0.0,6.0,500000,81401,32505,32505,22982,9523,0,0,6.501,6.501,4.5964
NEW_RMT_1823_Type3_WFreeze_Unequal1,20,1.0,0.1,0.0,7.0,500000,73173,31992,31992,19992,12000,0,0,6.3984,6.3984,3.9984
NEW_RMT_1823_Type3_WFreeze_Unequal1,20,1.0,0.1,0.0,8.0,500000,66833,31426,31426,17322,14104,0,0,6.2852,6.2852,3.4644
NEW_RMT_1823_Type3_WFreeze_Unequal1,20,1.0,0.1,0.0,9.0,500000,61663,30683,30683,14868,15815,0,0,6.1366,6.1366,2.9736
NEW_RMT_1823_Type3_WFreeze_Unequal1,20,1.0,0.1,0.0,10.0,500000,57346,29829,29829,12813,17016,0,0,5.9658,5.9658,2.5626
