config_name,config_id,dU,dV,dW,sigma,n_samples,stable_without_diffusion,diego_turing,shaberi_total,shaberi_type_I,shaberi_type_II,shaberi_hopf,rob_diego,rob_shaberi_total,rob_shaberi_type_I
RMT_1823_CDD_Type2_Unequal1,5,1.0,0.1,0.0,3.2,1000000,260880,57051,57051,57051,0,0,5.7051,5.7051,5.7051
RMT_1823_CDD_Type2_Unequal1,5,1.0,0.1,0.0,3.4,1000000,248189,58598,58598,58598,0,0,5.8598,5.8598,5.8598
RMT_1823_CDD_Type2_Unequal1,5,1.0,0.1,0.0,3.6,1000000,237081,59977,59977,59977,0,0,5.9977,5.9977,5.9977
RMT_1823_CDD_Type2_Unequal1,5,1.0,0.1,0.0,3.8,1000000,227296,61221,61221,61221,0,0,6.1221,6.1221,6.1221
RMT_1823_CDD_Type2_Unequal1,5,1.0,0.1,0.0,4.0,1000000,218458,62065,62065,62065,0,0,6.2065,6.2065,6.2065
RMT_1823_CDD_Type2_Unequal1,5,1.0,0.1,0.0,5.0,1000000,185417,64894,64894,64894,0,0,6.4894,6.4894,6.4894
RMT_1823_CDD_Type2_Unequal1,5,1.0,0.1,0.0,6.0,1000000,162873,65207,65207,65207,0,0,6.5207,6.5207,6.5207
RMT_1823_CDD_Type2_Unequal1,5,1.0,0.1,0.0,7.0,1000000,146496,64361,64361,64361,0,0,6.4361,6.4361,6.4361
RMT_1823_CDD_Type2_Unequal1,5,1.0,0.1,0.0,8.0,1000000,133788,63049,63049,63049,0,0,6.3049,6.3049,6.3049
RMT_1823_CDD_Type2_Unequal1,5,1.0,0.1,0.0,9.0,1000000,123343,61461,61461,61458,3,0,6.1461,6.1461,6.1458
RMT_1823_CDD_Type2_Unequal1,5,1.0,0.1,0.0,10.0,1000000,114876,59817,59817,59806,11,0,5.9817,5.9817,5.9806
RMT_1823_CDD_Type2_Unequal2,6,0.1,1.0,0.0,0.1,1000000,1000000,0,0,0,0,0,0.0,0.0,0.0
RMT_1823_CDD_Type2_Unequal2,6,0.1,1.0,0.0,0.2,1000000,1000000,0,0,0,0,0,0.0,0.0,0.0
RMT_1823_CDD_Type2_Unequal2,6,0.1,1.0,0.0,0.3,1000000,999998,0,0,0,0,0,0.0,0.0,0.0
RMT_1823_CDD_Type2_Unequal2,6,0.1,1.0,0.0,0.4,1000000,999157,0,0,0,0,0,0.0,0.0,0.0
RMT_1823_CDD_Type2_Unequal2,6,0.1,1.0,0.0,0.5,1000000,990811,0,0,0,0,0,0.0,0.0,0.0
RMT_1823_CDD_Type2_Unequal2,6,0.1,1.0,0.0,0.6,1000000,965208,0,0,0,0,0,0.0,0.0,0.0
RMT_1823_CDD_Type2_Unequal2,6,0.1,1.0,0.0,0.7,1000000,921791,0,0,0,0,0,0.0,0.0,0.0
RMT_1823_CDD_Type2_Unequal2,6,0.1,1.0,0.0,0.8,1000000,866434,0,0,0,0,0,0.0,0.0,0.0
RMT_1823_CDD_Type2_Unequal2,6,0.1,1.0,0.0,0.9,1000000,806963,0,0,0,0,0,0.0,0.0,0.0
RMT_1823_CDD_Type2_Unequal2,6,0.1,1.0,0.0,1.0,1000000,748444,0,0,0,0,0,0.0,0.0,0.0
RMT_1823_CDD_Type2_Unequal2,6,0.1,1.0,0.0,1.1,1000000,693273,0,0,0,0,0,0.0,0.0,0.0
RMT_1823_CDD_Type2_Unequal2,6,0.1,1.0,0.0,1.2,1000000,642962,0,0,0,0,0,0.0,0.0,0.0
RMT_1823_CDD_Type2_Unequal2,6,0.1,1.0,0.0,1.3,1000000,597884,0,0,0,0,0,0.0,0.0,0.0
RMT_1823_CDD_Type2_Unequal2,6,0.1,1.0,0.0,1.4,1000000,557987,0,0,0,0,0,0.0,0.0,0.0
RMT_1823_CDD_Type2_Unequal2,6,0.1,1.0,0.0,1.5,1000000,522340,0,0,0,0,0,0.0,0.0,0.0
RMT_1823_CDD_Type2_Unequal2,6,0.1,1.0,0.0,1.6,1000000,490763,0,0,0,0,0,0.0,0.0,0.0
RMT_1823_CDD_Type2_Unequal2,6,0.1,1.0,0.0,1.8,1000000,438213,1,1,1,0,0,0.0001,0.0001,0.0001
RMT_1823_CDD_Type2_Unequal2,6,0.1,1.0,0.0,2.0,1000000,396326,3,3,3,0,0,0.0003,0.0003,0.0003
RMT_1823_CDD_Type2_Unequal2,6,0.1,1.0,0.0,2.2,1000000,362146,6,6,6,0,0,0.0006,0.0006,0.0006
RMT_1823_CDD_Type2_Unequal2,6,0.1,1.0,0.0,2.4,1000000,334549,17,17,17,0,0,0.0017,0.0017,0.0017
RMT_1823_CDD_Type2_Unequal2,6,0.1,1.0,0.0,2.6,1000000,311422,36,36,36,0,0,0.0036,0.0036,0.0036
RMT_1823_CDD_Type2_Unequal2,6,0.1,1.0,0.0,2.8,1000000,291815,65,65,65,0,0,0.0065,0.0065,0.0065
RMT_1823_CDD_Type2_Unequal2,6,0.1,1.0,0.0,3.0,1000000,275255,117,117,117,0,0,0.0117,0.0117,0.0117
RMT_1823_CDD_Type2_Unequal2,6,0.1,1.0,0.0,3.2,1000000,260880,148,148,148,0,0,0.0148,0.0148,0.0148
RMT_1823_CDD_Type2_Unequal2,6,0.1,1.0,0.0,3.4,1000000,248189,227,227,227,0,0,0.0227,0.0227,0.0227
RMT_1823_CDD_Type2_Unequal2,6,0.1,1.0,0.0,3.6,1000000,237081,322,322,322,0,0,0.0322,0.0322,0.0322
RMT_1823_CDD_Type2_Unequal2,6,0.1,1.0,0.0,3.8,1000000,227296,430,430,430,0,0,0.043,0.043,0.043
RMT_1823_CDD_Type2_Unequal2,6,0.1,1.0,0.0,4.0,1000000,218458,569,569,569,0,0,0.0569,0.0569,0.0569
RMT_1823_CDD_Type2_Unequal2,6,0.1,1.0,0.0,5.0,1000000,185417,1459,1459,1459,0,0,0.1459,0.1459,0.1459
RMT_1823_CDD_Type2_Unequal2,6,0.1,1.0,0.0,6.0,1000000,162873,2523,2523,2523,0,0,0.2523,0.2523,0.2523
RMT_1823_CDD_Type2_Unequal2,6,0.1,1.0,0.0,7.0,1000000,146496,3625,3625,3625,0,0,0.3625,0.3625,0.3625
RMT_1823_CDD_Type2_Unequal2,6,0.1,1.0,0.0,8.0,1000000,133788,4650,4650,4650,0,0,0.465,0.465,0.465
RMT_1823_CDD_Type2_Unequal2,6,0.1,1.0,0.0,9.0,1000000,123343,5496,5496,5496,0,0,0.5496,0.5496,0.5496
RMT_1823_CDD_Type2_Unequal2,6,0.1,1.0,0.0,10.0,1000000,114876,6385,6385,6385,0,0,0.6385,0.6385,0.6385
RMT_1823_CDD_Type2_Var1,7,0.0,1.0,1.0,0.1,1000000,1000000,0,0,0,0,0,0.0,0.0,0.0
RMT_1823_CDD_Type2_Var1,7,0.0,1.0,1.0,0.2,1000000,1000000,0,0,0,0,0,0.0,0.0,0.0
RMT_1823_CDD_Type2_Var1,7,0.0,1.0,1.0,0.3,1000000,999998,0,0,0,0,0,0.0,0.0,0.0
RMT_1823_CDD_Type2_Var1,7,0.0,1.0,1.0,0.4,1000000,999157,0,0,0,0,0,0.0,0.0,0.0
RMT_1823_CDD_Type2_Var1,7,0.0,1.0,1.0,0.5,1000000,990811,0,0,0,0,0,0.0,0.0,0.0
RMT_1823_CDD_Type2_Var1,7,0.0,1.0,1.0,0.6,1000000,965208,0,0,0,0,0,0.0,0.0,0.0
RMT_1823_CDD_Type2_Var1,7,0.0,1.0,1.0,0.7,1000000,921791,0,0,0,0,0,0.0,0.0,0.0
RMT_1823_CDD_Type2_Var1,7,0.0,1.0,1.0,0.8,1000000,866434,0,0,0,0,0,0.0,0.0,0.0
RMT_1823_CDD_Type2_Var1,7,0.0,1.0,1.0,0.9,1000000,806963,0,0,0,0,0,0.0,0.0,0.0
RMT_1823_CDD_Type2_Var1,7,0.0,1.0,1.0,1.0,1000000,748444,0,0,0,0,0,0.0,0.0,0.0
RMT_1823_CDD_Type2_Var1,7,0.0,1.0,1.0,1.1,1000000,693273,0,0,0,0,0,0.0,0.0,0.0
RMT_1823_CDD_Type2_Var1,7,0.0,1.0,1.0,1.2,1000000,642962,0,0,0,0,0,0.0,0.0,0.0
RMT_1823_CDD_Type2_Var1,7,0.0,1.0,1.0,1.3,1000000,597884,0,0,0,0,0,0.0,0.0,0.0
RMT_1823_CDD_Type2_Var1,7,0.0,1.0,1.0,1.4,1000000,557987,0,0,0,0,0,0.0,0.0,0.0
RMT_1823_CDD_Type2_Var1,7,0.0,1.0,1.0,1.5,1000000,522340,0,0,0,0,0,0.0,0.0,0.0
RMT_1823_CDD_Type2_Var1,7,0.0,1.0,1.0,1.6,1000000,490763,0,0,0,0,0,0.0,0.0,0.0
RMT_1823_CDD_Type2_Var1,7,0.0,1.0,1.0,1.8,1000000,438213,0,0,0,0,0,0.0,0.0,0.0
RMT_1823_CDD_Type2_Var1,7,0.0,1.0,1.0,2.0,1000000,396326,0,0,0,0,0,0.0,0.0,0.0
RMT_1823_CDD_Type2_Var1,7,0.0,1.0,1.0,2.2,1000000,362146,0,0,0,0,0,0.0,0.0,0.0
RMT_1823_CDD_Type2_Var1,7,0.0,1.0,1.0,2.4,1000000,334549,0,0,0,0,0,0.0,0.0,0.0
RMT_1823_CDD_Type2_Var1,7,0.0,1.0,1.0,2.6,1000000,311422,0,0,0,0,0,0.0,0.0,0.0
RMT_1823_CDD_Type2_Var1,7,0.0,1.0,1.0,2.8,1000000,291815,0,0,0,0,0,0.0,0.0,0.0
RMT_1823_CDD_Type2_Var1,7,0.0,1.0,1.0,3.0,1000000,275255,0,0,0,0,0,0.0,0.0,0.0
RMT_1823_CDD_Type2_Var1,7,0.0,1.0,1.0,3.2,1000000,260880,0,1,0,0,1,0.0,0.0001,0.0
RMT_1823_CDD_Type2_Var1,7,0.0,1.0,1.0,3.4,1000000,248189,0,0,0,0,0,0.0,0.0,0.0
RMT_1823_CDD_Type2_Var1,7,0.0,1.0,1.0,3.6,1000000,237081,0,1,0,0,1,0.0,0.0001,0.0
RMT_1823_CDD_Type2_Var1,7,0.0,1.0,1.0,3.8,1000000,227296,0,2,0,0,2,0.0,0.0002,0.0
RMT_1823_CDD_Type2_Var1,7,0.0,1.0,1.0,4.0,1000000,218458,0,4,0,0,4,0.0,0.0004,0.0
RMT_1823_CDD_Type2_Var1,7,0.0,1.0,1.0,5.0,1000000,185417,0,11,0,0,11,0.0,0.0011,0.0
RMT_1823_CDD_Type2_Var1,7,0.0,1.0,1.0,6.0,1000000,162873,0,37,0,0,37,0.0,0.0037,0.0
RMT_1823_CDD_Type2_Var1,7,0.0,1.0,1.0,7.0,1000000,146496,0,60,0,0,60,0.0,0.006,0.0
RMT_1823_CDD_Type2_Var1,7,0.0,1.0,1.0,8.0,1000000,133788,0,121,0,0,121,0.0,0.0121,0.0
RMT_1823_CDD_Type2_Var1,7,0.0,1.0,1.0,9.0,1000000,123343,0,163,0,0,163,0.0,0.0163,0.0
RMT_1823_CDD_Type2_Var1,7,0.0,1.0,1.0,10.0,1000000,114876,0,208,0,0,208,0.0,0.0208,0.0
RMT_1823_CDD_Type3_Equal,8,1.0,0.0,1.0,0.1,1000000,1000000,0,0,0,0,0,0.0,0.0,0.0
RMT_1823_CDD_Type3_Equal,8,1.0,0.0,1.0,0.2,1000000,1000000,0,0,0,0,0,0.0,0.0,0.0
RMT_1823_CDD_Type3_Equal,8,1.0,0.0,1.0,0.3,1000000,999998,0,0,0,0,0,0.0,0.0,0.0
RMT_1823_CDD_Type3_Equal,8,1.0,0.0,1.0,0.4,1000000,999157,0,0,0,0,0,0.0,0.0,0.0
RMT_1823_CDD_Type3_Equal,8,1.0,0.0,1.0,0.5,1000000,990811,0,0,0,0,0,0.0,0.0,0.0
RMT_1823_CDD_Type3_Equal,8,1.0,0.0,1.0,0.6,1000000,965208,0,0,0,0,0,0.0,0.0,0.0
RMT_1823_CDD_Type3_Equal,8,1.0,0.0,1.0,0.7,1000000,921791,0,0,0,0,0,0.0,0.0,0.0
RMT_1823_CDD_Type3_Equal,8,1.0,0.0,1.0,0.8,1000000,866434,0,0,0,0,0,0.0,0.0,0.0
RMT_1823_CDD_Type3_Equal,8,1.0,0.0,1.0,0.9,1000000,806963,0,0,0,0,0,0.0,0.0,0.0
RMT_1823_CDD_Type3_Equal,8,1.0,0.0,1.0,1.0,1000000,748444,0,0,0,0,0,0.0,0.0,0.0
RMT_1823_CDD_Type3_Equal,8,1.0,0.0,1.0,1.1,1000000,693273,0,0,0,0,0,0.0,0.0,0.0
RMT_1823_CDD_Type3_Equal,8,1.0,0.0,1.0,1.2,1000000,642962,0,0,0,0,0,0.0,0.0,0.0
RMT_1823_CDD_Type3_Equal,8,1.0,0.0,1.0,1.3,1000000,597884,0,0,0,0,0,0.0,0.0,0.0
RMT_1823_CDD_Type3_Equal,8,1.0,0.0,1.0,1.4,1000000,557987,0,0,0,0,0,0.0,0.0,0.0
RMT_1823_CDD_Type3_Equal,8,1.0,0.0,1.0,1.5,1000000,522340,0,0,0,0,0,0.0,0.0,0.0
RMT_1823_CDD_Type3_Equal,8,1.0,0.0,1.0,1.6,1000000,490763,0,0,0,0,0,0.0,0.0,0.0
RMT_1823_CDD_Type3_Equal,8,1.0,0.0,1.0,1.8,1000000,438213,0,0,0,0,0,0.0,0.0,0.0
RMT_1823_CDD_Type3_Equal,8,1.0,0.0,1.0,2.0,1000000,396326,0,0,0,0,0,0.0,0.0,0.0
RMT_1823_CDD_Type3_Equal,8,1.0,0.0,1.0,2.2,1000000,362146,0,0,0,0,0,0.0,0.0,0.0
RMT_1823_CDD_Type3_Equal,8,1.0,0.0,1.0,2.4,1000000,334549,0,0,0,0,0,0.0,0.0,0.0
RMT_1823_CDD_Type3_Equal,8,1.0,0.0,1.0,2.6,1000000,311422,0,0,0,0,0,0.0,0.0,0.0
RMT_1823_CDD_Type3_Equal,8,1.0,0.0,1.0,2.8,1000000,291815,0,0,0,0,0,0.0,0.0,0.0
RMT_1823_CDD_Type3_Equal,8,1.0,0.0,1.0,3.0,1000000,275255,0,0,0,0,0,0.0,0.0,0.0
RMT_1823_CDD_Type3_Equal,8,1.0,0.0,1.0,3.2,1000000,260880,0,0,0,0,0,0.0,0.0,0.0
RMT_1823_CDD_Type3_Equal,8,1.0,0.0,1.0,3.4,1000000,248189,0,0,0,0,0,0.0,0.0,0.0
RMT_1823_CDD_Type3_Equal,8,1.0,0.0,1.0,3.6,1000000,237081,0,0,0,0,0,0.0,0.0,0.0
RMT_1823_CDD_Type3_Equal,8,1.0,0.0,1.0,3.8,1000000,227296,0,0,0,0,0,0.0,0.0,0.0
RMT_1823_CDD_Type3_Equal,8,1.0,0.0,1.0,4.0,1000000,218458,0,0,0,0,0,0.0,0.0,0.0
RMT_1823_CDD_Type3_Equal,8,1.0,0.0,1.0,5.0,1000000,185417,0,0,0,0,0,0.0,0.0,0.0
RMT_1823_CDD_Type3_Equal,8,1.0,0.0,1.0,6.0,1000000,162873,0,0,0,0,0,0.0,0.0,0.0
RMT_1823_CDD_Type3_Equal,8,1.0,0.0,1.0,7.0,1000000,146496,0,0,0,0,0,0.0,0.0,0.0
RMT_1823_CDD_Type3_Equal,8,1.0,0.0,1.0,8.0,1000000,133788,0,0,0,0,0,0.0,0.0,0.0
RMT_1823_CDD_Type3_Equal,8,1.0,0.0,1.0,9.0,1000000,123343,0,0,0,0,0,0.0,0.0,0.0
RMT_1823_CDD_Type3_Equal,8,1.0,0.0,1.0,10.0,1000000,114876,0,0,0,0,0,0.0,0.0,0.0
RMT_1823_CDD_Type3_Unequal1,9,0.1,0.0,1.0,0.1,1000000,1000000,0,0,0,0,0,0.0,0.0,0.0
RMT_1823_CDD_Type3_Unequal1,9,0.1,0.0,1.0,0.2,1000000,1000000,0,0,0,0,0,0.0,0.0,0.0
RMT_1823_CDD_Type3_Unequal1,9,0.1,0.0,1.0,0.3,1000000,999998,0,0,0,0,0,0.0,0.0,0.0
RMT_1823_CDD_Type3_Unequal1,9,0.1,0.0,1.0,0.4,1000000,999157,0,0,0,0,0,0.0,0.0,0.0
RMT_1823_CDD_Type3_Unequal1,9,0.1,0.0,1.0,0.5,1000000,990811,0,0,0,0,0,0.0,0.0,0.0
RMT_1823_CDD_Type3_Unequal1,9,0.1,0.0,1.0,0.6,1000000,965208,0,0,0,0,0,0.0,0.0,0.0
RMT_1823_CDD_Type3_Unequal1,9,0.1,0.0,1.0,0.7,1000000,921791,0,0,0,0,0,0.0,0.0,0.0
RMT_1823_CDD_Type3_Unequal1,9,0.1,0.0,1.0,0.8,1000000,866434,0,0,0,0,0,0.0,0.0,0.0
RMT_1823_CDD_Type3_Unequal1,9,0.1,0.0,1.0,0.9,1000000,806963,0,0,0,0,0,0.0,0.0,0.0
RMT_1823_CDD_Type3_Unequal1,9,0.1,0.0,1.0,1.0,1000000,748444,0,0,0,0,0,0.0,0.0,0.0
RMT_1823_CDD_Type3_Unequal1,9,0.1,0.0,1.0,1.1,1000000,693273,0,0,0,0,0,0.0,0.0,0.0
RMT_1823_CDD_Type3_Unequal1,9,0.1,0.0,1.0,1.2,1000000,642962,0,0,0,0,0,0.0,0.0,0.0
RMT_1823_CDD_Type3_Unequal1,9,0.1,0.0,1.0,1.3,1000000,597884,0,0,0,0,0,0.0,0.0,0.0
RMT_1823_CDD_Type3_Unequal1,9,0.1,0.0,1.0,1.4,1000000,557987,0,0,0,0,0,0.0,0.0,0.0
RMT_1823_CDD_Type3_Unequal1,9,0.1,0.0,1.0,1.5,1000000,522340,0,0,0,0,0,0.0,0.0,0.0
RMT_1823_CDD_Type3_Unequal1,9,0.1,0.0,1.0,1.6,1000000,490763,0,0,0,0,0,0.0,0.0,0.0
RMT_1823_CDD_Type3_Unequal1,9,0.1,0.0,1.0,1.8,1000000,438213,0,0,0,0,0,0.0,0.0,0.0
RMT_1823_CDD_Type3_Unequal1,9,0.1,0.0,1.0,2.0,1000000,396326,0,0,0,0,0,0.0,0.0,0.0
RMT_1823_CDD_Type3_Unequal1,9,0.1,0.0,1.0,2.2,1000000,362146,0,0,0,0,0,0.0,0.0,0.0
RMT_1823_CDD_Type3_Unequal1,9,0.1,0.0,1.0,2.4,1000000,334549,0,1,0,0,1,0.0,0.0001,0.0
RMT_1823_CDD_Type3_Unequal1,9,0.1,0.0,1.0,2.6,1000000,311422,0,2,0,0,2,0.0,0.0002,0.0
RMT_1823_CDD_Type3_Unequal1,9,0.1,0.0,1.0,2.8,1000000,291815,0,6,0,0,6,0.0,0.0006,0.0
RMT_1823_CDD_Type3_Unequal1,9,0.1,0.0,1.0,3.0,1000000,275255,0,14,0,0,14,0.0,0.0014,0.0
RMT_1823_CDD_Type3_Unequal1,9,0.1,0.0,1.0,3.2,1000000,260880,0,20,0,0,20,0.0,0.002,0.0
RMT_1823_CDD_Type3_Unequal1,9,0.1,0.0,1.0,3.4,1000000,248189,0,30,0,0,30,0.0,0.003,0.0
RMT_1823_CDD_Type3_Unequal1,9,0.1,0.0,1.0,3.6,1000000,237081,0,45,0,0,45,0.0,0.0045,0.0
RMT_1823_CDD_Type3_Unequal1,9,0.1,0.0,1.0,3.8,1000000,227296,0,61,0,0,61,0.0,0.0061,0.0
RMT_1823_CDD_Type3_Unequal1,9,0.1,0.0,1.0,4.0,1000000,218458,0,87,0,0,87,0.0,0.0087,0.0
RMT_1823_CDD_Type3_Unequal1,9,0.1,0.0,1.0,5.0,1000000,185417,0,316,0,0,316,0.0,0.0316,0.0
RMT_1823_CDD_Type3_Unequal1,9,0.1,0.0,1.0,6.0,1000000,162873,0,649,0,0,649,0.0,0.0649,0.0
RMT_1823_CDD_Type3_Unequal1,9,0.1,0.0,1.0,7.0,1000000,146496,0,1033,0,0,1033,0.0,0.1033,0.0
RMT_1823_CDD_Type3_Unequal1,9,0.1,0.0,1.0,8.0,1000000,133788,0,1431,0,0,1431,0.0,0.1431,0.0
RMT_1823_CDD_Type3_Unequal1,9,0.1,0.0,1.0,9.0,1000000,123343,0,1796,0,0,1796,0.0,0.1796,0.0
RMT_1823_CDD_Type3_Unequal1,9,0.1,0.0,1.0,10.0,1000000,114876,0,2141,0,0,2141,0.0,0.2141,0.0
RMT_1823_CDD_Type3_Unequal2,10,1.0,0.0,0.1,0.1,1000000,1000000,0,0,0,0,0,0.0,0.0,0.0
RMT_1823_CDD_Type3_Unequal2,10,1.0,0.0,0.1,0.2,1000000,1000000,0,0,0,0,0,0.0,0.0,0.0
RMT_1823_CDD_Type3_Unequal2,10,1.0,0.0,0.1,0.3,1000000,999998,0,0,0,0,0,0.0,0.0,0.0
RMT_1823_CDD_Type3_Unequal2,10,1.0,0.0,0.1,0.4,1000000,999157,0,0,0,0,0,0.0,0.0,0.0
RMT_1823_CDD_Type3_Unequal2,10,1.0,0.0,0.1,0.5,1000000,990811,32,32,32,0,0,0.0032,0.0032,0.0032
RMT_1823_CDD_Type3_Unequal2,10,1.0,0.0,0.1,0.6,1000000,965208,217,217,217,0,0,0.0217,0.0217,0.0217
RMT_1823_CDD_Type3_Unequal2,10,1.0,0.0,0.1,0.7,1000000,921791,801,801,801,0,0,0.0801,0.0801,0.0801
RMT_1823_CDD_Type3_Unequal2,10,1.0,0.0,0.1,0.8,1000000,866434,1729,1729,1729,0,0,0.1729,0.1729,0.1729
RMT_1823_CDD_Type3_Unequal2,10,1.0,0.0,0.1,0.9,1000000,806963,3260,3260,3260,0,0,0.326,0.326,0.326
RMT_1823_CDD_Type3_Unequal2,10,1.0,0.0,0.1,1.0,1000000,748444,5025,5025,5025,0,0,0.5025,0.5025,0.5025
RMT_1823_CDD_Type3_Unequal2,10,1.0,0.0,0.1,1.1,1000000,693273,7090,7090,7090,0,0,0.709,0.709,0.709
RMT_1823_CDD_Type3_Unequal2,10,1.0,0.0,0.1,1.2,1000000,642962,9383,9383,9383,0,0,0.9383,0.9383,0.9383
RMT_1823_CDD_Type3_Unequal2,10,1.0,0.0,0.1,1.3,1000000,597884,11609,11609,11609,0,0,1.1609,1.1609,1.1609
RMT_1823_CDD_Type3_Unequal2,10,1.0,0.0,0.1,1.4,1000000,557987,13799,13799,13799,0,0,1.3799,1.3799,1.3799
RMT_1823_CDD_Type3_Unequal2,10,1.0,0.0,0.1,1.5,1000000,522340,16082,16082,16082,0,0,1.6082,1.6082,1.6082
RMT_1823_CDD_Type3_Unequal2,10,1.0,0.0,0.1,1.6,1000000,490763,18173,18173,18173,0,0,1.8173,1.8173,1.8173
RMT_1823_CDD_Type3_Unequal2,10,1.0,0.0,0.1,1.8,1000000,438213,22104,22104,22104,0,0,2.2104,2.2104,2.2104
RMT_1823_CDD_Type3_Unequal2,10,1.0,0.0,0.1,2.0,1000000,396326,25625,25625,25625,0,0,2.5625,2.5625,2.5625
RMT_1823_CDD_Type3_Unequal2,10,1.0,0.0,0.1,2.2,1000000,362146,28349,28349,28349,0,0,2.8349,2.8349,2.8349
RMT_1823_CDD_Type3_Unequal2,10,1.0,0.0,0.1,2.4,1000000,334549,30671,30671,30671,0,0,3.0671,3.0671,3.0671
RMT_1823_CDD_Type3_Unequal2,10,1.0,0.0,0.1,2.6,1000000,311422,32784,32784,32784,0,0,3.2784,3.2784,3.2784
RMT_1823_CDD_Type3_Unequal2,10,1.0,0.0,0.1,2.8,1000000,291815,34247,34247,34247,0,0,3.4247,3.4247,3.4247
RMT_1823_CDD_Type3_Unequal2,10,1.0,0.0,0.1,3.0,1000000,275255,35528,35528,35528,0,0,3.5528,3.5528,3.5528
RMT_1823_CDD_Type3_Unequal2,10,1.0,0.0,0.1,3.2,1000000,260880,36425,36425,36425,0,0,3.6425,3.6425,3.6425
RMT_1823_CDD_Type3_Unequal2,10,1.0,0.0,0.1,3.4,1000000,248189,37139,37139,37139,0,0,3.7139,3.7139,3.7139
RMT_1823_CDD_Type3_Unequal2,10,1.0,0.0,0.1,3.6,1000000,237081,37734,37734,37734,0,0,3.7734,3.7734,3.7734
RMT_1823_CDD_Type3_Unequal2,10,1.0,0.0,0.1,3.8,1000000,227296,38114,38114,38114,0,0,3.8114,3.8114,3.8114
RMT_1823_CDD_Type3_Unequal2,10,1.0,0.0,0.1,4.0,1000000,218458,38268,38268,38268,0,0,3.8268,3.8268,3.8268
RMT_1823_CDD_Type3_Unequal2,10,1.0,0.0,0.1,5.0,1000000,185417,38761,38761,38761,0,0,3.8761,3.8761,3.8761
RMT_1823_CDD_Type3_Unequal2,10,1.0,0.0,0.1,6.0,1000000,162873,37759,37759,37759,0,0,3.7759,3.7759,3.7759
RMT_1823_CDD_Type3_Unequal2,10,1.0,0.0,0.1,7.0,1000000,146496,36332,36332,36332,0,0,3.6332,3.6332,3.6332
RMT_1823_CDD_Type3_Unequal2,10,1.0,0.0,0.1,8.0,1000000,133788,34837,34837,34837,0,0,3.4837,3.4837,3.4837
RMT_1823_CDD_Type3_Unequal2,10,1.0,0.0,0.1,9.0,1000000,123343,33055,33055,33055,0,0,3.3055,3.3055,3.3055
RMT_1823_CDD_Type3_Unequal2,10,1.0,0.0,0.1,10.0,1000000,114876,31502,31502,31497,5,0,3.1502,3.1502,3.1497
RMT_1823_CDD_Type3_Var1,11,1.0,0.0,0.0,0.1,1000000,1000000,0,0,0,0,0,0.0,0.0,0.0
RMT_1823_CDD_Type3_Var1,11,1.0,0.0,0.0,0.2,1000000,1000000,0,0,0,0,0,0.0,0.0,0.0
RMT_1823_CDD_Type3_Var1,11,1.0,0.0,0.0,0.3,1000000,999998,0,0,0,0,0,0.0,0.0,0.0
RMT_1823_CDD_Type3_Var1,11,1.0,0.0,0.0,0.4,1000000,999157,78,78,0,78,0,0.0078,0.0078,0.0
RMT_1823_CDD_Type3_Var1,11,1.0,0.0,0.0,0.5,1000000,990811,1084,1084,0,1084,0,0.1084,0.1084,0.0
RMT_1823_CDD_Type3_Var1,11,1.0,0.0,0.0,0.6,1000000,965208,4079,4079,0,4079,0,0.4079,0.4079,0.0
RMT_1823_CDD_Type3_Var1,11,1.0,0.0,0.0,0.7,1000000,921791,9658,9658,0,9658,0,0.9658,0.9658,0.0
RMT_1823_CDD_Type3_Var1,11,1.0,0.0,0.0,0.8,1000000,866434,16901,16901,0,16901,0,1.6901,1.6901,0.0
RMT_1823_CDD_Type3_Var1,11,1.0,0.0,0.0,0.9,1000000,806963,25515,25515,0,25515,0,2.5515,2.5515,0.0
RMT_1823_CDD_Type3_Var1,11,1.0,0.0,0.0,1.0,1000000,748444,34067,34067,0,34067,0,3.4067,3.4067,0.0
RMT_1823_CDD_Type3_Var1,11,1.0,0.0,0.0,1.1,1000000,693273,42887,42887,0,42887,0,4.2887,4.2887,0.0
RMT_1823_CDD_Type3_Var1,11,1.0,0.0,0.0,1.2,1000000,642962,51000,51000,0,51000,0,5.1,5.1,0.0
RMT_1823_CDD_Type3_Var1,11,1.0,0.0,0.0,1.3,1000000,597884,58344,58344,0,58344,0,5.8344,5.8344,0.0
RMT_1823_CDD_Type3_Var1,11,1.0,0.0,0.0,1.4,1000000,557987,65187,65187,0,65187,0,6.5187,6.5187,0.0
RMT_1823_CDD_Type3_Var1,11,1.0,0.0,0.0,1.5,1000000,522340,71509,71509,0,71509,0,7.1509,7.1509,0.0
RMT_1823_CDD_Type3_Var1,11,1.0,0.0,0.0,1.6,1000000,490763,76743,76743,0,76743,0,7.6743,7.6743,0.0
RMT_1823_CDD_Type3_Var1,11,1.0,0.0,0.0,1.8,1000000,438213,86523,86523,0,86523,0,8.6523,8.6523,0.0
RMT_1823_CDD_Type3_Var1,11,1.0,0.0,0.0,2.0,1000000,396326,93989,93989,0,93989,0,9.3989,9.3989,0.0
RMT_1823_CDD_Type3_Var1,11,1.0,0.0,0.0,2.2,1000000,362146,99157,99157,0,99157,0,9.9157,9.9157,0.0
