config_name,config_id,dU,dV,dW,sigma,n_samples,stable_without_diffusion,diego_turing,shaberi_total,shaberi_type_I,shaberi_type_II,shaberi_hopf,rob_diego,rob_shaberi_total,rob_shaberi_type_I
RMT_3954_DCC_Type2_Limit,6,0.1,0.1,0.0,0.5,100000,99732,0,0,0,0,0,0.0,0.0,0.0
RMT_3954_DCC_Type2_Limit,6,0.1,0.1,0.0,0.6,100000,98966,2,2,2,0,0,0.002,0.002,0.002
RMT_3954_DCC_Type2_Limit,6,0.1,0.1,0.0,0.7,100000,97782,8,8,8,0,0,0.008,0.008,0.008
RMT_3954_DCC_Type2_Limit,6,0.1,0.1,0.0,0.8,100000,96149,24,24,24,0,0,0.024,0.024,0.024
RMT_3954_DCC_Type2_Limit,6,0.1,0.1,0.0,0.9,100000,94311,65,65,65,0,0,0.065,0.065,0.065
RMT_3954_DCC_Type2_Limit,6,0.1,0.1,0.0,1.0,100000,92345,124,124,124,0,0,0.124,0.124,0.124
RMT_3954_DCC_Type2_Limit,6,0.1,0.1,0.0,1.1,100000,90198,226,226,226,0,0,0.226,0.226,0.226
RMT_3954_DCC_Type2_Limit,6,0.1,0.1,0.0,1.2,100000,88080,324,324,324,0,0,0.324,0.324,0.324
RMT_3954_DCC_Type2_Limit,6,0.1,0.1,0.0,1.3,100000,85689,436,436,436,0,0,0.436,0.436,0.436
RMT_3954_DCC_Type2_Limit,6,0.1,0.1,0.0,1.4,100000,83226,536,536,536,0,0,0.536,0.536,0.536
RMT_3954_DCC_Type2_Limit,6,0.1,0.1,0.0,1.5,100000,80727,681,681,681,0,0,0.681,0.681,0.681
RMT_3954_DCC_Type2_Limit,6,0.1,0.1,0.0,1.6,100000,78077,787,787,787,0,0,0.787,0.787,0.787
RMT_3954_DCC_Type2_Limit,6,0.1,0.1,0.0,1.8,100000,72870,972,972,972,0,0,0.972,0.972,0.972
RMT_3954_DCC_Type2_Limit,6,0.1,0.1,0.0,2.0,100000,67959,1129,1129,1129,0,0,1.129,1.129,1.129
RMT_3954_DCC_Type2_Limit,6,0.1,0.1,0.0,2.2,100000,63389,1355,1355,1355,0,0,1.355,1.355,1.355
RMT_3954_DCC_Type2_Limit,6,0.1,0.1,0.0,2.4,100000,59093,1503,1503,1503,0,0,1.503,1.503,1.503
RMT_3954_DCC_Type2_Limit,6,0.1,0.1,0.0,2.6,100000,55261,1618,1618,1618,0,0,1.618,1.618,1.618
RMT_3954_DCC_Type2_Limit,6,0.1,0.1,0.0,2.8,100000,51853,1729,1729,1729,0,0,1.729,1.729,1.729
RMT_3954_DCC_Type2_Limit,6,0.1,0.1,0.0,3.0,100000,48898,1884,1884,1883,1,0,1.884,1.884,1.883
RMT_3954_DCC_Type2_Limit,6,0.1,0.1,0.0,3.2,100000,46233,2000,2000,1999,1,0,2.0,2.0,1.999
RMT_3954_DCC_Type2_Limit,6,0.1,0.1,0.0,3.4,100000,43879,2068,2068,2065,3,0,2.068,2.068,2.065
RMT_3954_DCC_Type2_Limit,6,0.1,0.1,0.0,3.6,100000,41674,2164,2164,2160,4,0,2.164,2.164,2.16
RMT_3954_DCC_Type2_Limit,6,0.1,0.1,0.0,3.8,100000,39752,2226,2226,2219,7,0,2.226,2.226,2.219
RMT_3954_DCC_Type2_Limit,6,0.1,0.1,0.0,4.0,100000,38013,2295,2295,2283,12,0,2.295,2.295,2.283
RMT_3954_DCC_Type2_Limit,6,0.1,0.1,0.0,5.0,100000,31319,2555,2555,2488,67,0,2.555,2.555,2.488
RMT_3954_DCC_Type2_Limit,6,0.1,0.1,0.0,6.0,100000,26971,2816,2816,2602,214,0,2.816,2.816,2.602
RMT_3954_DCC_Type2_Limit,6,0.1,0.1,0.0,7.0,100000,23995,2969,2969,2493,476,0,2.969,2.969,2.493
RMT_3954_DCC_Type2_Limit,6,0.1,0.1,0.0,8.0,100000,21713,3010,3010,2251,759,0,3.01,3.01,2.251
RMT_3954_DCC_Type2_Limit,6,0.1,0.1,0.0,9.0,100000,19905,3065,3065,2025,1040,0,3.065,3.065,2.025
RMT_3954_DCC_Type2_Limit,6,0.1,0.1,0.0,10.0,100000,18489,3076,3076,1815,1261,0,3.076,3.076,1.815
RMT_3954_DCC_Type3_Equal,7,0.0,1.0,1.0,0.1,100000,100000,0,0,0,0,0,0.0,0.0,0.0
RMT_3954_DCC_Type3_Equal,7,0.0,1.0,1.0,0.2,100000,100000,0,0,0,0,0,0.0,0.0,0.0
RMT_3954_DCC_Type3_Equal,7,0.0,1.0,1.0,0.3,100000,100000,0,0,0,0,0,0.0,0.0,0.0
RMT_3954_DCC_Type3_Equal,7,0.0,1.0,1.0,0.4,100000,99981,0,0,0,0,0,0.0,0.0,0.0
RMT_3954_DCC_Type3_Equal,7,0.0,1.0,1.0,0.5,100000,99732,0,0,0,0,0,0.0,0.0,0.0
RMT_3954_DCC_Type3_Equal,7,0.0,1.0,1.0,0.6,100000,98966,0,0,0,0,0,0.0,0.0,0.0
RMT_3954_DCC_Type3_Equal,7,0.0,1.0,1.0,0.7,100000,97782,0,0,0,0,0,0.0,0.0,0.0
RMT_3954_DCC_Type3_Equal,7,0.0,1.0,1.0,0.8,100000,96149,0,0,0,0,0,0.0,0.0,0.0
RMT_3954_DCC_Type3_Equal,7,0.0,1.0,1.0,0.9,100000,94311,0,0,0,0,0,0.0,0.0,0.0
RMT_3954_DCC_Type3_Equal,7,0.0,1.0,1.0,1.0,100000,92345,0,0,0,0,0,0.0,0.0,0.0
RMT_3954_DCC_Type3_Equal,7,0.0,1.0,1.0,1.1,100000,90198,0,0,0,0,0,0.0,0.0,0.0
RMT_3954_DCC_Type3_Equal,7,0.0,1.0,1.0,1.2,100000,88080,0,0,0,0,0,0.0,0.0,0.0
RMT_3954_DCC_Type3_Equal,7,0.0,1.0,1.0,1.3,100000,85689,0,0,0,0,0,0.0,0.0,0.0
RMT_3954_DCC_Type3_Equal,7,0.0,1.0,1.0,1.4,100000,83226,0,0,0,0,0,0.0,0.0,0.0
RMT_3954_DCC_Type3_Equal,7,0.0,1.0,1.0,1.5,100000,80727,0,0,0,0,0,0.0,0.0,0.0
RMT_3954_DCC_Type3_Equal,7,0.0,1.0,1.0,1.6,100000,78077,0,0,0,0,0,0.0,0.0,0.0
RMT_3954_DCC_Type3_Equal,7,0.0,1.0,1.0,1.8,100000,72870,0,0,0,0,0,0.0,0.0,0.0
RMT_3954_DCC_Type3_Equal,7,0.0,1.0,1.0,2.0,100000,67959,0,0,0,0,0,0.0,0.0,0.0
RMT_3954_DCC_Type3_Equal,7,0.0,1.0,1.0,2.2,100000,63389,0,0,0,0,0,0.0,0.0,0.0
RMT_3954_DCC_Type3_Equal,7,0.0,1.0,1.0,2.4,100000,59093,0,1,0,0,1,0.0,0.001,0.0
RMT_3954_DCC_Type3_Equal,7,0.0,1.0,1.0,2.6,100000,55261,0,1,0,0,1,0.0,0.001,0.0
RMT_3954_DCC_Type3_Equal,7,0.0,1.0,1.0,2.8,100000,51853,0,1,0,0,1,0.0,0.001,0.0
RMT_3954_DCC_Type3_Equal,7,0.0,1.0,1.0,3.0,100000,48898,0,0,0,0,0,0.0,0.0,0.0
RMT_3954_DCC_Type3_Equal,7,0.0,1.0,1.0,3.2,100000,46233,0,1,0,0,1,0.0,0.001,0.0
RMT_3954_DCC_Type3_Equal,7,0.0,1.0,1.0,3.4,100000,43879,0,5,0,0,5,0.0,0.005,0.0
RMT_3954_DCC_Type3_Equal,7,0.0,1.0,1.0,3.6,100000,41674,0,4,0,0,4,0.0,0.004,0.0
RMT_3954_DCC_Type3_Equal,7,0.0,1.0,1.0,3.8,100000,39752,0,7,0,0,7,0.0,0.007,0.0
RMT_3954_DCC_Type3_Equal,7,0.0,1.0,1.0,4.0,100000,38013,0,9,0,0,9,0.0,0.009,0.0
RMT_3954_DCC_Type3_Equal,7,0.0,1.0,1.0,5.0,100000,31319,0,42,0,0,42,0.0,0.042,0.0
RMT_3954_DCC_Type3_Equal,7,0.0,1.0,1.0,6.0,100000,26971,0,53,0,0,53,0.0,0.053,0.0
RMT_3954_DCC_Type3_Equal,7,0.0,1.0,1.0,7.0,100000,23995,0,95,0,0,95,0.0,0.095,0.0
RMT_3954_DCC_Type3_Equal,7,0.0,1.0,1.0,8.0,100000,21713,0,118,0,0,118,0.0,0.118,0.0
RMT_3954_DCC_Type3_Equal,7,0.0,1.0,1.0,9.0,100000,19905,0,145,0,0,145,0.0,0.145,0.0
RMT_3954_DCC_Type3_Equal,7,0.0,1.0,1.0,10.0,100000,18489,0,158,0,0,158,0.0,0.158,0.0
RMT_3954_DCC_Type3_Unequal1,8,0.0,0.1,1.0,0.1,100000,100000,0,0,0,0,0,0.0,0.0,0.0
RMT_3954_DCC_Type3_Unequal1,8,0.0,0.1,1.0,0.2,100000,100000,0,0,0,0,0,0.0,0.0,0.0
RMT_3954_DCC_Type3_Unequal1,8,0.0,0.1,1.0,0.3,100000,100000,0,0,0,0,0,0.0,0.0,0.0
RMT_3954_DCC_Type3_Unequal1,8,0.0,0.1,1.0,0.4,100000,99981,0,0,0,0,0,0.0,0.0,0.0
RMT_3954_DCC_Type3_Unequal1,8,0.0,0.1,1.0,0.5,100000,99732,0,0,0,0,0,0.0,0.0,0.0
RMT_3954_DCC_Type3_Unequal1,8,0.0,0.1,1.0,0.6,100000,98966,0,0,0,0,0,0.0,0.0,0.0
RMT_3954_DCC_Type3_Unequal1,8,0.0,0.1,1.0,0.7,100000,97782,0,0,0,0,0,0.0,0.0,0.0
RMT_3954_DCC_Type3_Unequal1,8,0.0,0.1,1.0,0.8,100000,96149,0,0,0,0,0,0.0,0.0,0.0
RMT_3954_DCC_Type3_Unequal1,8,0.0,0.1,1.0,0.9,100000,94311,0,0,0,0,0,0.0,0.0,0.0
RMT_3954_DCC_Type3_Unequal1,8,0.0,0.1,1.0,1.0,100000,92345,0,0,0,0,0,0.0,0.0,0.0
RMT_3954_DCC_Type3_Unequal1,8,0.0,0.1,1.0,1.1,100000,90198,0,0,0,0,0,0.0,0.0,0.0
RMT_3954_DCC_Type3_Unequal1,8,0.0,0.1,1.0,1.2,100000,88080,0,0,0,0,0,0.0,0.0,0.0
RMT_3954_DCC_Type3_Unequal1,8,0.0,0.1,1.0,1.3,100000,85689,0,0,0,0,0,0.0,0.0,0.0
RMT_3954_DCC_Type3_Unequal1,8,0.0,0.1,1.0,1.4,100000,83226,0,0,0,0,0,0.0,0.0,0.0
RMT_3954_DCC_Type3_Unequal1,8,0.0,0.1,1.0,1.5,100000,80727,0,0,0,0,0,0.0,0.0,0.0
RMT_3954_DCC_Type3_Unequal1,8,0.0,0.1,1.0,1.6,100000,78077,0,0,0,0,0,0.0,0.0,0.0
RMT_3954_DCC_Type3_Unequal1,8,0.0,0.1,1.0,1.8,100000,72870,0,1,0,0,1,0.0,0.001,0.0
RMT_3954_DCC_Type3_Unequal1,8,0.0,0.1,1.0,2.0,100000,67959,0,4,0,0,4,0.0,0.004,0.0
RMT_3954_DCC_Type3_Unequal1,8,0.0,0.1,1.0,2.2,100000,63389,0,11,0,0,11,0.0,0.011,0.0
RMT_3954_DCC_Type3_Unequal1,8,0.0,0.1,1.0,2.4,100000,59093,0,28,0,0,28,0.0,0.028,0.0
RMT_3954_DCC_Type3_Unequal1,8,0.0,0.1,1.0,2.6,100000,55261,0,36,0,0,36,0.0,0.036,0.0
RMT_3954_DCC_Type3_Unequal1,8,0.0,0.1,1.0,2.8,100000,51853,0,41,0,0,41,0.0,0.041,0.0
RMT_3954_DCC_Type3_Unequal1,8,0.0,0.1,1.0,3.0,100000,48898,0,81,0,0,81,0.0,0.081,0.0
RMT_3954_DCC_Type3_Unequal1,8,0.0,0.1,1.0,3.2,100000,46233,0,105,0,0,105,0.0,0.105,0.0
RMT_3954_DCC_Type3_Unequal1,8,0.0,0.1,1.0,3.4,100000,43879,0,130,0,0,130,0.0,0.13,0.0
RMT_3954_DCC_Type3_Unequal1,8,0.0,0.1,1.0,3.6,100000,41674,0,182,0,0,182,0.0,0.182,0.0
RMT_3954_DCC_Type3_Unequal1,8,0.0,0.1,1.0,3.8,100000,39752,0,240,0,0,240,0.0,0.24,0.0
RMT_3954_DCC_Type3_Unequal1,8,0.0,0.1,1.0,4.0,100000,38013,0,296,0,0,296,0.0,0.296,0.0
RMT_3954_DCC_Type3_Unequal1,8,0.0,0.1,1.0,5.0,100000,31319,0,547,0,0,547,0.0,0.547,0.0
RMT_3954_DCC_Type3_Unequal1,8,0.0,0.1,1.0,6.0,100000,26971,0,805,0,0,805,0.0,0.805,0.0
RMT_3954_DCC_Type3_Unequal1,8,0.0,0.1,1.0,7.0,100000,23995,0,1056,0,0,1056,0.0,1.056,0.0
RMT_3954_DCC_Type3_Unequal1,8,0.0,0.1,1.0,8.0,100000,21713,0,1218,0,0,1218,0.0,1.218,0.0
RMT_3954_DCC_Type3_Unequal1,8,0.0,0.1,1.0,9.0,100000,19905,0,1333,0,0,1333,0.0,1.333,0.0
RMT_3954_DCC_Type3_Unequal1,8,0.0,0.1,1.0,10.0,100000,18489,0,1413,0,0,1413,0.0,1.413,0.0
RMT_3954_DCC_Type3_Unequal2,9,0.0,1.0,10.0,0.1,100000,100000,0,0,0,0,0,0.0,0.0,0.0
RMT_3954_DCC_Type3_Unequal2,9,0.0,1.0,10.0,0.2,100000,100000,0,0,0,0,0,0.0,0.0,0.0
RMT_3954_DCC_Type3_Unequal2,9,0.0,1.0,10.0,0.3,100000,100000,0,0,0,0,0,0.0,0.0,0.0
RMT_3954_DCC_Type3_Unequal2,9,0.0,1.0,10.0,0.4,100000,99981,0,0,0,0,0,0.0,0.0,0.0
RMT_3954_DCC_Type3_Unequal2,9,0.0,1.0,10.0,0.5,100000,99732,0,0,0,0,0,0.0,0.0,0.0
RMT_3954_DCC_Type3_Unequal2,9,0.0,1.0,10.0,0.6,100000,98966,0,0,0,0,0,0.0,0.0,0.0
RMT_3954_DCC_Type3_Unequal2,9,0.0,1.0,10.0,0.7,100000,97782,0,0,0,0,0,0.0,0.0,0.0
RMT_3954_DCC_Type3_Unequal2,9,0.0,1.0,10.0,0.8,100000,96149,0,0,0,0,0,0.0,0.0,0.0
RMT_3954_DCC_Type3_Unequal2,9,0.0,1.0,10.0,0.9,100000,94311,0,0,0,0,0,0.0,0.0,0.0
RMT_3954_DCC_Type3_Unequal2,9,0.0,1.0,10.0,1.0,100000,92345,0,0,0,0,0,0.0,0.0,0.0
RMT_3954_DCC_Type3_Unequal2,9,0.0,1.0,10.0,1.1,100000,90198,0,0,0,0,0,0.0,0.0,0.0
RMT_3954_DCC_Type3_Unequal2,9,0.0,1.0,10.0,1.2,100000,88080,0,0,0,0,0,0.0,0.0,0.0
RMT_3954_DCC_Type3_Unequal2,9,0.0,1.0,10.0,1.3,100000,85689,0,0,0,0,0,0.0,0.0,0.0
RMT_3954_DCC_Type3_Unequal2,9,0.0,1.0,10.0,1.4,100000,83226,0,0,0,0,0,0.0,0.0,0.0
RMT_3954_DCC_Type3_Unequal2,9,0.0,1.0,10.0,1.5,100000,80727,0,0,0,0,0,0.0,0.0,0.0
RMT_3954_DCC_Type3_Unequal2,9,0.0,1.0,10.0,1.6,100000,78077,0,0,0,0,0,0.0,0.0,0.0
RMT_3954_DCC_Type3_Unequal2,9,0.0,1.0,10.0,1.8,100000,72870,0,1,0,0,1,0.0,0.001,0.0
RMT_3954_DCC_Type3_Unequal2,9,0.0,1.0,10.0,2.0,100000,67959,0,4,0,0,4,0.0,0.004,0.0
RMT_3954_DCC_Type3_Unequal2,9,0.0,1.0,10.0,2.2,100000,63389,0,10,0,0,10,0.0,0.01,0.0
RMT_3954_DCC_Type3_Unequal2,9,0.0,1.0,10.0,2.4,100000,59093,0,28,0,0,28,0.0,0.028,0.0
RMT_3954_DCC_Type3_Unequal2,9,0.0,1.0,10.0,2.6,100000,55261,0,36,0,0,36,0.0,0.036,0.0
RMT_3954_DCC_Type3_Unequal2,9,0.0,1.0,10.0,2.8,100000,51853,0,38,0,0,38,0.0,0.038,0.0
RMT_3954_DCC_Type3_Unequal2,9,0.0,1.0,10.0,3.0,100000,48898,0,79,0,0,79,0.0,0.079,0.0
RMT_3954_DCC_Type3_Unequal2,9,0.0,1.0,10.0,3.2,100000,46233,0,104,0,0,104,0.0,0.104,0.0
RMT_3954_DCC_Type3_Unequal2,9,0.0,1.0,10.0,3.4,100000,43879,0,128,0,0,128,0.0,0.128,0.0
RMT_3954_DCC_Type3_Unequal2,9,0.0,1.0,10.0,3.6,100000,41674,0,178,0,0,178,0.0,0.178,0.0
RMT_3954_DCC_Type3_Unequal2,9,0.0,1.0,10.0,3.8,100000,39752,0,237,0,0,237,0.0,0.237,0.0
RMT_3954_DCC_Type3_Unequal2,9,0.0,1.0,10.0,4.0,100000,38013,0,293,0,0,293,0.0,0.293,0.0
RMT_3954_DCC_Type3_Unequal2,9,0.0,1.0,10.0,5.0,100000,31319,0,547,0,0,547,0.0,0.547,0.0
RMT_3954_DCC_Type3_Unequal2,9,0.0,1.0,10.0,6.0,100000,26971,0,795,0,0,795,0.0,0.795,0.0
RMT_3954_DCC_Type3_Unequal2,9,0.0,1.0,10.0,7.0,100000,23995,0,1045,0,0,1045,0.0,1.045,0.0
RMT_3954_DCC_Type3_Unequal2,9,0.0,1.0,10.0,8.0,100000,21713,0,1209,0,0,1209,0.0,1.209,0.0
RMT_3954_DCC_Type3_Unequal2,9,0.0,1.0,10.0,9.0,100000,19905,0,1324,0,0,1324,0.0,1.324,0.0
RMT_3954_DCC_Type3_Unequal2,9,0.0,1.0,10.0,10.0,100000,18489,0,1404,0,0,1404,0.0,1.404,0.0
RMT_3954_DCC_Type3_Limit,10,0.0,0.1,0.1,0.1,100000,100000,0,0,0,0,0,0.0,0.0,0.0
RMT_3954_DCC_Type3_Limit,10,0.0,0.1,0.1,0.2,100000,100000,0,0,0,0,0,0.0,0.0,0.0
RMT_3954_DCC_Type3_Limit,10,0.0,0.1,0.1,0.3,100000,100000,0,0,0,0,0,0.0,0.0,0.0
RMT_3954_DCC_Type3_Limit,10,0.0,0.1,0.1,0.4,100000,99981,0,0,0,0,0,0.0,0.0,0.0
RMT_3954_DCC_Type3_Limit,10,0.0,0.1,0.1,0.5,100000,99732,0,0,0,0,0,0.0,0.0,0.0
RMT_3954_DCC_Type3_Limit,10,0.0,0.1,0.1,0.6,100000,98966,0,0,0,0,0,0.0,0.0,0.0
RMT_3954_DCC_Type3_Limit,10,0.0,0.1,0.1,0.7,100000,97782,0,0,0,0,0,0.0,0.0,0.0
RMT_3954_DCC_Type3_Limit,10,0.0,0.1,0.1,0.8,100000,96149,0,0,0,0,0,0.0,0.0,0.0
RMT_3954_DCC_Type3_Limit,10,0.0,0.1,0.1,0.9,100000,94311,0,0,0,0,0,0.0,0.0,0.0
RMT_3954_DCC_Type3_Limit,10,0.0,0.1,0.1,1.0,100000,92345,0,0,0,0,0,0.0,0.0,0.0
RMT_3954_DCC_Type3_Limit,10,0.0,0.1,0.1,1.1,100000,90198,0,0,0,0,0,0.0,0.0,0.0
RMT_3954_DCC_Type3_Limit,10,0.0,0.1,0.1,1.2,100000,88080,0,0,0,0,0,0.0,0.0,0.0
RMT_3954_DCC_Type3_Limit,10,0.0,0.1,0.1,1.3,100000,85689,0,0,0,0,0,0.0,0.0,0.0
RMT_3954_DCC_Type3_Limit,10,0.0,0.1,0.1,1.4,100000,83226,0,0,0,0,0,0.0,0.0,0.0
RMT_3954_DCC_Type3_Limit,10,0.0,0.1,0.1,1.5,100000,80727,0,0,0,0,0,0.0,0.0,0.0
RMT_3954_DCC_Type3_Limit,10,0.0,0.1,0.1,1.6,100000,78077,0,0,0,0,0,0.0,0.0,0.0
RMT_3954_DCC_Type3_Limit,10,0.0,0.1,0.1,1.8,100000,72870,0,0,0,0,0,0.0,0.0,0.0
RMT_3954_DCC_Type3_Limit,10,0.0,0.1,0.1,2.0,100000,67959,0,0,0,0,0,0.0,0.0,0.0
RMT_3954_DCC_Type3_Limit,10,0.0,0.1,0.1,2.2,100000,63389,0,0,0,0,0,0.0,0.0,0.0
RMT_3954_DCC_Type3_Limit,10,0.0,0.1,0.1,2.4,100000,59093,0,1,0,0,1,0.0,0.001,0.0
RMT_3954_DCC_Type3_Limit,10,0.0,0.1,0.1,2.6,100000,55261,0,1,0,0,1,0.0,0.001,0.0
RMT_3954_DCC_Type3_Limit,10,0.0,0.1,0.1,2.8,100000,51853,0,1,0,0,1,0.0,0.001,0.0
RMT_3954_DCC_Type3_Limit,10,0.0,0.1,0.1,3.0,100000,48898,0,0,0,0,0,0.0,0.0,0.0
RMT_3954_DCC_Type3_Limit,10,0.0,0.1,0.1,3.2,100000,46233,0,1,0,0,1,0.0,0.001,0.0
RMT_3954_DCC_Type3_Limit,10,0.0,0.1,0.1,3.4,100000,43879,0,5,0,0,5,0.0,0.005,0.0
RMT_3954_DCC_Type3_Limit,10,0.0,0.1,0.1,3.6,100000,41674,0,4,0,0,4,0.0,0.004,0.0
RMT_3954_DCC_Type3_Limit,10,0.0,0.1,0.1,3.8,100000,39752,0,7,0,0,7,0.0,0.007,0.0
RMT_3954_DCC_Type3_Limit,10,0.0,0.1,0.1,4.0,100000,38013,0,9,0,0,9,0.0,0.009,0.0
RMT_3954_DCC_Type3_Limit,10,0.0,0.1,0.1,5.0,100000,31319,0,43,0,0,43,0.0,0.043,0.0
RMT_3954_DCC_Type3_Limit,10,0.0,0.1,0.1,6.0,100000,26971,0,53,0,0,53,0.0,0.053,0.0
RMT_3954_DCC_Type3_Limit,10,0.0,0.1,0.1,7.0,100000,23995,0,95,0,0,95,0.0,0.095,0.0
RMT_3954_DCC_Type3_Limit,10,0.0,0.1,0.1,8.0,100000,21713,0,118,0,0,118,0.0,0.118,0.0
RMT_3954_DCC_Type3_Limit,10,0.0,0.1,0.1,9.0,100000,19905,0,145,0,0,145,0.0,0.145,0.0
RMT_3954_DCC_Type3_Limit,10,0.0,0.1,0.1,10.0,100000,18489,0,158,0,0,158,0.0,0.158,0.0
RMT_3954_CDD_Type1,11,10.0,1.0,1.0,0.1,100000,100000,0,0,0,0,0,0.0,0.0,0.0
RMT_3954_CDD_Type1,11,10.0,1.0,1.0,0.2,100000,100000,0,0,0,0,0,0.0,0.0,0.0
RMT_3954_CDD_Type1,11,10.0,1.0,1.0,0.3,100000,100000,0,0,0,0,0,0.0,0.0,0.0
RMT_3954_CDD_Type1,11,10.0,1.0,1.0,0.4,100000,99981,0,0,0,0,0,0.0,0.0,0.0
RMT_3954_CDD_Type1,11,10.0,1.0,1.0,0.5,100000,99732,10,10,10,0,0,0.01,0.01,0.01
RMT_3954_CDD_Type1,11,10.0,1.0,1.0,0.6,100000,98966,66,66,66,0,0,0.066,0.066,0.066
RMT_3954_CDD_Type1,11,10.0,1.0,1.0,0.7,100000,97782,214,214,214,0,0,0.214,0.214,0.214
RMT_3954_CDD_Type1,11,10.0,1.0,1.0,0.8,100000,96149,530,530,530,0,0,0.53,0.53,0.53
RMT_3954_CDD_Type1,11,10.0,1.0,1.0,0.9,100000,94311,1090,1090,1090,0,0,1.09,1.09,1.09
RMT_3954_CDD_Type1,11,10.0,1.0,1.0,1.0,100000,92345,1719,1719,1719,0,0,1.719,1.719,1.719
RMT_3954_CDD_Type1,11,10.0,1.0,1.0,1.1,100000,90198,2294,2294,2294,0,0,2.294,2.294,2.294
RMT_3954_CDD_Type1,11,10.0,1.0,1.0,1.2,100000,88080,2945,2945,2945,0,0,2.945,2.945,2.945
RMT_3954_CDD_Type1,11,10.0,1.0,1.0,1.3,100000,85689,3535,3535,3535,0,0,3.535,3.535,3.535
RMT_3954_CDD_Type1,11,10.0,1.0,1.0,1.4,100000,83226,3977,3977,3977,0,0,3.977,3.977,3.977
RMT_3954_CDD_Type1,11,10.0,1.0,1.0,1.5,100000,80727,4391,4391,4391,0,0,4.391,4.391,4.391
RMT_3954_CDD_Type1,11,10.0,1.0,1.0,1.6,100000,78077,4706,4706,4706,0,0,4.706,4.706,4.706
RMT_3954_CDD_Type1,11,10.0,1.0,1.0,1.8,100000,72870,5242,5242,5242,0,0,5.242,5.242,5.242
RMT_3954_CDD_Type1,11,10.0,1.0,1.0,2.0,100000,67959,5488,5488,5488,0,0,5.488,5.488,5.488
RMT_3954_CDD_Type1,11,10.0,1.0,1.0,2.2,100000,63389,5623,5623,5623,0,0,5.623,5.623,5.623
RMT_3954_CDD_Type1,11,10.0,1.0,1.0,2.4,100000,59093,5701,5701,5701,0,0,5.701,5.701,5.701
RMT_3954_CDD_Type1,11,10.0,1.0,1.0,2.6,100000,55261,5602,5602,5602,0,0,5.602,5.602,5.602
RMT_3954_CDD_Type1,11,10.0,1.0,1.0,2.8,100000,51853,5562,5562,5562,0,0,5.562,5.562,5.562
RMT_3954_CDD_Type1,11,10.0,1.0,1.0,3.0,100000,48898,5509,5509,5509,0,0,5.509,5.509,5.509
RMT_3954_CDD_Type1,11,10.0,1.0,1.0,3.2,100000,46233,5487,5487,5487,0,0,5.487,5.487,5.487
RMT_3954_CDD_Type1,11,10.0,1.0,1.0,3.4,100000,43879,5399,5399,5399,0,0,5.399,5.399,5.399
RMT_3954_CDD_Type1,11,10.0,1.0,1.0,3.6,100000,41674,5279,5279,5279,0,0,5.279,5.279,5.279
RMT_3954_CDD_Type1,11,10.0,1.0,1.0,3.8,100000,39752,5171,5171,5171,0,0,5.171,5.171,5.171
RMT_3954_CDD_Type1,11,10.0,1.0,1.0,4.0,100000,38013,5123,5123,5123,0,0,5.123,5.123,5.123
RMT_3954_CDD_Type1,11,10.0,1.0,1.0,5.0,100000,31319,4694,4694,4694,0,0,4.694,4.694,4.694
RMT_3954_CDD_Type1,11,10.0,1.0,1.0,6.0,100000,26971,4423,4423,4423,0,0,4.423,4.423,4.423
RMT_3954_CDD_Type1,11,10.0,1.0,1.0,7.0,100000,23995,4155,4155,4155,0,0,4.155,4.155,4.155
RMT_3954_CDD_Type1,11,10.0,1.0,1.0,8.0,100000,21713,3973,3973,3973,0,0,3.973,3.973,3.973
RMT_3954_CDD_Type1,11,10.0,1.0,1.0,9.0,100000,19905,3785,3785,3785,0,0,3.785,3.785,3.785
RMT_3954_CDD_Type1,11,10.0,1.0,1.0,10.0,100000,18489,3619,3619,3619,0,0,3.619,3.619,3.619
RMT_3954_CDD_Type1_Control,12,1.0,1.0,1.0,0.1,100000,100000,0,0,0,0,0,0.0,0.0,0.0
RMT_3954_CDD_Type1_Control,12,1.0,1.0,1.0,0.2,100000,100000,0,0,0,0,0,0.0,0.0,0.0
RMT_3954_CDD_Type1_Control,12,1.0,1.0,1.0,0.3,100000,100000,0,0,0,0,0,0.0,0.0,0.0
RMT_3954_CDD_Type1_Control,12,1.0,1.0,1.0,0.4,100000,99981,0,0,0,0,0,0.0,0.0,0.0
RMT_3954_CDD_Type1_Control,12,1.0,1.0,1.0,0.5,100000,99732,0,0,0,0,0,0.0,0.0,0.0
RMT_3954_CDD_Type1_Control,12,1.0,1.0,1.0,0.6,100000,98966,0,0,0,0,0,0.0,0.0,0.0
RMT_3954_CDD_Type1_Control,12,1.0,1.0,1.0,0.7,100000,97782,0,0,0,0,0,0.0,0.0,0.0
RMT_3954_CDD_Type1_Control,12,1.0,1.0,1.0,0.8,100000,96149,0,0,0,0,0,0.0,0.0,0.0
RMT_3954_CDD_Type1_Control,12,1.0,1.0,1.0,0.9,100000,94311,0,0,0,0,0,0.0,0.0,0.0
RMT_3954_CDD_Type1_Control,12,1.0,1.0,1.0,1.0,100000,92345,0,0,0,0,0,0.0,0.0,0.0
RMT_3954_CDD_Type1_Control,12,1.0,1.0,1.0,1.1,100000,90198,0,0,0,0,0,0.0,0.0,0.0
