config_name,config_id,dU,dV,dW,sigma,n_samples,stable_without_diffusion,diego_turing,shaberi_total,shaberi_type_I,shaberi_type_II,shaberi_hopf,rob_diego,rob_shaberi_total,rob_shaberi_type_I,rob_shaberi_excl_II
RMT_3954_DCI_Type2,34,1.0,0.0,0.0,2.0,100000,67959,28177,28177,0,28177,0,41.46176371047249,41.46176371047249,0.0,0.0
RMT_3954_DCI_Type2,34,1.0,0.0,0.0,2.4,100000,59093,27979,27979,0,27979,0,47.34740155348349,47.34740155348349,0.0,0.0
RMT_3954_DCI_Type2,34,1.0,0.0,0.0,2.8,100000,51853,26831,26831,0,26831,0,51.74435423215629,51.74435423215629,0.0,0.0
RMT_3954_DCI_Type2,34,1.0,0.0,0.0,3.2,100000,46233,25678,25678,0,25678,0,55.540414855190015,55.540414855190015,0.0,0.0
RMT_3954_DCI_Type2,34,1.0,0.0,0.0,3.6,100000,41674,24419,24419,0,24419,0,58.595287229447614,58.595287229447614,0.0,0.0
RMT_3954_DCI_Type2,34,1.0,0.0,0.0,3.8,100000,39752,23833,23833,0,23833,0,59.954216140068425,59.954216140068425,0.0,0.0
RMT_3954_DCI_Type2,34,1.0,0.0,0.0,4.0,100000,38013,23190,23190,0,23190,0,61.005445505484964,61.005445505484964,0.0,0.0
RMT_3954_DCI_Type2,34,1.0,0.0,0.0,6.0,100000,26971,18623,18623,0,18623,0,69.04823699529123,69.04823699529123,0.0,0.0
RMT_3954_DCI_Type2,34,1.0,0.0,0.0,8.0,100000,21713,15923,15923,0,15923,0,73.33394740478055,73.33394740478055,0.0,0.0
RMT_3954_DCI_Type2,34,1.0,0.0,0.0,10.0,100000,18489,13949,13949,0,13949,0,75.44485910541403,75.44485910541403,0.0,0.0
RMT_3954_DCI_Type2_Limit,35,0.1,0.0,0.0,0.2,100000,100000,0,0,0,0,0,0.0,0.0,0.0,0.0
RMT_3954_DCI_Type2_Limit,35,0.1,0.0,0.0,0.6,100000,98966,1166,1166,0,1166,0,1.1781824060788553,1.1781824060788553,0.0,0.0
RMT_3954_DCI_Type2_Limit,35,0.1,0.0,0.0,1.0,100000,92345,10476,10476,0,10476,0,11.344414965618062,11.344414965618062,0.0,0.0
RMT_3954_DCI_Type2_Limit,35,0.1,0.0,0.0,1.4,100000,83226,18060,18060,0,18060,0,21.699949535001082,21.699949535001082,0.0,0.0
RMT_3954_DCI_Type2_Limit,35,0.1,0.0,0.0,1.8,100000,72870,20550,20550,0,20550,0,28.200905722519554,28.200905722519554,0.0,0.0
RMT_3954_DCI_Type2_Limit,35,0.1,0.0,0.0,2.0,100000,67959,20676,20676,0,20676,0,30.424226371782986,30.424226371782986,0.0,0.0
RMT_3954_DCI_Type2_Limit,35,0.1,0.0,0.0,2.4,100000,59093,19768,19768,0,19768,0,33.45235476283147,33.45235476283147,0.0,0.0
RMT_3954_DCI_Type2_Limit,35,0.1,0.0,0.0,2.8,100000,51853,18373,18373,0,18373,0,35.43285827242397,35.43285827242397,0.0,0.0
RMT_3954_DCI_Type2_Limit,35,0.1,0.0,0.0,3.2,100000,46233,16996,16996,0,16996,0,36.76162048753055,36.76162048753055,0.0,0.0
RMT_3954_DCI_Type2_Limit,35,0.1,0.0,0.0,3.6,100000,41674,15664,15664,0,15664,0,37.586984690694436,37.586984690694436,0.0,0.0
RMT_3954_DCI_Type2_Limit,35,0.1,0.0,0.0,3.8,100000,39752,15046,15046,0,15046,0,37.84966794123566,37.84966794123566,0.0,0.0
RMT_3954_DCI_Type2_Limit,35,0.1,0.0,0.0,4.0,100000,38013,14461,14461,0,14461,0,38.0422487043906,38.0422487043906,0.0,0.0
RMT_3954_DCI_Type2_Limit,35,0.1,0.0,0.0,6.0,100000,26971,10284,10284,0,10284,0,38.129843164880796,38.129843164880796,0.0,0.0
RMT_3954_DCI_Type2_Limit,35,0.1,0.0,0.0,8.0,100000,21713,7955,7955,0,7955,0,36.63703771933864,36.63703771933864,0.0,0.0
RMT_3954_DCI_Type2_Limit,35,0.1,0.0,0.0,10.0,100000,18489,6550,6550,0,6550,0,35.4264697928498,35.4264697928498,0.0,0.0
RMT_3954_DCI_Type3,36,0.0,1.0,0.0,0.2,100000,100000,0,0,0,0,0,0.0,0.0,0.0,0.0
RMT_3954_DCI_Type3,36,0.0,1.0,0.0,0.6,100000,98966,0,0,0,0,0,0.0,0.0,0.0,0.0
RMT_3954_DCI_Type3,36,0.0,1.0,0.0,1.0,100000,92345,0,0,0,0,0,0.0,0.0,0.0,0.0
RMT_3954_DCI_Type3,36,0.0,1.0,0.0,1.4,100000,83226,0,0,0,0,0,0.0,0.0,0.0,0.0
RMT_3954_DCI_Type3,36,0.0,1.0,0.0,1.8,100000,72870,0,0,0,0,0,0.0,0.0,0.0,0.0
RMT_3954_DCI_Type3,36,0.0,1.0,0.0,2.0,100000,67959,0,0,0,0,0,0.0,0.0,0.0,0.0
RMT_3954_DCI_Type3,36,0.0,1.0,0.0,2.4,100000,59093,0,0,0,0,0,0.0,0.0,0.0,0.0
RMT_3954_DCI_Type3,36,0.0,1.0,0.0,2.8,100000,51853,0,0,0,0,0,0.0,0.0,0.0,0.0
RMT_3954_DCI_Type3,36,0.0,1.0,0.0,3.2,100000,46233,0,0,0,0,0,0.0,0.0,0.0,0.0
RMT_3954_DCI_Type3,36,0.0,1.0,0.0,3.6,100000,41674,0,0,0,0,0,0.0,0.0,0.0,0.0
RMT_3954_DCI_Type3,36,0.0,1.0,0.0,3.8,100000,39752,0,0,0,0,0,0.0,0.0,0.0,0.0
RMT_3954_DCI_Type3,36,0.0,1.0,0.0,4.0,100000,38013,0,0,0,0,0,0.0,0.0,0.0,0.0
RMT_3954_DCI_Type3,36,0.0,1.0,0.0,6.0,100000,26971,0,0,0,0,0,0.0,0.0,0.0,0.0
RMT_3954_DCI_Type3,36,0.0,1.0,0.0,8.0,100000,21713,0,0,0,0,0,0.0,0.0,0.0,0.0
RMT_3954_DCI_Type3,36,0.0,1.0,0.0,10.0,100000,18489,0,0,0,0,0,0.0,0.0,0.0,0.0
RMT_3954_DCI_Type3_Limit,37,0.0,0.1,0.0,0.2,100000,100000,0,0,0,0,0,0.0,0.0,0.0,0.0
RMT_3954_DCI_Type3_Limit,37,0.0,0.1,0.0,0.6,100000,98966,0,0,0,0,0,0.0,0.0,0.0,0.0
RMT_3954_DCI_Type3_Limit,37,0.0,0.1,0.0,1.0,100000,92345,0,0,0,0,0,0.0,0.0,0.0,0.0
RMT_3954_DCI_Type3_Limit,37,0.0,0.1,0.0,1.4,100000,83226,0,0,0,0,0,0.0,0.0,0.0,0.0
RMT_3954_DCI_Type3_Limit,37,0.0,0.1,0.0,1.8,100000,72870,0,0,0,0,0,0.0,0.0,0.0,0.0
RMT_3954_DCI_Type3_Limit,37,0.0,0.1,0.0,2.0,100000,67959,0,0,0,0,0,0.0,0.0,0.0,0.0
RMT_3954_DCI_Type3_Limit,37,0.0,0.1,0.0,2.4,100000,59093,0,0,0,0,0,0.0,0.0,0.0,0.0
RMT_3954_DCI_Type3_Limit,37,0.0,0.1,0.0,2.8,100000,51853,0,0,0,0,0,0.0,0.0,0.0,0.0
RMT_3954_DCI_Type3_Limit,37,0.0,0.1,0.0,3.2,100000,46233,0,0,0,0,0,0.0,0.0,0.0,0.0
RMT_3954_DCI_Type3_Limit,37,0.0,0.1,0.0,3.6,100000,41674,0,0,0,0,0,0.0,0.0,0.0,0.0
RMT_3954_DCI_Type3_Limit,37,0.0,0.1,0.0,3.8,100000,39752,0,0,0,0,0,0.0,0.0,0.0,0.0
RMT_3954_DCI_Type3_Limit,37,0.0,0.1,0.0,4.0,100000,38013,0,0,0,0,0,0.0,0.0,0.0,0.0
RMT_3954_DCI_Type3_Limit,37,0.0,0.1,0.0,6.0,100000,26971,0,0,0,0,0,0.0,0.0,0.0,0.0
RMT_3954_DCI_Type3_Limit,37,0.0,0.1,0.0,8.0,100000,21713,0,0,0,0,0,0.0,0.0,0.0,0.0
RMT_3954_DCI_Type3_Limit,37,0.0,0.1,0.0,10.0,100000,18489,0,0,0,0,0,0.0,0.0,0.0,0.0
