config_name,config_id,diffusion,n_samples,steady_states,stable_without_diffusion,diego_turing,shaberi_total,shaberi_type_I,shaberi_type_II,shaberi_hopf,rob_diego,rob_shaberi_total,rob_shaberi_type_I,rob_shaberi_excl_II
LHS_1838_DDC_Type1,0,"{'dU': 1.0, 'dV': 0.0, 'dW': 10.0}",1000000,999039,997795,15,15,15,0,0,0.0015,0.0015,0.0015,0.0015
LHS_1838_DDC_Type1_Control,1,"{'dU': 1.0, 'dV': 0.0, 'dW': 1.0}",1000000,999039,997795,1,1,1,0,0,0.0001,0.0001,0.0001,0.0001
LHS_1838_DDC_Type2,2,"{'dU': 1.0, 'dV': 1.0, 'dW': 0.0}",1000000,999039,997795,0,0,0,0,0,0.0,0.0,0.0,0.0
LHS_1838_DDC_Type3,3,"{'dU': 0.0, 'dV': 1.0, 'dW': 1.0}",1000000,999039,997795,1,1,1,0,0,0.0001,0.0001,0.0001,0.0001
