config_name,config_id,dU,dV,dW,n_samples,steady_states,stable_without_diffusion,diego_turing,shaberi_total,shaberi_type_I,shaberi_type_II,shaberi_hopf,rob_diego,rob_shaberi_total,rob_shaberi_type_I,rob_shaberi_excl_II
3954_CDD_Type3_Equal,17,1.0,1.0,0.0,1000000,969615,951296,652,652,359,293,0,0.06853807857911733,0.06853807857911733,0.03773799111948332,0.03773799111948332
