config_name,config_id,dU,dV,dW,sigma,n_samples,stable,diego_turing,shaberi_total,shaberi_type_I,shaberi_type_II,shaberi_hopf,filter_count,rob_diego,rob_shaberi_total,rob_shaberi_type_I
FINAL_RMT_3954_Type2_VFreeze_Unequal2,21,1.0,0.0,0.1,0.1,100000,100000,0,0,0,0,0,0,0.0,0.0,0.0
FINAL_RMT_3954_Type2_VFreeze_Unequal2,21,1.0,0.0,0.1,0.2,100000,100000,0,0,0,0,0,0,0.0,0.0,0.0
FINAL_RMT_3954_Type2_VFreeze_Unequal2,21,1.0,0.0,0.1,0.3,100000,100000,0,0,0,0,0,0,0.0,0.0,0.0
FINAL_RMT_3954_Type2_VFreeze_Unequal2,21,1.0,0.0,0.1,0.4,100000,99981,2,2,2,0,0,0,0.002,0.002,0.002
FINAL_RMT_3954_Type2_VFreeze_Unequal2,21,1.0,0.0,0.1,0.5,100000,99732,35,35,35,0,0,0,0.035,0.035,0.035
FINAL_RMT_3954_Type2_VFreeze_Unequal2,21,1.0,0.0,0.1,0.6,100000,98966,181,181,181,0,0,0,0.181,0.181,0.181
FINAL_RMT_3954_Type2_VFreeze_Unequal2,21,1.0,0.0,0.1,0.7,100000,97782,523,523,523,0,0,0,0.523,0.523,0.523
FINAL_RMT_3954_Type2_VFreeze_Unequal2,21,1.0,0.0,0.1,0.8,100000,96149,1213,1213,1213,0,0,0,1.213,1.213,1.213
FINAL_RMT_3954_Type2_VFreeze_Unequal2,21,1.0,0.0,0.1,0.9,100000,94311,2191,2191,2191,0,0,0,2.191,2.191,2.191
FINAL_RMT_3954_Type2_VFreeze_Unequal2,21,1.0,0.0,0.1,1.0,100000,92345,3262,3262,3262,0,0,0,3.262,3.262,3.262
FINAL_RMT_3954_Type2_VFreeze_Unequal2,21,1.0,0.0,0.1,1.1,100000,90198,4274,4274,4274,0,0,0,4.274,4.274,4.274
FINAL_RMT_3954_Type2_VFreeze_Unequal2,21,1.0,0.0,0.1,1.2,100000,88080,5417,5417,5417,0,0,0,5.417,5.417,5.417
FINAL_RMT_3954_Type2_VFreeze_Unequal2,21,1.0,0.0,0.1,1.3,100000,85689,6257,6257,6257,0,0,0,6.257,6.257,6.257
FINAL_RMT_3954_Type2_VFreeze_Unequal2,21,1.0,0.0,0.1,1.4,100000,83226,7090,7090,7090,0,0,0,7.09,7.09,7.09
FINAL_RMT_3954_Type2_VFreeze_Unequal2,21,1.0,0.0,0.1,1.5,100000,80727,7683,7683,7683,0,0,0,7.683,7.683,7.683
FINAL_RMT_3954_Type2_VFreeze_Unequal2,21,1.0,0.0,0.1,1.6,100000,78077,8138,8138,8138,0,0,0,8.138,8.138,8.138
FINAL_RMT_3954_Type2_VFreeze_Unequal2,21,1.0,0.0,0.1,1.8,100000,72870,8854,8854,8854,0,0,0,8.854,8.854,8.854
FINAL_RMT_3954_Type2_VFreeze_Unequal2,21,1.0,0.0,0.1,2.0,100000,67959,9227,9227,9217,10,0,0,9.227,9.227,9.217
FINAL_RMT_3954_Type2_VFreeze_Unequal2,21,1.0,0.0,0.1,2.2,100000,63389,9338,9338,9314,24,0,0,9.338,9.338,9.314
FINAL_RMT_3954_Type2_VFreeze_Unequal2,21,1.0,0.0,0.1,2.4,100000,59093,9274,9274,9223,51,0,0,9.274,9.274,9.223
FINAL_RMT_3954_Type2_VFreeze_Unequal2,21,1.0,0.0,0.1,2.6,100000,55261,9191,9191,9100,91,0,0,9.191,9.191,9.1
FINAL_RMT_3954_Type2_VFreeze_Unequal2,21,1.0,0.0,0.1,2.8,100000,51853,9107,9107,8966,141,0,0,9.107,9.107,8.966
FINAL_RMT_3954_Type2_VFreeze_Unequal2,21,1.0,0.0,0.1,3.0,100000,48898,8982,8982,8740,242,0,0,8.982,8.982,8.74
FINAL_RMT_3954_Type2_VFreeze_Unequal2,21,1.0,0.0,0.1,3.2,100000,46233,8914,8914,8587,327,0,0,8.914,8.914,8.587
FINAL_RMT_3954_Type2_VFreeze_Unequal2,21,1.0,0.0,0.1,3.4,100000,43879,8726,8726,8296,430,0,0,8.726,8.726,8.296
FINAL_RMT_3954_Type2_VFreeze_Unequal2,21,1.0,0.0,0.1,3.6,100000,41674,8526,8526,7927,599,0,0,8.526,8.526,7.927
FINAL_RMT_3954_Type2_VFreeze_Unequal2,21,1.0,0.0,0.1,3.8,100000,39752,8371,8371,7661,710,0,0,8.371,8.371,7.661
FINAL_RMT_3954_Type2_VFreeze_Unequal2,21,1.0,0.0,0.1,4.0,100000,38013,8182,8182,7303,879,0,0,8.182,8.182,7.303
FINAL_RMT_3954_Type2_VFreeze_Unequal2,21,1.0,0.0,0.1,5.0,100000,31319,7314,7314,5706,1608,0,0,7.314,7.314,5.706
FINAL_RMT_3954_Type2_VFreeze_Unequal2,21,1.0,0.0,0.1,6.0,100000,26971,6794,6794,4532,2262,0,0,6.794,6.794,4.532
FINAL_RMT_3954_Type2_VFreeze_Unequal2,21,1.0,0.0,0.1,7.0,100000,23995,6289,6289,3527,2762,0,0,6.289,6.289,3.527
FINAL_RMT_3954_Type2_VFreeze_Unequal2,21,1.0,0.0,0.1,8.0,100000,21713,5887,5887,2838,3049,0,0,5.887,5.887,2.838
