config_name,config_id,dU,dV,dW,sigma,n_samples,stable,diego_turing,shaberi_total,shaberi_type_I,shaberi_type_II,shaberi_hopf,filter_count,rob_diego,rob_shaberi_total,rob_shaberi_type_I
FINAL_RMT_3954_Type2_VFreeze_Unequal4,23,10.0,0.0,0.1,0.1,500000,500000,0,0,0,0,0,0,0.0,0.0,0.0
FINAL_RMT_3954_Type2_VFreeze_Unequal4,23,10.0,0.0,0.1,0.2,500000,500000,0,0,0,0,0,0,0.0,0.0,0.0
FINAL_RMT_3954_Type2_VFreeze_Unequal4,23,10.0,0.0,0.1,0.3,500000,500000,0,0,0,0,0,0,0.0,0.0,0.0
FINAL_RMT_3954_Type2_VFreeze_Unequal4,23,10.0,0.0,0.1,0.4,500000,499876,70,70,70,0,0,0,0.014,0.014,0.014
FINAL_RMT_3954_Type2_VFreeze_Unequal4,23,10.0,0.0,0.1,0.5,500000,498732,910,910,910,0,0,0,0.182,0.182,0.182
FINAL_RMT_3954_Type2_VFreeze_Unequal4,23,10.0,0.0,0.1,0.58,500000,496006,3109,3109,3109,0,0,0,0.6218,0.6218,0.6218
FINAL_RMT_3954_Type2_VFreeze_Unequal4,23,10.0,0.0,0.1,0.6,500000,495049,3970,3970,3970,0,0,0,0.794,0.794,0.794
FINAL_RMT_3954_Type2_VFreeze_Unequal4,23,10.0,0.0,0.1,0.7,500000,488877,10447,10447,10447,0,0,0,2.0894,2.0894,2.0894
FINAL_RMT_3954_Type2_VFreeze_Unequal4,23,10.0,0.0,0.1,0.8,500000,480598,19930,19930,19930,0,0,0,3.986,3.986,3.986
FINAL_RMT_3954_Type2_VFreeze_Unequal4,23,10.0,0.0,0.1,0.9,500000,471253,31395,31395,31395,0,0,0,6.279,6.279,6.279
FINAL_RMT_3954_Type2_VFreeze_Unequal4,23,10.0,0.0,0.1,1.0,500000,461448,43550,43550,43550,0,0,0,8.71,8.71,8.71
FINAL_RMT_3954_Type2_VFreeze_Unequal4,23,10.0,0.0,0.1,1.1,500000,450966,55303,55303,55303,0,0,0,11.0606,11.0606,11.0606
FINAL_RMT_3954_Type2_VFreeze_Unequal4,23,10.0,0.0,0.1,1.2,500000,439833,66226,66226,66226,0,0,0,13.2452,13.2452,13.2452
FINAL_RMT_3954_Type2_VFreeze_Unequal4,23,10.0,0.0,0.1,1.3,500000,428013,75660,75660,75660,0,0,0,15.132,15.132,15.132
FINAL_RMT_3954_Type2_VFreeze_Unequal4,23,10.0,0.0,0.1,1.4,500000,415585,83657,83657,83657,0,0,0,16.7314,16.7314,16.7314
FINAL_RMT_3954_Type2_VFreeze_Unequal4,23,10.0,0.0,0.1,1.5,500000,402914,90109,90109,90105,4,0,0,18.0218,18.0218,18.021
FINAL_RMT_3954_Type2_VFreeze_Unequal4,23,10.0,0.0,0.1,1.6,500000,389868,94954,94954,94949,5,0,0,18.9908,18.9908,18.9898
FINAL_RMT_3954_Type2_VFreeze_Unequal4,23,10.0,0.0,0.1,1.8,500000,364012,101359,101359,101336,23,0,0,20.2718,20.2718,20.2672
FINAL_RMT_3954_Type2_VFreeze_Unequal4,23,10.0,0.0,0.1,2.0,500000,339351,104848,104848,104750,98,0,0,20.9696,20.9696,20.95
FINAL_RMT_3954_Type2_VFreeze_Unequal4,23,10.0,0.0,0.1,2.2,500000,316290,106147,106147,105868,279,0,0,21.2294,21.2294,21.1736
FINAL_RMT_3954_Type2_VFreeze_Unequal4,23,10.0,0.0,0.1,2.4,500000,295017,105611,105611,105014,597,0,0,21.1222,21.1222,21.0028
FINAL_RMT_3954_Type2_VFreeze_Unequal4,23,10.0,0.0,0.1,2.6,500000,276069,104418,104418,103386,1032,0,0,20.8836,20.8836,20.6772
FINAL_RMT_3954_Type2_VFreeze_Unequal4,23,10.0,0.0,0.1,2.8,500000,259145,102859,102859,101229,1630,0,0,20.5718,20.5718,20.2458
