config_name,config_id,dU,dV,dW,n_samples,steady_states,stable_without_diffusion,diego_turing,shaberi_total,shaberi_type_I,shaberi_type_II,shaberi_hopf,rob_diego,rob_shaberi_total,rob_shaberi_type_I,rob_shaberi_excl_II
3954_DCI_Type3_Limit,37,0.0,0.1,0.0,1000000,969615,951296,5661,6027,0,5689,338,0.5950829184607105,0.6335567478471474,0.0,0.035530476318622176
