config_name,config_id,dU,dV,dW,sigma,n_samples,stable,diego_turing,shaberi_total,shaberi_type_I,shaberi_type_II,shaberi_hopf,filter_count,rob_diego,rob_shaberi_total,rob_shaberi_type_I
FINAL_RMT_3954_Type3_WFreeze_Unequal1,44,1.0,0.1,0.0,0.1,500000,500000,0,0,0,0,0,0,0.0,0.0,0.0
FINAL_RMT_3954_Type3_WFreeze_Unequal1,44,1.0,0.1,0.0,0.2,500000,500000,0,0,0,0,0,0,0.0,0.0,0.0
FINAL_RMT_3954_Type3_WFreeze_Unequal1,44,1.0,0.1,0.0,0.3,500000,500000,0,0,0,0,0,0,0.0,0.0,0.0
FINAL_RMT_3954_Type3_WFreeze_Unequal1,44,1.0,0.1,0.0,0.4,500000,499876,10,10,10,0,0,0,0.002,0.002,0.002
FINAL_RMT_3954_Type3_WFreeze_Unequal1,44,1.0,0.1,0.0,0.5,500000,498732,144,144,144,0,0,0,0.0288,0.0288,0.0288
FINAL_RMT_3954_Type3_WFreeze_Unequal1,44,1.0,0.1,0.0,0.58,500000,496006,712,712,712,0,0,0,0.1424,0.1424,0.1424
FINAL_RMT_3954_Type3_WFreeze_Unequal1,44,1.0,0.1,0.0,0.6,500000,495049,1019,1019,1019,0,0,0,0.2038,0.2038,0.2038
FINAL_RMT_3954_Type3_WFreeze_Unequal1,44,1.0,0.1,0.0,0.7,500000,488877,3071,3071,3071,0,0,0,0.6142,0.6142,0.6142
FINAL_RMT_3954_Type3_WFreeze_Unequal1,44,1.0,0.1,0.0,0.8,500000,480598,6822,6822,6822,0,0,0,1.3644,1.3644,1.3644
FINAL_RMT_3954_Type3_WFreeze_Unequal1,44,1.0,0.1,0.0,0.9,500000,471253,11945,11945,11945,0,0,0,2.389,2.389,2.389
FINAL_RMT_3954_Type3_WFreeze_Unequal1,44,1.0,0.1,0.0,1.0,500000,461448,18080,18080,18080,0,0,0,3.616,3.616,3.616
FINAL_RMT_3954_Type3_WFreeze_Unequal1,44,1.0,0.1,0.0,1.1,500000,450966,24085,24085,24085,0,0,0,4.817,4.817,4.817
FINAL_RMT_3954_Type3_WFreeze_Unequal1,44,1.0,0.1,0.0,1.2,500000,439833,30100,30100,30100,0,0,0,6.02,6.02,6.02
FINAL_RMT_3954_Type3_WFreeze_Unequal1,44,1.0,0.1,0.0,1.3,500000,428013,35409,35409,35409,0,0,0,7.0818,7.0818,7.0818
FINAL_RMT_3954_Type3_WFreeze_Unequal1,44,1.0,0.1,0.0,1.4,500000,415585,40150,40150,40150,0,0,0,8.03,8.03,8.03
FINAL_RMT_3954_Type3_WFreeze_Unequal1,44,1.0,0.1,0.0,1.5,500000,402914,44131,44131,44127,4,0,0,8.8262,8.8262,8.8254
FINAL_RMT_3954_Type3_WFreeze_Unequal1,44,1.0,0.1,0.0,1.6,500000,389868,47476,47476,47471,5,0,0,9.4952,9.4952,9.4942
FINAL_RMT_3954_Type3_WFreeze_Unequal1,44,1.0,0.1,0.0,1.8,500000,364012,52142,52142,52121,21,0,0,10.4284,10.4284,10.4242
FINAL_RMT_3954_Type3_WFreeze_Unequal1,44,1.0,0.1,0.0,2.0,500000,339351,55156,55156,55059,97,0,0,11.0312,11.0312,11.0118
FINAL_RMT_3954_Type3_WFreeze_Unequal1,44,1.0,0.1,0.0,2.2,500000,316290,56664,56664,56393,271,0,0,11.3328,11.3328,11.2786
FINAL_RMT_3954_Type3_WFreeze_Unequal1,44,1.0,0.1,0.0,2.4,500000,295017,57457,57457,56876,581,0,0,11.4914,11.4914,11.3752
FINAL_RMT_3954_Type3_WFreeze_Unequal1,44,1.0,0.1,0.0,2.6,500000,276069,57838,57838,56826,1012,0,0,11.5676,11.5676,11.3652
FINAL_RMT_3954_Type3_WFreeze_Unequal1,44,1.0,0.1,0.0,2.8,500000,259145,58012,58012,56415,1597,0,0,11.6024,11.6024,11.283
FINAL_RMT_3954_Type3_WFreeze_Unequal1,44,1.0,0.1,0.0,3.0,500000,244038,57495,57495,55180,2315,0,0,11.499,11.499,11.036
FINAL_RMT_3954_Type3_WFreeze_Unequal1,44,1.0,0.1,0.0,3.2,500000,230592,57188,57188,53954,3234,0,0,11.4376,11.4376,10.7908
FINAL_RMT_3954_Type3_WFreeze_Unequal1,44,1.0,0.1,0.0,3.4,500000,218627,56612,56612,52392,4220,0,0,11.3224,11.3224,10.4784
FINAL_RMT_3954_Type3_WFreeze_Unequal1,44,1.0,0.1,0.0,3.6,500000,207970,56199,56199,50865,5334,0,0,11.2398,11.2398,10.173
FINAL_RMT_3954_Type3_WFreeze_Unequal1,44,1.0,0.1,0.0,3.8,500000,198315,55639,55639,49049,6590,0,0,11.1278,11.1278,9.8098
FINAL_RMT_3954_Type3_WFreeze_Unequal1,44,1.0,0.1,0.0,4.0,500000,189657,55168,55168,47439,7729,0,0,11.0336,11.0336,9.4878
FINAL_RMT_3954_Type3_WFreeze_Unequal1,44,1.0,0.1,0.0,4.5,500000,171077,53664,53664,42760,10904,0,0,10.7328,10.7328,8.552
