config_name,config_id,dU,dV,dW,sigma,n_samples,stable,diego_turing,shaberi_total,shaberi_type_I,shaberi_type_II,shaberi_hopf,filter_count,rob_diego,rob_shaberi_total,rob_shaberi_type_I
FINAL_RMT_3954_Type3_VWFreeze_Equal2,54,0.1,0.0,0.0,0.1,500000,500000,0,0,0,0,0,0,0.0,0.0,0.0
FINAL_RMT_3954_Type3_VWFreeze_Equal2,54,0.1,0.0,0.0,0.2,500000,500000,0,0,0,0,0,0,0.0,0.0,0.0
FINAL_RMT_3954_Type3_VWFreeze_Equal2,54,0.1,0.0,0.0,0.3,500000,500000,0,0,0,0,0,0,0.0,0.0,0.0
FINAL_RMT_3954_Type3_VWFreeze_Equal2,54,0.1,0.0,0.0,0.4,500000,499876,138,138,0,0,0,138,0.0276,0.0276,0.0
FINAL_RMT_3954_Type3_VWFreeze_Equal2,54,0.1,0.0,0.0,0.5,500000,498732,1538,1538,0,0,0,1538,0.3076,0.3076,0.0
FINAL_RMT_3954_Type3_VWFreeze_Equal2,54,0.1,0.0,0.0,0.58,500000,496006,4832,4832,0,0,0,4832,0.9664,0.9664,0.0
FINAL_RMT_3954_Type3_VWFreeze_Equal2,54,0.1,0.0,0.0,0.6,500000,495049,6016,6016,0,0,0,6016,1.2032,1.2032,0.0
FINAL_RMT_3954_Type3_VWFreeze_Equal2,54,0.1,0.0,0.0,0.7,500000,488877,14652,14652,0,0,0,14652,2.9304,2.9304,0.0
FINAL_RMT_3954_Type3_VWFreeze_Equal2,54,0.1,0.0,0.0,0.8,500000,480598,26044,26044,0,0,0,26044,5.2088,5.2088,0.0
FINAL_RMT_3954_Type3_VWFreeze_Equal2,54,0.1,0.0,0.0,0.9,500000,471253,38841,38841,0,0,0,38841,7.7682,7.7682,0.0
FINAL_RMT_3954_Type3_VWFreeze_Equal2,54,0.1,0.0,0.0,1.0,500000,461448,51993,51993,0,0,0,51993,10.3986,10.3986,0.0
FINAL_RMT_3954_Type3_VWFreeze_Equal2,54,0.1,0.0,0.0,1.1,500000,450966,64031,64031,0,0,0,64031,12.8062,12.8062,0.0
FINAL_RMT_3954_Type3_VWFreeze_Equal2,54,0.1,0.0,0.0,1.2,500000,439833,74535,74535,0,0,0,74535,14.907,14.907,0.0
FINAL_RMT_3954_Type3_VWFreeze_Equal2,54,0.1,0.0,0.0,1.3,500000,428013,83187,83187,0,0,0,83187,16.6374,16.6374,0.0
FINAL_RMT_3954_Type3_VWFreeze_Equal2,54,0.1,0.0,0.0,1.4,500000,415585,90111,90111,0,0,0,90111,18.0222,18.0222,0.0
FINAL_RMT_3954_Type3_VWFreeze_Equal2,54,0.1,0.0,0.0,1.5,500000,402914,95375,95375,0,0,0,95375,19.075,19.075,0.0
FINAL_RMT_3954_Type3_VWFreeze_Equal2,54,0.1,0.0,0.0,1.6,500000,389868,98804,98804,0,0,0,98804,19.7608,19.7608,0.0
FINAL_RMT_3954_Type3_VWFreeze_Equal2,54,0.1,0.0,0.0,1.8,500000,364012,102572,102572,0,0,0,102572,20.5144,20.5144,0.0
FINAL_RMT_3954_Type3_VWFreeze_Equal2,54,0.1,0.0,0.0,2.0,500000,339351,103123,103123,0,0,0,103123,20.6246,20.6246,0.0
FINAL_RMT_3954_Type3_VWFreeze_Equal2,54,0.1,0.0,0.0,2.2,500000,316290,101534,101534,0,0,0,101534,20.3068,20.3068,0.0
FINAL_RMT_3954_Type3_VWFreeze_Equal2,54,0.1,0.0,0.0,2.4,500000,295017,98578,98578,0,0,0,98578,19.7156,19.7156,0.0
FINAL_RMT_3954_Type3_VWFreeze_Equal2,54,0.1,0.0,0.0,2.6,500000,276069,95095,95095,0,0,0,95095,19.019,19.019,0.0
FINAL_RMT_3954_Type3_VWFreeze_Equal2,54,0.1,0.0,0.0,2.8,500000,259145,91510,91510,0,0,0,91510,18.302,18.302,0.0
FINAL_RMT_3954_Type3_VWFreeze_Equal2,54,0.1,0.0,0.0,3.0,500000,244038,87755,87755,0,0,0,87755,17.551,17.551,0.0
FINAL_RMT_3954_Type3_VWFreeze_Equal2,54,0.1,0.0,0.0,3.2,500000,230592,84337,84337,0,0,0,84337,16.8674,16.8674,0.0
FINAL_RMT_3954_Type3_VWFreeze_Equal2,54,0.1,0.0,0.0,3.4,500000,218627,80904,80904,0,0,0,80904,16.1808,16.1808,0.0
