config_name,config_id,dU,dV,dW,sigma,n_samples,stable,diego_turing,shaberi_total,shaberi_type_I,shaberi_type_II,shaberi_hopf,filter_count,rob_diego,rob_shaberi_total,rob_shaberi_type_I
FINAL_RMT_3954_Type3_WFreeze_Lab6,43,1.0,4.0,0.0,0.1,500000,500000,0,0,0,0,0,0,0.0,0.0,0.0
FINAL_RMT_3954_Type3_WFreeze_Lab6,43,1.0,4.0,0.0,0.2,500000,500000,0,0,0,0,0,0,0.0,0.0,0.0
FINAL_RMT_3954_Type3_WFreeze_Lab6,43,1.0,4.0,0.0,0.3,500000,500000,0,0,0,0,0,0,0.0,0.0,0.0
FINAL_RMT_3954_Type3_WFreeze_Lab6,43,1.0,4.0,0.0,0.4,500000,499876,0,0,0,0,0,0,0.0,0.0,0.0
FINAL_RMT_3954_Type3_WFreeze_Lab6,43,1.0,4.0,0.0,0.5,500000,498732,0,0,0,0,0,0,0.0,0.0,0.0
FINAL_RMT_3954_Type3_WFreeze_Lab6,43,1.0,4.0,0.0,0.58,500000,496006,0,0,0,0,0,0,0.0,0.0,0.0
FINAL_RMT_3954_Type3_WFreeze_Lab6,43,1.0,4.0,0.0,0.6,500000,495049,0,0,0,0,0,0,0.0,0.0,0.0
FINAL_RMT_3954_Type3_WFreeze_Lab6,43,1.0,4.0,0.0,0.7,500000,488877,0,0,0,0,0,0,0.0,0.0,0.0
FINAL_RMT_3954_Type3_WFreeze_Lab6,43,1.0,4.0,0.0,0.8,500000,480598,0,0,0,0,0,0,0.0,0.0,0.0
FINAL_RMT_3954_Type3_WFreeze_Lab6,43,1.0,4.0,0.0,0.9,500000,471253,0,0,0,0,0,0,0.0,0.0,0.0
FINAL_RMT_3954_Type3_WFreeze_Lab6,43,1.0,4.0,0.0,1.0,500000,461448,0,0,0,0,0,0,0.0,0.0,0.0
FINAL_RMT_3954_Type3_WFreeze_Lab6,43,1.0,4.0,0.0,1.1,500000,450966,1,1,1,0,0,0,0.0002,0.0002,0.0002
FINAL_RMT_3954_Type3_WFreeze_Lab6,43,1.0,4.0,0.0,1.2,500000,439833,4,4,4,0,0,0,0.0008,0.0008,0.0008
FINAL_RMT_3954_Type3_WFreeze_Lab6,43,1.0,4.0,0.0,1.3,500000,428013,6,6,6,0,0,0,0.0012,0.0012,0.0012
FINAL_RMT_3954_Type3_WFreeze_Lab6,43,1.0,4.0,0.0,1.4,500000,415585,9,9,9,0,0,0,0.0018,0.0018,0.0018
FINAL_RMT_3954_Type3_WFreeze_Lab6,43,1.0,4.0,0.0,1.5,500000,402914,17,17,17,0,0,0,0.0034,0.0034,0.0034
