config_name,config_id,dU,dV,dW,sigma,n_samples,stable,diego_turing,shaberi_total,shaberi_type_I,shaberi_type_II,shaberi_hopf,filter_count,rob_diego,rob_shaberi_total,rob_shaberi_type_I
FINAL_RMT_3954_Type3_WFreeze_Unequal6,49,10.0,0.1,0.0,0.1,500000,500000,0,0,0,0,0,0,0.0,0.0,0.0
FINAL_RMT_3954_Type3_WFreeze_Unequal6,49,10.0,0.1,0.0,0.2,500000,500000,0,0,0,0,0,0,0.0,0.0,0.0
FINAL_RMT_3954_Type3_WFreeze_Unequal6,49,10.0,0.1,0.0,0.3,500000,500000,0,0,0,0,0,0,0.0,0.0,0.0
FINAL_RMT_3954_Type3_WFreeze_Unequal6,49,10.0,0.1,0.0,0.4,500000,499876,70,70,70,0,0,0,0.014,0.014,0.014
FINAL_RMT_3954_Type3_WFreeze_Unequal6,49,10.0,0.1,0.0,0.5,500000,498732,920,920,920,0,0,0,0.184,0.184,0.184
FINAL_RMT_3954_Type3_WFreeze_Unequal6,49,10.0,0.1,0.0,0.58,500000,496006,3141,3141,3141,0,0,0,0.6282,0.6282,0.6282
FINAL_RMT_3954_Type3_WFreeze_Unequal6,49,10.0,0.1,0.0,0.6,500000,495049,4016,4016,4016,0,0,0,0.8032,0.8032,0.8032
FINAL_RMT_3954_Type3_WFreeze_Unequal6,49,10.0,0.1,0.0,0.7,500000,488877,10587,10587,10587,0,0,0,2.1174,2.1174,2.1174
FINAL_RMT_3954_Type3_WFreeze_Unequal6,49,10.0,0.1,0.0,0.8,500000,480598,20168,20168,20168,0,0,0,4.0336,4.0336,4.0336
FINAL_RMT_3954_Type3_WFreeze_Unequal6,49,10.0,0.1,0.0,0.9,500000,471253,31791,31791,31791,0,0,0,6.3582,6.3582,6.3582
FINAL_RMT_3954_Type3_WFreeze_Unequal6,49,10.0,0.1,0.0,1.0,500000,461448,44094,44094,44094,0,0,0,8.8188,8.8188,8.8188
FINAL_RMT_3954_Type3_WFreeze_Unequal6,49,10.0,0.1,0.0,1.1,500000,450966,56053,56053,56053,0,0,0,11.2106,11.2106,11.2106
FINAL_RMT_3954_Type3_WFreeze_Unequal6,49,10.0,0.1,0.0,1.2,500000,439833,67081,67081,67081,0,0,0,13.4162,13.4162,13.4162
FINAL_RMT_3954_Type3_WFreeze_Unequal6,49,10.0,0.1,0.0,1.3,500000,428013,76669,76669,76669,0,0,0,15.3338,15.3338,15.3338
FINAL_RMT_3954_Type3_WFreeze_Unequal6,49,10.0,0.1,0.0,1.4,500000,415585,84836,84836,84836,0,0,0,16.9672,16.9672,16.9672
FINAL_RMT_3954_Type3_WFreeze_Unequal6,49,10.0,0.1,0.0,1.5,500000,402914,91454,91454,91450,4,0,0,18.2908,18.2908,18.29
FINAL_RMT_3954_Type3_WFreeze_Unequal6,49,10.0,0.1,0.0,1.6,500000,389868,96465,96465,96459,6,0,0,19.293,19.293,19.2918
FINAL_RMT_3954_Type3_WFreeze_Unequal6,49,10.0,0.1,0.0,1.8,500000,364012,103156,103156,103131,25,0,0,20.6312,20.6312,20.6262
FINAL_RMT_3954_Type3_WFreeze_Unequal6,49,10.0,0.1,0.0,2.0,500000,339351,106933,106933,106828,105,0,0,21.3866,21.3866,21.3656
FINAL_RMT_3954_Type3_WFreeze_Unequal6,49,10.0,0.1,0.0,2.2,500000,316290,108412,108412,108104,308,0,0,21.6824,21.6824,21.6208
FINAL_RMT_3954_Type3_WFreeze_Unequal6,49,10.0,0.1,0.0,2.4,500000,295017,108006,108006,107365,641,0,0,21.6012,21.6012,21.473
FINAL_RMT_3954_Type3_WFreeze_Unequal6,49,10.0,0.1,0.0,2.6,500000,276069,107025,107025,105911,1114,0,0,21.405,21.405,21.1822
FINAL_RMT_3954_Type3_WFreeze_Unequal6,49,10.0,0.1,0.0,2.8,500000,259145,105574,105574,103850,1724,0,0,21.1148,21.1148,20.77
FINAL_RMT_3954_Type3_WFreeze_Unequal6,49,10.0,0.1,0.0,3.0,500000,244038,103822,103822,101289,2533,0,0,20.7644,20.7644,20.2578
FINAL_RMT_3954_Type3_WFreeze_Unequal6,49,10.0,0.1,0.0,3.2,500000,230592,101981,101981,98458,3523,0,0,20.3962,20.3962,19.6916
FINAL_RMT_3954_Type3_WFreeze_Unequal6,49,10.0,0.1,0.0,3.4,500000,218627,100090,100090,95444,4646,0,0,20.018,20.018,19.0888
FINAL_RMT_3954_Type3_WFreeze_Unequal6,49,10.0,0.1,0.0,3.6,500000,207970,98309,98309,92459,5850,0,0,19.6618,19.6618,18.4918
