config_name,config_id,dU,dV,dW,sigma,n_samples,stable,diego_turing,shaberi_total,shaberi_type_I,shaberi_type_II,shaberi_hopf,rob_diego,rob_shaberi_total,rob_shaberi_type_I,rob_shaberi_excl_II
RMT_3954_CDD_Type3_Unequal1,18,1.0,0.1,0.0,0.2,100000,100000,0,0,0,0,0,0.0,0.0,0.0,0.0
RMT_3954_CDD_Type3_Unequal1,18,1.0,0.1,0.0,0.6,100000,98966,200,200,200,0,0,0.20208960653153607,0.20208960653153607,0.20208960653153607,0.20208960653153607
RMT_3954_CDD_Type3_Unequal1,18,1.0,0.1,0.0,1.0,100000,92345,3630,3630,3630,0,0,3.930911256700417,3.930911256700417,3.930911256700417,3.930911256700417
RMT_3954_CDD_Type3_Unequal1,18,1.0,0.1,0.0,1.4,100000,83226,8094,8094,8094,0,0,9.725326220171581,9.725326220171581,9.725326220171581,9.725326220171581
RMT_3954_CDD_Type3_Unequal1,18,1.0,0.1,0.0,1.8,100000,72870,10429,10429,10429,0,0,14.311788115822697,14.311788115822697,14.311788115822697,14.311788115822697
RMT_3954_CDD_Type3_Unequal1,18,1.0,0.1,0.0,2.0,100000,67959,10980,10980,10980,0,0,16.15680042378493,16.15680042378493,16.15680042378493,16.15680042378493
RMT_3954_CDD_Type3_Unequal1,18,1.0,0.1,0.0,2.4,100000,59093,11486,11486,11486,0,0,19.437158377472798,19.437158377472798,19.437158377472798,19.437158377472798
RMT_3954_CDD_Type3_Unequal1,18,1.0,0.1,0.0,2.8,100000,51853,11607,11607,11607,0,0,22.384432916128286,22.384432916128286,22.384432916128286,22.384432916128286
RMT_3954_CDD_Type3_Unequal1,18,1.0,0.1,0.0,3.2,100000,46233,11548,11548,11548,0,0,24.97782968875046,24.97782968875046,24.97782968875046,24.97782968875046
RMT_3954_CDD_Type3_Unequal1,18,1.0,0.1,0.0,3.6,100000,41674,11350,11350,11350,0,0,27.23520660363776,27.23520660363776,27.23520660363776,27.23520660363776
RMT_3954_CDD_Type3_Unequal1,18,1.0,0.1,0.0,3.8,100000,39752,11283,11283,11283,0,0,28.38347756087744,28.38347756087744,28.38347756087744,28.38347756087744
RMT_3954_CDD_Type3_Unequal1,18,1.0,0.1,0.0,4.0,100000,38013,11161,11161,11161,0,0,29.361008076184465,29.361008076184465,29.361008076184465,29.361008076184465
