config_name,config_id,dU,dV,dW,sigma,n_samples,stable,diego_turing,shaberi_total,shaberi_type_I,shaberi_type_II,shaberi_hopf,rob_diego,rob_shaberi_total,rob_shaberi_type_I
RMT_3954_CDD_Type3_Unequal2,23,0.1,1.0,0.0,0.1,1000000,1000000,0,0,0,0,0,0.0,0.0,0.0
RMT_3954_CDD_Type3_Unequal2,23,0.1,1.0,0.0,0.2,1000000,1000000,0,0,0,0,0,0.0,0.0,0.0
RMT_3954_CDD_Type3_Unequal2,23,0.1,1.0,0.0,0.3,1000000,1000000,0,0,0,0,0,0.0,0.0,0.0
RMT_3954_CDD_Type3_Unequal2,23,0.1,1.0,0.0,0.4,1000000,999761,0,0,0,0,0,0.0,0.0,0.0
RMT_3954_CDD_Type3_Unequal2,23,0.1,1.0,0.0,0.5,1000000,997410,0,0,0,0,0,0.0,0.0,0.0
RMT_3954_CDD_Type3_Unequal2,23,0.1,1.0,0.0,0.6,1000000,990092,0,0,0,0,0,0.0,0.0,0.0
RMT_3954_CDD_Type3_Unequal2,23,0.1,1.0,0.0,0.7,1000000,977522,0,0,0,0,0,0.0,0.0,0.0
RMT_3954_CDD_Type3_Unequal2,23,0.1,1.0,0.0,0.8,1000000,961006,0,0,0,0,0,0.0,0.0,0.0
RMT_3954_CDD_Type3_Unequal2,23,0.1,1.0,0.0,0.9,1000000,942442,0,0,0,0,0,0.0,0.0,0.0
RMT_3954_CDD_Type3_Unequal2,23,0.1,1.0,0.0,1.0,1000000,922580,0,0,0,0,0,0.0,0.0,0.0
RMT_3954_CDD_Type3_Unequal2,23,0.1,1.0,0.0,1.1,1000000,901705,0,0,0,0,0,0.0,0.0,0.0
RMT_3954_CDD_Type3_Unequal2,23,0.1,1.0,0.0,1.2,1000000,879455,0,0,0,0,0,0.0,0.0,0.0
RMT_3954_CDD_Type3_Unequal2,23,0.1,1.0,0.0,1.3,1000000,855937,0,0,0,0,0,0.0,0.0,0.0
RMT_3954_CDD_Type3_Unequal2,23,0.1,1.0,0.0,1.4,1000000,831230,0,0,0,0,0,0.0,0.0,0.0
RMT_3954_CDD_Type3_Unequal2,23,0.1,1.0,0.0,1.5,1000000,805932,0,0,0,0,0,0.0,0.0,0.0
RMT_3954_CDD_Type3_Unequal2,23,0.1,1.0,0.0,1.6,1000000,779894,0,0,0,0,0,0.0,0.0,0.0
RMT_3954_CDD_Type3_Unequal2,23,0.1,1.0,0.0,1.8,1000000,728302,1,1,1,0,0,0.0001,0.0001,0.0001
RMT_3954_CDD_Type3_Unequal2,23,0.1,1.0,0.0,2.0,1000000,679144,4,4,4,0,0,0.0004,0.0004,0.0004
RMT_3954_CDD_Type3_Unequal2,23,0.1,1.0,0.0,2.2,1000000,632850,6,6,6,0,0,0.0006,0.0006,0.0006
RMT_3954_CDD_Type3_Unequal2,23,0.1,1.0,0.0,2.4,1000000,590531,15,15,15,0,0,0.0015,0.0015,0.0015
RMT_3954_CDD_Type3_Unequal2,23,0.1,1.0,0.0,2.6,1000000,552782,25,25,25,0,0,0.0025,0.0025,0.0025
RMT_3954_CDD_Type3_Unequal2,23,0.1,1.0,0.0,2.8,1000000,519067,34,34,34,0,0,0.0034,0.0034,0.0034
RMT_3954_CDD_Type3_Unequal2,23,0.1,1.0,0.0,3.0,1000000,488766,62,62,62,0,0,0.0062,0.0062,0.0062
RMT_3954_CDD_Type3_Unequal2,23,0.1,1.0,0.0,3.2,1000000,461866,99,99,99,0,0,0.0099,0.0099,0.0099
RMT_3954_CDD_Type3_Unequal2,23,0.1,1.0,0.0,3.4,1000000,437771,129,129,129,0,0,0.0129,0.0129,0.0129
RMT_3954_CDD_Type3_Unequal2,23,0.1,1.0,0.0,3.6,1000000,416254,160,160,160,0,0,0.016,0.016,0.016
RMT_3954_CDD_Type3_Unequal2,23,0.1,1.0,0.0,3.8,1000000,396959,207,207,207,0,0,0.0207,0.0207,0.0207
RMT_3954_CDD_Type3_Unequal2,23,0.1,1.0,0.0,4.0,1000000,379473,246,246,246,0,0,0.0246,0.0246,0.0246
RMT_3954_CDD_Type3_Unequal2,23,0.1,1.0,0.0,5.0,1000000,313375,614,614,614,0,0,0.0614,0.0614,0.0614
RMT_3954_CDD_Type3_Unequal2,23,0.1,1.0,0.0,6.0,1000000,269672,1058,1058,1058,0,0,0.1058,0.1058,0.1058
RMT_3954_CDD_Type3_Unequal2,23,0.1,1.0,0.0,7.0,1000000,238911,1604,1604,1604,0,0,0.1604,0.1604,0.1604
RMT_3954_CDD_Type3_Unequal2,23,0.1,1.0,0.0,8.0,1000000,216103,2202,2202,2202,0,0,0.2202,0.2202,0.2202
RMT_3954_CDD_Type3_Unequal2,23,0.1,1.0,0.0,9.0,1000000,198593,2825,2825,2825,0,0,0.2825,0.2825,0.2825
RMT_3954_CDD_Type3_Unequal2,23,0.1,1.0,0.0,10.0,1000000,184231,3424,3424,3424,0,0,0.3424,0.3424,0.3424
