config_name,config_id,dU,dV,dW,sigma,n_samples,stable,diego_turing,shaberi_total,shaberi_type_I,shaberi_type_II,shaberi_hopf,filter_count,rob_diego,rob_shaberi_total,rob_shaberi_type_I
FINAL_RMT_3954_Type1_UFast_Unequal5,5,10.0,0.1,0.1,0.1,500000,500000,0,0,0,0,0,0,0.0,0.0,0.0
FINAL_RMT_3954_Type1_UFast_Unequal5,5,10.0,0.1,0.1,0.2,500000,500000,0,0,0,0,0,0,0.0,0.0,0.0
FINAL_RMT_3954_Type1_UFast_Unequal5,5,10.0,0.1,0.1,0.3,500000,500000,0,0,0,0,0,0,0.0,0.0,0.0
FINAL_RMT_3954_Type1_UFast_Unequal5,5,10.0,0.1,0.1,0.4,500000,499876,52,52,52,0,0,0,0.0104,0.0104,0.0104
FINAL_RMT_3954_Type1_UFast_Unequal5,5,10.0,0.1,0.1,0.5,500000,498732,649,649,649,0,0,0,0.1298,0.1298,0.1298
FINAL_RMT_3954_Type1_UFast_Unequal5,5,10.0,0.1,0.1,0.58,500000,496006,2341,2341,2341,0,0,0,0.4682,0.4682,0.4682
FINAL_RMT_3954_Type1_UFast_Unequal5,5,10.0,0.1,0.1,0.6,500000,495049,3011,3011,3011,0,0,0,0.6022,0.6022,0.6022
FINAL_RMT_3954_Type1_UFast_Unequal5,5,10.0,0.1,0.1,0.7,500000,488877,8166,8166,8166,0,0,0,1.6332,1.6332,1.6332
FINAL_RMT_3954_Type1_UFast_Unequal5,5,10.0,0.1,0.1,0.8,500000,480598,16105,16105,16105,0,0,0,3.221,3.221,3.221
FINAL_RMT_3954_Type1_UFast_Unequal5,5,10.0,0.1,0.1,0.9,500000,471253,25872,25872,25872,0,0,0,5.1744,5.1744,5.1744
FINAL_RMT_3954_Type1_UFast_Unequal5,5,10.0,0.1,0.1,1.0,500000,461448,36277,36277,36277,0,0,0,7.2554,7.2554,7.2554
FINAL_RMT_3954_Type1_UFast_Unequal5,5,10.0,0.1,0.1,1.1,500000,450966,46732,46732,46732,0,0,0,9.3464,9.3464,9.3464
FINAL_RMT_3954_Type1_UFast_Unequal5,5,10.0,0.1,0.1,1.2,500000,439833,56285,56285,56285,0,0,0,11.257,11.257,11.257
FINAL_RMT_3954_Type1_UFast_Unequal5,5,10.0,0.1,0.1,1.3,500000,428013,64500,64500,64500,0,0,0,12.9,12.9,12.9
FINAL_RMT_3954_Type1_UFast_Unequal5,5,10.0,0.1,0.1,1.4,500000,415585,71513,71513,71513,0,0,0,14.3026,14.3026,14.3026
