config_name,config_id,dU,dV,dW,n_samples,steady_states,stable_without_diffusion,diego_turing,shaberi_total,shaberi_type_I,shaberi_type_II,shaberi_hopf,rob_diego,rob_shaberi_total,rob_shaberi_type_I
NEW_LHS_3954_Type3_WFreeze_Equal3,44,10.0,10.0,0.0,1000000,969615,951296,619,619,326,293,0,0.0619,0.0619,0.0326
