config_name,config_id,dU,dV,dW,sigma,n_samples,stable,diego_turing,shaberi_total,shaberi_type_I,shaberi_type_II,shaberi_hopf,rob_diego,rob_shaberi_total,rob_shaberi_type_I
NEW_RMT_3954_Type2_VFreeze_Equal2,25,0.1,0.0,0.1,0.1,100000,100000,0,0,0,0,0,0.0,0.0,0.0
NEW_RMT_3954_Type2_VFreeze_Equal2,25,0.1,0.0,0.1,0.2,100000,100000,0,0,0,0,0,0.0,0.0,0.0
NEW_RMT_3954_Type2_VFreeze_Equal2,25,0.1,0.0,0.1,0.3,100000,100000,0,0,0,0,0,0.0,0.0,0.0
NEW_RMT_3954_Type2_VFreeze_Equal2,25,0.1,0.0,0.1,0.4,100000,99981,0,0,0,0,0,0.0,0.0,0.0
NEW_RMT_3954_Type2_VFreeze_Equal2,25,0.1,0.0,0.1,0.5,100000,99732,0,0,0,0,0,0.0,0.0,0.0
NEW_RMT_3954_Type2_VFreeze_Equal2,25,0.1,0.0,0.1,0.6,100000,98966,0,0,0,0,0,0.0,0.0,0.0
NEW_RMT_3954_Type2_VFreeze_Equal2,25,0.1,0.0,0.1,0.7,100000,97782,2,2,2,0,0,0.002,0.002,0.002
NEW_RMT_3954_Type2_VFreeze_Equal2,25,0.1,0.0,0.1,0.8,100000,96149,3,3,3,0,0,0.003,0.003,0.003
NEW_RMT_3954_Type2_VFreeze_Equal2,25,0.1,0.0,0.1,0.9,100000,94311,12,12,12,0,0,0.012,0.012,0.012
NEW_RMT_3954_Type2_VFreeze_Equal2,25,0.1,0.0,0.1,1.0,100000,92345,24,24,24,0,0,0.024,0.024,0.024
NEW_RMT_3954_Type2_VFreeze_Equal2,25,0.1,0.0,0.1,1.1,100000,90198,39,39,39,0,0,0.039,0.039,0.039
NEW_RMT_3954_Type2_VFreeze_Equal2,25,0.1,0.0,0.1,1.2,100000,88080,46,46,46,0,0,0.046,0.046,0.046
NEW_RMT_3954_Type2_VFreeze_Equal2,25,0.1,0.0,0.1,1.3,100000,85689,33,33,33,0,0,0.033,0.033,0.033
NEW_RMT_3954_Type2_VFreeze_Equal2,25,0.1,0.0,0.1,1.4,100000,83226,54,54,54,0,0,0.054,0.054,0.054
NEW_RMT_3954_Type2_VFreeze_Equal2,25,0.1,0.0,0.1,1.5,100000,80727,48,48,48,0,0,0.048,0.048,0.048
NEW_RMT_3954_Type2_VFreeze_Equal2,25,0.1,0.0,0.1,1.6,100000,78077,64,64,64,0,0,0.064,0.064,0.064
NEW_RMT_3954_Type2_VFreeze_Equal2,25,0.1,0.0,0.1,1.8,100000,72870,64,64,64,0,0,0.064,0.064,0.064
NEW_RMT_3954_Type2_VFreeze_Equal2,25,0.1,0.0,0.1,2.0,100000,67959,62,62,62,0,0,0.062,0.062,0.062
NEW_RMT_3954_Type2_VFreeze_Equal2,25,0.1,0.0,0.1,2.2,100000,63389,60,60,60,0,0,0.06,0.06,0.06
NEW_RMT_3954_Type2_VFreeze_Equal2,25,0.1,0.0,0.1,2.4,100000,59093,51,51,51,0,0,0.051,0.051,0.051
NEW_RMT_3954_Type2_VFreeze_Equal2,25,0.1,0.0,0.1,2.6,100000,55261,45,45,45,0,0,0.045,0.045,0.045
NEW_RMT_3954_Type2_VFreeze_Equal2,25,0.1,0.0,0.1,2.8,100000,51853,41,41,41,0,0,0.041,0.041,0.041
NEW_RMT_3954_Type2_VFreeze_Equal2,25,0.1,0.0,0.1,3.0,100000,48898,39,39,39,0,0,0.039,0.039,0.039
NEW_RMT_3954_Type2_VFreeze_Equal2,25,0.1,0.0,0.1,3.2,100000,46233,41,41,41,0,0,0.041,0.041,0.041
NEW_RMT_3954_Type2_VFreeze_Equal2,25,0.1,0.0,0.1,3.4,100000,43879,25,25,25,0,0,0.025,0.025,0.025
NEW_RMT_3954_Type2_VFreeze_Equal2,25,0.1,0.0,0.1,3.6,100000,41674,27,27,27,0,0,0.027,0.027,0.027
NEW_RMT_3954_Type2_VFreeze_Equal2,25,0.1,0.0,0.1,3.8,100000,39752,22,22,22,0,0,0.022,0.022,0.022
NEW_RMT_3954_Type2_VFreeze_Equal2,25,0.1,0.0,0.1,4.0,100000,38013,17,17,17,0,0,0.017,0.017,0.017
NEW_RMT_3954_Type2_VFreeze_Equal2,25,0.1,0.0,0.1,5.0,100000,31319,11,11,11,0,0,0.011,0.011,0.011
NEW_RMT_3954_Type2_VFreeze_Equal2,25,0.1,0.0,0.1,6.0,100000,26971,8,8,8,0,0,0.008,0.008,0.008
NEW_RMT_3954_Type2_VFreeze_Equal2,25,0.1,0.0,0.1,7.0,100000,23995,6,6,6,0,0,0.006,0.006,0.006
NEW_RMT_3954_Type2_VFreeze_Equal2,25,0.1,0.0,0.1,8.0,100000,21713,1,1,1,0,0,0.001,0.001,0.001
NEW_RMT_3954_Type2_VFreeze_Equal2,25,0.1,0.0,0.1,9.0,100000,19905,1,1,1,0,0,0.001,0.001,0.001
NEW_RMT_3954_Type2_VFreeze_Equal2,25,0.1,0.0,0.1,10.0,100000,18489,1,1,1,0,0,0.001,0.001,0.001
