config_name,config_id,dU,dV,dW,sigma,n_samples,stable,diego_turing,shaberi_total,shaberi_type_I,shaberi_type_II,shaberi_hopf,rob_diego,rob_shaberi_total,rob_shaberi_type_I
NEW_RMT_3954_Type3_VWFreeze_Equal3,56,10.0,0.0,0.0,0.1,100000,100000,0,0,0,0,0,0.0,0.0,0.0
NEW_RMT_3954_Type3_VWFreeze_Equal3,56,10.0,0.0,0.0,0.2,100000,100000,0,0,0,0,0,0.0,0.0,0.0
NEW_RMT_3954_Type3_VWFreeze_Equal3,56,10.0,0.0,0.0,0.3,100000,100000,0,0,0,0,0,0.0,0.0,0.0
NEW_RMT_3954_Type3_VWFreeze_Equal3,56,10.0,0.0,0.0,0.4,100000,99981,47,47,0,47,0,0.047,0.047,0.0
NEW_RMT_3954_Type3_VWFreeze_Equal3,56,10.0,0.0,0.0,0.5,100000,99732,393,393,0,393,0,0.393,0.393,0.0
NEW_RMT_3954_Type3_VWFreeze_Equal3,56,10.0,0.0,0.0,0.6,100000,98966,1442,1442,0,1442,0,1.442,1.442,0.0
NEW_RMT_3954_Type3_VWFreeze_Equal3,56,10.0,0.0,0.0,0.7,100000,97782,3680,3680,0,3680,0,3.68,3.68,0.0
NEW_RMT_3954_Type3_VWFreeze_Equal3,56,10.0,0.0,0.0,0.8,100000,96149,6650,6650,0,6650,0,6.65,6.65,0.0
NEW_RMT_3954_Type3_VWFreeze_Equal3,56,10.0,0.0,0.0,0.9,100000,94311,9874,9874,0,9874,0,9.874,9.874,0.0
NEW_RMT_3954_Type3_VWFreeze_Equal3,56,10.0,0.0,0.0,1.0,100000,92345,13328,13328,0,13328,0,13.328,13.328,0.0
NEW_RMT_3954_Type3_VWFreeze_Equal3,56,10.0,0.0,0.0,1.1,100000,90198,16449,16449,0,16449,0,16.449,16.449,0.0
NEW_RMT_3954_Type3_VWFreeze_Equal3,56,10.0,0.0,0.0,1.2,100000,88080,19444,19444,0,19444,0,19.444,19.444,0.0
NEW_RMT_3954_Type3_VWFreeze_Equal3,56,10.0,0.0,0.0,1.3,100000,85689,21845,21845,0,21845,0,21.845,21.845,0.0
NEW_RMT_3954_Type3_VWFreeze_Equal3,56,10.0,0.0,0.0,1.4,100000,83226,23836,23836,0,23836,0,23.836,23.836,0.0
NEW_RMT_3954_Type3_VWFreeze_Equal3,56,10.0,0.0,0.0,1.5,100000,80727,25466,25466,0,25466,0,25.466,25.466,0.0
NEW_RMT_3954_Type3_VWFreeze_Equal3,56,10.0,0.0,0.0,1.6,100000,78077,26697,26697,0,26697,0,26.697,26.697,0.0
NEW_RMT_3954_Type3_VWFreeze_Equal3,56,10.0,0.0,0.0,1.8,100000,72870,28429,28429,0,28429,0,28.429,28.429,0.0
NEW_RMT_3954_Type3_VWFreeze_Equal3,56,10.0,0.0,0.0,2.0,100000,67959,29240,29240,0,29240,0,29.24,29.24,0.0
NEW_RMT_3954_Type3_VWFreeze_Equal3,56,10.0,0.0,0.0,2.2,100000,63389,29344,29344,0,29344,0,29.344,29.344,0.0
NEW_RMT_3954_Type3_VWFreeze_Equal3,56,10.0,0.0,0.0,2.4,100000,59093,29147,29147,0,29147,0,29.147,29.147,0.0
NEW_RMT_3954_Type3_VWFreeze_Equal3,56,10.0,0.0,0.0,2.6,100000,55261,28635,28635,0,28635,0,28.635,28.635,0.0
NEW_RMT_3954_Type3_VWFreeze_Equal3,56,10.0,0.0,0.0,2.8,100000,51853,28049,28049,0,28049,0,28.049,28.049,0.0
NEW_RMT_3954_Type3_VWFreeze_Equal3,56,10.0,0.0,0.0,3.0,100000,48898,27487,27487,0,27487,0,27.487,27.487,0.0
NEW_RMT_3954_Type3_VWFreeze_Equal3,56,10.0,0.0,0.0,3.2,100000,46233,26924,26924,0,26924,0,26.924,26.924,0.0
NEW_RMT_3954_Type3_VWFreeze_Equal3,56,10.0,0.0,0.0,3.4,100000,43879,26372,26372,0,26372,0,26.372,26.372,0.0
NEW_RMT_3954_Type3_VWFreeze_Equal3,56,10.0,0.0,0.0,3.6,100000,41674,25766,25766,0,25766,0,25.766,25.766,0.0
NEW_RMT_3954_Type3_VWFreeze_Equal3,56,10.0,0.0,0.0,3.8,100000,39752,25166,25166,0,25166,0,25.166,25.166,0.0
NEW_RMT_3954_Type3_VWFreeze_Equal3,56,10.0,0.0,0.0,4.0,100000,38013,24563,24563,0,24563,0,24.563,24.563,0.0
NEW_RMT_3954_Type3_VWFreeze_Equal3,56,10.0,0.0,0.0,5.0,100000,31319,22032,22032,0,22032,0,22.032,22.032,0.0
NEW_RMT_3954_Type3_VWFreeze_Equal3,56,10.0,0.0,0.0,6.0,100000,26971,20154,20154,0,20154,0,20.154,20.154,0.0
NEW_RMT_3954_Type3_VWFreeze_Equal3,56,10.0,0.0,0.0,7.0,100000,23995,18777,18777,0,18777,0,18.777,18.777,0.0
NEW_RMT_3954_Type3_VWFreeze_Equal3,56,10.0,0.0,0.0,8.0,100000,21713,17575,17575,0,17575,0,17.575,17.575,0.0
NEW_RMT_3954_Type3_VWFreeze_Equal3,56,10.0,0.0,0.0,9.0,100000,19905,16539,16539,0,16539,0,16.539,16.539,0.0
NEW_RMT_3954_Type3_VWFreeze_Equal3,56,10.0,0.0,0.0,10.0,100000,18489,15665,15665,0,15665,0,15.665,15.665,0.0
