config_name,config_id,dU,dV,dW,sigma,n_samples,stable,diego_turing,shaberi_total,shaberi_type_I,shaberi_type_II,shaberi_hopf,filter_count,rob_diego,rob_shaberi_total,rob_shaberi_type_I
FINAL_RMT_3954_Type1_UVFast_Unequal3,16,10.0,10.0,0.1,0.1,500000,500000,0,0,0,0,0,0,0.0,0.0,0.0
FINAL_RMT_3954_Type1_UVFast_Unequal3,16,10.0,10.0,0.1,0.2,500000,500000,0,0,0,0,0,0,0.0,0.0,0.0
FINAL_RMT_3954_Type1_UVFast_Unequal3,16,10.0,10.0,0.1,0.3,500000,500000,0,0,0,0,0,0,0.0,0.0,0.0
FINAL_RMT_3954_Type1_UVFast_Unequal3,16,10.0,10.0,0.1,0.4,500000,499876,0,0,0,0,0,0,0.0,0.0,0.0
FINAL_RMT_3954_Type1_UVFast_Unequal3,16,10.0,10.0,0.1,0.5,500000,498732,0,0,0,0,0,0,0.0,0.0,0.0
FINAL_RMT_3954_Type1_UVFast_Unequal3,16,10.0,10.0,0.1,0.58,500000,496006,1,1,1,0,0,0,0.0002,0.0002,0.0002
FINAL_RMT_3954_Type1_UVFast_Unequal3,16,10.0,10.0,0.1,0.6,500000,495049,2,2,2,0,0,0,0.0004,0.0004,0.0004
FINAL_RMT_3954_Type1_UVFast_Unequal3,16,10.0,10.0,0.1,0.7,500000,488877,21,21,21,0,0,0,0.0042,0.0042,0.0042
FINAL_RMT_3954_Type1_UVFast_Unequal3,16,10.0,10.0,0.1,0.8,500000,480598,91,91,91,0,0,0,0.0182,0.0182,0.0182
FINAL_RMT_3954_Type1_UVFast_Unequal3,16,10.0,10.0,0.1,0.9,500000,471253,273,273,273,0,0,0,0.0546,0.0546,0.0546
FINAL_RMT_3954_Type1_UVFast_Unequal3,16,10.0,10.0,0.1,1.0,500000,461448,549,549,549,0,0,0,0.1098,0.1098,0.1098
FINAL_RMT_3954_Type1_UVFast_Unequal3,16,10.0,10.0,0.1,1.1,500000,450966,953,953,953,0,0,0,0.1906,0.1906,0.1906
FINAL_RMT_3954_Type1_UVFast_Unequal3,16,10.0,10.0,0.1,1.2,500000,439833,1424,1424,1424,0,0,0,0.2848,0.2848,0.2848
FINAL_RMT_3954_Type1_UVFast_Unequal3,16,10.0,10.0,0.1,1.3,500000,428013,1910,1910,1910,0,0,0,0.382,0.382,0.382
FINAL_RMT_3954_Type1_UVFast_Unequal3,16,10.0,10.0,0.1,1.4,500000,415585,2436,2436,2436,0,0,0,0.4872,0.4872,0.4872
FINAL_RMT_3954_Type1_UVFast_Unequal3,16,10.0,10.0,0.1,1.5,500000,402914,2986,2986,2986,0,0,0,0.5972,0.5972,0.5972
FINAL_RMT_3954_Type1_UVFast_Unequal3,16,10.0,10.0,0.1,1.6,500000,389868,3491,3491,3491,0,0,0,0.6982,0.6982,0.6982
FINAL_RMT_3954_Type1_UVFast_Unequal3,16,10.0,10.0,0.1,1.8,500000,364012,4470,4470,4470,0,0,0,0.894,0.894,0.894
FINAL_RMT_3954_Type1_UVFast_Unequal3,16,10.0,10.0,0.1,2.0,500000,339351,5328,5328,5328,0,0,0,1.0656,1.0656,1.0656
FINAL_RMT_3954_Type1_UVFast_Unequal3,16,10.0,10.0,0.1,2.2,500000,316290,6300,6300,6300,0,0,0,1.26,1.26,1.26
FINAL_RMT_3954_Type1_UVFast_Unequal3,16,10.0,10.0,0.1,2.4,500000,295017,6880,6880,6880,0,0,0,1.376,1.376,1.376
FINAL_RMT_3954_Type1_UVFast_Unequal3,16,10.0,10.0,0.1,2.6,500000,276069,7498,7498,7498,0,0,0,1.4996,1.4996,1.4996
FINAL_RMT_3954_Type1_UVFast_Unequal3,16,10.0,10.0,0.1,2.8,500000,259145,8072,8072,8072,0,0,0,1.6144,1.6144,1.6144
FINAL_RMT_3954_Type1_UVFast_Unequal3,16,10.0,10.0,0.1,3.0,500000,244038,8544,8544,8544,0,0,0,1.7088,1.7088,1.7088
FINAL_RMT_3954_Type1_UVFast_Unequal3,16,10.0,10.0,0.1,3.2,500000,230592,9071,9071,9071,0,0,0,1.8142,1.8142,1.8142
FINAL_RMT_3954_Type1_UVFast_Unequal3,16,10.0,10.0,0.1,3.4,500000,218627,9473,9473,9473,0,0,0,1.8946,1.8946,1.8946
FINAL_RMT_3954_Type1_UVFast_Unequal3,16,10.0,10.0,0.1,3.6,500000,207970,9805,9805,9805,0,0,0,1.961,1.961,1.961
FINAL_RMT_3954_Type1_UVFast_Unequal3,16,10.0,10.0,0.1,3.8,500000,198315,10135,10135,10135,0,0,0,2.027,2.027,2.027
FINAL_RMT_3954_Type1_UVFast_Unequal3,16,10.0,10.0,0.1,4.0,500000,189657,10410,10410,10410,0,0,0,2.082,2.082,2.082
FINAL_RMT_3954_Type1_UVFast_Unequal3,16,10.0,10.0,0.1,4.5,500000,171077,11095,11095,11095,0,0,0,2.219,2.219,2.219
FINAL_RMT_3954_Type1_UVFast_Unequal3,16,10.0,10.0,0.1,5.0,500000,156303,11695,11695,11695,0,0,0,2.339,2.339,2.339
FINAL_RMT_3954_Type1_UVFast_Unequal3,16,10.0,10.0,0.1,5.5,500000,144217,12193,12193,12193,0,0,0,2.4386,2.4386,2.4386
FINAL_RMT_3954_Type1_UVFast_Unequal3,16,10.0,10.0,0.1,6.0,500000,134388,12680,12680,12680,0,0,0,2.536,2.536,2.536
FINAL_RMT_3954_Type1_UVFast_Unequal3,16,10.0,10.0,0.1,7.0,500000,119170,13383,13383,13383,0,0,0,2.6766,2.6766,2.6766
FINAL_RMT_3954_Type1_UVFast_Unequal3,16,10.0,10.0,0.1,8.0,500000,107926,13867,13867,13867,0,0,0,2.7734,2.7734,2.7734
FINAL_RMT_3954_Type1_UVFast_Unequal3,16,10.0,10.0,0.1,9.0,500000,99097,14235,14235,14235,0,0,0,2.847,2.847,2.847
FINAL_RMT_3954_Type1_UVFast_Unequal3,16,10.0,10.0,0.1,10.0,500000,91995,14589,14589,14589,0,0,0,2.9178,2.9178,2.9178
