config_name,config_id,dU,dV,dW,n_samples,steady_states,stable_without_diffusion,diego_turing,shaberi_total,shaberi_type_I,shaberi_type_II,shaberi_hopf,rob_diego,rob_shaberi_total,rob_shaberi_type_I,rob_shaberi_excl_II
DCD_Type1,9,1.0,10.0,1.0,500000,484620,475425,34,34,33,0,1,0.007151496029868013,0.007151496029868013,0.006941157911342483,0.007151496029868013
