config_name,config_id,dU,dV,dW,sigma,n_samples,stable,diego_turing,shaberi_total,shaberi_type_I,shaberi_type_II,shaberi_hopf,rob_diego,rob_shaberi_total,rob_shaberi_type_I
NEW_RMT_3954_Type1_UFast_Unequal5,7,10.0,0.1,0.1,0.1,100000,100000,0,0,0,0,0,0.0,0.0,0.0
NEW_RMT_3954_Type1_UFast_Unequal5,7,10.0,0.1,0.1,0.2,100000,100000,0,0,0,0,0,0.0,0.0,0.0
NEW_RMT_3954_Type1_UFast_Unequal5,7,10.0,0.1,0.1,0.3,100000,100000,0,0,0,0,0,0.0,0.0,0.0
NEW_RMT_3954_Type1_UFast_Unequal5,7,10.0,0.1,0.1,0.4,100000,99981,14,14,14,0,0,0.014,0.014,0.014
NEW_RMT_3954_Type1_UFast_Unequal5,7,10.0,0.1,0.1,0.5,100000,99732,144,144,144,0,0,0.144,0.144,0.144
NEW_RMT_3954_Type1_UFast_Unequal5,7,10.0,0.1,0.1,0.6,100000,98966,581,581,581,0,0,0.581,0.581,0.581
NEW_RMT_3954_Type1_UFast_Unequal5,7,10.0,0.1,0.1,0.7,100000,97782,1595,1595,1595,0,0,1.595,1.595,1.595
NEW_RMT_3954_Type1_UFast_Unequal5,7,10.0,0.1,0.1,0.8,100000,96149,3222,3222,3222,0,0,3.222,3.222,3.222
NEW_RMT_3954_Type1_UFast_Unequal5,7,10.0,0.1,0.1,0.9,100000,94311,5256,5256,5256,0,0,5.256,5.256,5.256
NEW_RMT_3954_Type1_UFast_Unequal5,7,10.0,0.1,0.1,1.0,100000,92345,7377,7377,7377,0,0,7.377,7.377,7.377
NEW_RMT_3954_Type1_UFast_Unequal5,7,10.0,0.1,0.1,1.1,100000,90198,9395,9395,9395,0,0,9.395,9.395,9.395
NEW_RMT_3954_Type1_UFast_Unequal5,7,10.0,0.1,0.1,1.2,100000,88080,11335,11335,11335,0,0,11.335,11.335,11.335
NEW_RMT_3954_Type1_UFast_Unequal5,7,10.0,0.1,0.1,1.3,100000,85689,12958,12958,12958,0,0,12.958,12.958,12.958
NEW_RMT_3954_Type1_UFast_Unequal5,7,10.0,0.1,0.1,1.4,100000,83226,14354,14354,14354,0,0,14.354,14.354,14.354
NEW_RMT_3954_Type1_UFast_Unequal5,7,10.0,0.1,0.1,1.5,100000,80727,15545,15545,15545,0,0,15.545,15.545,15.545
NEW_RMT_3954_Type1_UFast_Unequal5,7,10.0,0.1,0.1,1.6,100000,78077,16397,16397,16397,0,0,16.397,16.397,16.397
NEW_RMT_3954_Type1_UFast_Unequal5,7,10.0,0.1,0.1,1.8,100000,72870,17520,17520,17520,0,0,17.52,17.52,17.52
NEW_RMT_3954_Type1_UFast_Unequal5,7,10.0,0.1,0.1,2.0,100000,67959,18217,18217,18217,0,0,18.217,18.217,18.217
NEW_RMT_3954_Type1_UFast_Unequal5,7,10.0,0.1,0.1,2.2,100000,63389,18562,18562,18562,0,0,18.562,18.562,18.562
NEW_RMT_3954_Type1_UFast_Unequal5,7,10.0,0.1,0.1,2.4,100000,59093,18475,18475,18475,0,0,18.475,18.475,18.475
NEW_RMT_3954_Type1_UFast_Unequal5,7,10.0,0.1,0.1,2.6,100000,55261,18327,18327,18327,0,0,18.327,18.327,18.327
NEW_RMT_3954_Type1_UFast_Unequal5,7,10.0,0.1,0.1,2.8,100000,51853,18062,18062,18062,0,0,18.062,18.062,18.062
NEW_RMT_3954_Type1_UFast_Unequal5,7,10.0,0.1,0.1,3.0,100000,48898,17744,17744,17744,0,0,17.744,17.744,17.744
NEW_RMT_3954_Type1_UFast_Unequal5,7,10.0,0.1,0.1,3.2,100000,46233,17515,17515,17515,0,0,17.515,17.515,17.515
NEW_RMT_3954_Type1_UFast_Unequal5,7,10.0,0.1,0.1,3.4,100000,43879,17195,17195,17195,0,0,17.195,17.195,17.195
NEW_RMT_3954_Type1_UFast_Unequal5,7,10.0,0.1,0.1,3.6,100000,41674,16885,16885,16885,0,0,16.885,16.885,16.885
NEW_RMT_3954_Type1_UFast_Unequal5,7,10.0,0.1,0.1,3.8,100000,39752,16538,16538,16538,0,0,16.538,16.538,16.538
NEW_RMT_3954_Type1_UFast_Unequal5,7,10.0,0.1,0.1,4.0,100000,38013,16220,16220,16220,0,0,16.22,16.22,16.22
NEW_RMT_3954_Type1_UFast_Unequal5,7,10.0,0.1,0.1,5.0,100000,31319,14666,14666,14666,0,0,14.666,14.666,14.666
NEW_RMT_3954_Type1_UFast_Unequal5,7,10.0,0.1,0.1,6.0,100000,26971,13573,13573,13573,0,0,13.573,13.573,13.573
NEW_RMT_3954_Type1_UFast_Unequal5,7,10.0,0.1,0.1,7.0,100000,23995,12671,12671,12671,0,0,12.671,12.671,12.671
NEW_RMT_3954_Type1_UFast_Unequal5,7,10.0,0.1,0.1,8.0,100000,21713,11961,11961,11961,0,0,11.961,11.961,11.961
NEW_RMT_3954_Type1_UFast_Unequal5,7,10.0,0.1,0.1,9.0,100000,19905,11283,11283,11283,0,0,11.283,11.283,11.283
NEW_RMT_3954_Type1_UFast_Unequal5,7,10.0,0.1,0.1,10.0,100000,18489,10761,10761,10761,0,0,10.761,10.761,10.761
