config_name,config_id,dU,dV,dW,n_samples,steady_states,stable_without_diffusion,diego_turing,shaberi_total,shaberi_type_I,shaberi_type_II,shaberi_hopf,rob_diego,rob_shaberi_total,rob_shaberi_type_I
LHS_3954_DCC_Type3_Unequal2,11,0.0,1.0,0.1,1000000,969615,951296,6701,6701,1,6689,11,0.6701,0.6701,0.0001
