config_name,config_id,dU,dV,dW,sigma,n_samples,stable,diego_turing,shaberi_total,shaberi_type_I,shaberi_type_II,shaberi_hopf,filter_count,rob_diego,rob_shaberi_total,rob_shaberi_type_I
FINAL_RMT_3954_Type3_VWFreeze_Equal3,55,10.0,0.0,0.0,0.1,500000,500000,0,0,0,0,0,0,0.0,0.0,0.0
FINAL_RMT_3954_Type3_VWFreeze_Equal3,55,10.0,0.0,0.0,0.2,500000,500000,0,0,0,0,0,0,0.0,0.0,0.0
FINAL_RMT_3954_Type3_VWFreeze_Equal3,55,10.0,0.0,0.0,0.3,500000,500000,0,0,0,0,0,0,0.0,0.0,0.0
FINAL_RMT_3954_Type3_VWFreeze_Equal3,55,10.0,0.0,0.0,0.4,500000,499876,171,171,0,0,0,171,0.0342,0.0342,0.0
FINAL_RMT_3954_Type3_VWFreeze_Equal3,55,10.0,0.0,0.0,0.5,500000,498732,1898,1898,0,0,0,1898,0.3796,0.3796,0.0
FINAL_RMT_3954_Type3_VWFreeze_Equal3,55,10.0,0.0,0.0,0.58,500000,496006,5983,5983,0,0,0,5983,1.1966,1.1966,0.0
FINAL_RMT_3954_Type3_VWFreeze_Equal3,55,10.0,0.0,0.0,0.6,500000,495049,7495,7495,0,0,0,7495,1.499,1.499,0.0
FINAL_RMT_3954_Type3_VWFreeze_Equal3,55,10.0,0.0,0.0,0.7,500000,488877,18467,18467,0,0,0,18467,3.6934,3.6934,0.0
FINAL_RMT_3954_Type3_VWFreeze_Equal3,55,10.0,0.0,0.0,0.8,500000,480598,32805,32805,0,0,0,32805,6.561,6.561,0.0
FINAL_RMT_3954_Type3_VWFreeze_Equal3,55,10.0,0.0,0.0,0.9,500000,471253,49076,49076,0,0,0,49076,9.8152,9.8152,0.0
FINAL_RMT_3954_Type3_VWFreeze_Equal3,55,10.0,0.0,0.0,1.0,500000,461448,66080,66080,0,0,0,66080,13.216,13.216,0.0
FINAL_RMT_3954_Type3_VWFreeze_Equal3,55,10.0,0.0,0.0,1.1,500000,450966,82267,82267,0,0,0,82267,16.4534,16.4534,0.0
FINAL_RMT_3954_Type3_VWFreeze_Equal3,55,10.0,0.0,0.0,1.2,500000,439833,96555,96555,0,0,0,96555,19.311,19.311,0.0
FINAL_RMT_3954_Type3_VWFreeze_Equal3,55,10.0,0.0,0.0,1.3,500000,428013,108981,108981,0,0,0,108981,21.7962,21.7962,0.0
FINAL_RMT_3954_Type3_VWFreeze_Equal3,55,10.0,0.0,0.0,1.4,500000,415585,118916,118916,0,0,0,118916,23.7832,23.7832,0.0
FINAL_RMT_3954_Type3_VWFreeze_Equal3,55,10.0,0.0,0.0,1.5,500000,402914,127101,127101,0,0,0,127101,25.4202,25.4202,0.0
FINAL_RMT_3954_Type3_VWFreeze_Equal3,55,10.0,0.0,0.0,1.6,500000,389868,133150,133150,0,0,0,133150,26.63,26.63,0.0
FINAL_RMT_3954_Type3_VWFreeze_Equal3,55,10.0,0.0,0.0,1.8,500000,364012,141444,141444,0,0,0,141444,28.2888,28.2888,0.0
