config_name,config_id,dU,dV,dW,sigma,n_samples,stable,diego_turing,shaberi_total,shaberi_type_I,shaberi_type_II,shaberi_hopf,filter_count,rob_diego,rob_shaberi_total,rob_shaberi_type_I
FINAL_RMT_1754_Type1_UFast_Unequal3,3,10.0,0.1,1.0,0.1,500000,500000,0,0,0,0,0,0,0.0,0.0,0.0
FINAL_RMT_1754_Type1_UFast_Unequal3,3,10.0,0.1,1.0,0.2,500000,500000,0,0,0,0,0,0,0.0,0.0,0.0
FINAL_RMT_1754_Type1_UFast_Unequal3,3,10.0,0.1,1.0,0.3,500000,500000,0,0,0,0,0,0,0.0,0.0,0.0
FINAL_RMT_1754_Type1_UFast_Unequal3,3,10.0,0.1,1.0,0.4,500000,499876,5,5,5,0,0,0,0.001,0.001,0.001
FINAL_RMT_1754_Type1_UFast_Unequal3,3,10.0,0.1,1.0,0.5,500000,498732,108,108,108,0,0,0,0.0216,0.0216,0.0216
FINAL_RMT_1754_Type1_UFast_Unequal3,3,10.0,0.1,1.0,0.58,500000,496006,569,569,569,0,0,0,0.1138,0.1138,0.1138
FINAL_RMT_1754_Type1_UFast_Unequal3,3,10.0,0.1,1.0,0.6,500000,495049,774,774,774,0,0,0,0.1548,0.1548,0.1548
FINAL_RMT_1754_Type1_UFast_Unequal3,3,10.0,0.1,1.0,0.7,500000,488877,2390,2390,2390,0,0,0,0.478,0.478,0.478
FINAL_RMT_1754_Type1_UFast_Unequal3,3,10.0,0.1,1.0,0.8,500000,480598,5459,5459,5459,0,0,0,1.0918,1.0918,1.0918
FINAL_RMT_1754_Type1_UFast_Unequal3,3,10.0,0.1,1.0,0.9,500000,471253,9728,9728,9728,0,0,0,1.9456,1.9456,1.9456
FINAL_RMT_1754_Type1_UFast_Unequal3,3,10.0,0.1,1.0,1.0,500000,461448,14738,14738,14738,0,0,0,2.9476,2.9476,2.9476
FINAL_RMT_1754_Type1_UFast_Unequal3,3,10.0,0.1,1.0,1.1,500000,450966,19705,19705,19705,0,0,0,3.941,3.941,3.941
FINAL_RMT_1754_Type1_UFast_Unequal3,3,10.0,0.1,1.0,1.2,500000,439833,24460,24460,24460,0,0,0,4.892,4.892,4.892
FINAL_RMT_1754_Type1_UFast_Unequal3,3,10.0,0.1,1.0,1.3,500000,428013,28640,28640,28640,0,0,0,5.728,5.728,5.728
FINAL_RMT_1754_Type1_UFast_Unequal3,3,10.0,0.1,1.0,1.4,500000,415585,32276,32276,32276,0,0,0,6.4552,6.4552,6.4552
FINAL_RMT_1754_Type1_UFast_Unequal3,3,10.0,0.1,1.0,1.5,500000,402914,35410,35410,35410,0,0,0,7.082,7.082,7.082
FINAL_RMT_1754_Type1_UFast_Unequal3,3,10.0,0.1,1.0,1.6,500000,389868,37878,37878,37878,0,0,0,7.5756,7.5756,7.5756
FINAL_RMT_1754_Type1_UFast_Unequal3,3,10.0,0.1,1.0,1.8,500000,364012,41268,41268,41268,0,0,0,8.2536,8.2536,8.2536
FINAL_RMT_1754_Type1_UFast_Unequal3,3,10.0,0.1,1.0,2.0,500000,339351,42928,42928,42928,0,0,0,8.5856,8.5856,8.5856
FINAL_RMT_1754_Type1_UFast_Unequal3,3,10.0,0.1,1.0,2.2,500000,316290,43537,43537,43537,0,0,0,8.7074,8.7074,8.7074
FINAL_RMT_1754_Type1_UFast_Unequal3,3,10.0,0.1,1.0,2.4,500000,295017,43303,43303,43303,0,0,0,8.6606,8.6606,8.6606
FINAL_RMT_1754_Type1_UFast_Unequal3,3,10.0,0.1,1.0,2.6,500000,276069,42842,42842,42842,0,0,0,8.5684,8.5684,8.5684
FINAL_RMT_1754_Type1_UFast_Unequal3,3,10.0,0.1,1.0,2.8,500000,259145,42352,42352,42352,0,0,0,8.4704,8.4704,8.4704
FINAL_RMT_1754_Type1_UFast_Unequal3,3,10.0,0.1,1.0,3.0,500000,244038,41437,41437,41437,0,0,0,8.2874,8.2874,8.2874
FINAL_RMT_1754_Type1_UFast_Unequal3,3,10.0,0.1,1.0,3.2,500000,230592,40822,40822,40822,0,0,0,8.1644,8.1644,8.1644
FINAL_RMT_1754_Type1_UFast_Unequal3,3,10.0,0.1,1.0,3.4,500000,218627,39960,39960,39960,0,0,0,7.992,7.992,7.992
FINAL_RMT_1754_Type1_UFast_Unequal3,3,10.0,0.1,1.0,3.6,500000,207970,39143,39143,39143,0,0,0,7.8286,7.8286,7.8286
FINAL_RMT_1754_Type1_UFast_Unequal3,3,10.0,0.1,1.0,3.8,500000,198315,38330,38330,38330,0,0,0,7.666,7.666,7.666
FINAL_RMT_1754_Type1_UFast_Unequal3,3,10.0,0.1,1.0,4.0,500000,189657,37516,37516,37516,0,0,0,7.5032,7.5032,7.5032
FINAL_RMT_1754_Type1_UFast_Unequal3,3,10.0,0.1,1.0,4.5,500000,171077,35666,35666,35666,0,0,0,7.1332,7.1332,7.1332
FINAL_RMT_1754_Type1_UFast_Unequal3,3,10.0,0.1,1.0,5.0,500000,156303,33916,33916,33916,0,0,0,6.7832,6.7832,6.7832
FINAL_RMT_1754_Type1_UFast_Unequal3,3,10.0,0.1,1.0,5.5,500000,144217,32447,32447,32447,0,0,0,6.4894,6.4894,6.4894
FINAL_RMT_1754_Type1_UFast_Unequal3,3,10.0,0.1,1.0,6.0,500000,134388,31111,31111,31111,0,0,0,6.2222,6.2222,6.2222
FINAL_RMT_1754_Type1_UFast_Unequal3,3,10.0,0.1,1.0,7.0,500000,119170,28866,28866,28866,0,0,0,5.7732,5.7732,5.7732
FINAL_RMT_1754_Type1_UFast_Unequal3,3,10.0,0.1,1.0,8.0,500000,107926,27145,27145,27145,0,0,0,5.429,5.429,5.429
FINAL_RMT_1754_Type1_UFast_Unequal3,3,10.0,0.1,1.0,9.0,500000,99097,25537,25537,25537,0,0,0,5.1074,5.1074,5.1074
FINAL_RMT_1754_Type1_UFast_Unequal3,3,10.0,0.1,1.0,10.0,500000,91995,24258,24258,24258,0,0,0,4.8516,4.8516,4.8516
