config_name,config_id,dU,dV,dW,sigma,n_samples,stable,diego_turing,shaberi_total,shaberi_type_I,shaberi_type_II,shaberi_hopf,rob_diego,rob_shaberi_total,rob_shaberi_type_I
NEW_RMT_1754_Type2_VFreeze_Unequal4,17,10.0,0.0,0.1,0.1,100000,100000,0,0,0,0,0,0.0,0.0,0.0
NEW_RMT_1754_Type2_VFreeze_Unequal4,17,10.0,0.0,0.1,0.2,100000,100000,0,0,0,0,0,0.0,0.0,0.0
NEW_RMT_1754_Type2_VFreeze_Unequal4,17,10.0,0.0,0.1,0.3,100000,100000,0,0,0,0,0,0.0,0.0,0.0
NEW_RMT_1754_Type2_VFreeze_Unequal4,17,10.0,0.0,0.1,0.4,100000,99981,18,18,18,0,0,0.018,0.018,0.018
NEW_RMT_1754_Type2_VFreeze_Unequal4,17,10.0,0.0,0.1,0.5,100000,99732,199,199,199,0,0,0.199,0.199,0.199
NEW_RMT_1754_Type2_VFreeze_Unequal4,17,10.0,0.0,0.1,0.6,100000,98966,756,756,756,0,0,0.756,0.756,0.756
NEW_RMT_1754_Type2_VFreeze_Unequal4,17,10.0,0.0,0.1,0.7,100000,97782,2063,2063,2063,0,0,2.063,2.063,2.063
NEW_RMT_1754_Type2_VFreeze_Unequal4,17,10.0,0.0,0.1,0.8,100000,96149,3979,3979,3979,0,0,3.979,3.979,3.979
NEW_RMT_1754_Type2_VFreeze_Unequal4,17,10.0,0.0,0.1,0.9,100000,94311,6435,6435,6435,0,0,6.435,6.435,6.435
NEW_RMT_1754_Type2_VFreeze_Unequal4,17,10.0,0.0,0.1,1.0,100000,92345,8807,8807,8807,0,0,8.807,8.807,8.807
NEW_RMT_1754_Type2_VFreeze_Unequal4,17,10.0,0.0,0.1,1.1,100000,90198,11076,11076,11076,0,0,11.076,11.076,11.076
NEW_RMT_1754_Type2_VFreeze_Unequal4,17,10.0,0.0,0.1,1.2,100000,88080,13337,13337,13337,0,0,13.337,13.337,13.337
NEW_RMT_1754_Type2_VFreeze_Unequal4,17,10.0,0.0,0.1,1.3,100000,85689,15173,15173,15173,0,0,15.173,15.173,15.173
NEW_RMT_1754_Type2_VFreeze_Unequal4,17,10.0,0.0,0.1,1.4,100000,83226,16813,16813,16813,0,0,16.813,16.813,16.813
NEW_RMT_1754_Type2_VFreeze_Unequal4,17,10.0,0.0,0.1,1.5,100000,80727,18077,18077,18077,0,0,18.077,18.077,18.077
NEW_RMT_1754_Type2_VFreeze_Unequal4,17,10.0,0.0,0.1,1.6,100000,78077,19021,19021,19021,0,0,19.021,19.021,19.021
NEW_RMT_1754_Type2_VFreeze_Unequal4,17,10.0,0.0,0.1,1.8,100000,72870,20274,20274,20274,0,0,20.274,20.274,20.274
NEW_RMT_1754_Type2_VFreeze_Unequal4,17,10.0,0.0,0.1,2.0,100000,67959,21052,21052,21052,0,0,21.052,21.052,21.052
NEW_RMT_1754_Type2_VFreeze_Unequal4,17,10.0,0.0,0.1,2.2,100000,63389,21420,21420,21420,0,0,21.42,21.42,21.42
NEW_RMT_1754_Type2_VFreeze_Unequal4,17,10.0,0.0,0.1,2.4,100000,59093,21322,21322,21322,0,0,21.322,21.322,21.322
NEW_RMT_1754_Type2_VFreeze_Unequal4,17,10.0,0.0,0.1,2.6,100000,55261,20979,20979,20979,0,0,20.979,20.979,20.979
NEW_RMT_1754_Type2_VFreeze_Unequal4,17,10.0,0.0,0.1,2.8,100000,51853,20644,20644,20644,0,0,20.644,20.644,20.644
NEW_RMT_1754_Type2_VFreeze_Unequal4,17,10.0,0.0,0.1,3.0,100000,48898,20410,20410,20410,0,0,20.41,20.41,20.41
NEW_RMT_1754_Type2_VFreeze_Unequal4,17,10.0,0.0,0.1,3.2,100000,46233,20008,20008,20008,0,0,20.008,20.008,20.008
NEW_RMT_1754_Type2_VFreeze_Unequal4,17,10.0,0.0,0.1,3.4,100000,43879,19611,19611,19611,0,0,19.611,19.611,19.611
NEW_RMT_1754_Type2_VFreeze_Unequal4,17,10.0,0.0,0.1,3.6,100000,41674,19198,19198,19198,0,0,19.198,19.198,19.198
NEW_RMT_1754_Type2_VFreeze_Unequal4,17,10.0,0.0,0.1,3.8,100000,39752,18756,18756,18756,0,0,18.756,18.756,18.756
NEW_RMT_1754_Type2_VFreeze_Unequal4,17,10.0,0.0,0.1,4.0,100000,38013,18355,18355,18355,0,0,18.355,18.355,18.355
NEW_RMT_1754_Type2_VFreeze_Unequal4,17,10.0,0.0,0.1,5.0,100000,31319,16677,16677,16677,0,0,16.677,16.677,16.677
NEW_RMT_1754_Type2_VFreeze_Unequal4,17,10.0,0.0,0.1,6.0,100000,26971,15313,15313,15313,0,0,15.313,15.313,15.313
NEW_RMT_1754_Type2_VFreeze_Unequal4,17,10.0,0.0,0.1,7.0,100000,23995,14283,14283,14283,0,0,14.283,14.283,14.283
NEW_RMT_1754_Type2_VFreeze_Unequal4,17,10.0,0.0,0.1,8.0,100000,21713,13392,13392,13392,0,0,13.392,13.392,13.392
NEW_RMT_1754_Type2_VFreeze_Unequal4,17,10.0,0.0,0.1,9.0,100000,19905,12642,12642,12640,2,0,12.642,12.642,12.64
NEW_RMT_1754_Type2_VFreeze_Unequal4,17,10.0,0.0,0.1,10.0,100000,18489,12040,12040,12034,6,0,12.04,12.04,12.034
