config_name,config_id,dU,dV,dW,n_samples,steady_states,stable_without_diffusion,diego_turing,shaberi_total,shaberi_type_I,shaberi_type_II,shaberi_hopf,rob_diego,rob_shaberi_total,rob_shaberi_type_I
NEW_LHS_1754_Type3_WFreeze_Unequal4,38,1.0,10.0,0.0,1000000,991417,984576,450,450,24,426,0,0.045,0.045,0.0024
