config_name,config_id,dU,dV,dW,sigma,n_samples,stable,diego_turing,shaberi_total,shaberi_type_I,shaberi_type_II,shaberi_hopf,rob_diego,rob_shaberi_total,rob_shaberi_type_I
RMT_1754_CCD_Type3_Unequal3,26,1.0,0.1,0.0,0.1,1000000,1000000,0,0,0,0,0,0.0,0.0,0.0
RMT_1754_CCD_Type3_Unequal3,26,1.0,0.1,0.0,0.2,1000000,1000000,0,0,0,0,0,0.0,0.0,0.0
RMT_1754_CCD_Type3_Unequal3,26,1.0,0.1,0.0,0.3,1000000,1000000,0,0,0,0,0,0.0,0.0,0.0
RMT_1754_CCD_Type3_Unequal3,26,1.0,0.1,0.0,0.4,1000000,999761,15,15,15,0,0,0.0015,0.0015,0.0015
RMT_1754_CCD_Type3_Unequal3,26,1.0,0.1,0.0,0.5,1000000,997410,298,298,298,0,0,0.0298,0.0298,0.0298
RMT_1754_CCD_Type3_Unequal3,26,1.0,0.1,0.0,0.6,1000000,990092,2015,2015,2015,0,0,0.2015,0.2015,0.2015
RMT_1754_CCD_Type3_Unequal3,26,1.0,0.1,0.0,0.7,1000000,977522,6145,6145,6145,0,0,0.6145,0.6145,0.6145
RMT_1754_CCD_Type3_Unequal3,26,1.0,0.1,0.0,0.8,1000000,961006,13589,13589,13589,0,0,1.3589,1.3589,1.3589
RMT_1754_CCD_Type3_Unequal3,26,1.0,0.1,0.0,0.9,1000000,942442,23962,23962,23962,0,0,2.3962,2.3962,2.3962
RMT_1754_CCD_Type3_Unequal3,26,1.0,0.1,0.0,1.0,1000000,922580,35913,35913,35913,0,0,3.5913,3.5913,3.5913
RMT_1754_CCD_Type3_Unequal3,26,1.0,0.1,0.0,1.1,1000000,901705,47922,47922,47922,0,0,4.7922,4.7922,4.7922
RMT_1754_CCD_Type3_Unequal3,26,1.0,0.1,0.0,1.2,1000000,879455,59830,59830,59830,0,0,5.983,5.983,5.983
RMT_1754_CCD_Type3_Unequal3,26,1.0,0.1,0.0,1.3,1000000,855937,70648,70648,70648,0,0,7.0648,7.0648,7.0648
RMT_1754_CCD_Type3_Unequal3,26,1.0,0.1,0.0,1.4,1000000,831230,80075,80075,80075,0,0,8.0075,8.0075,8.0075
RMT_1754_CCD_Type3_Unequal3,26,1.0,0.1,0.0,1.5,1000000,805932,88204,88204,88204,0,0,8.8204,8.8204,8.8204
RMT_1754_CCD_Type3_Unequal3,26,1.0,0.1,0.0,1.6,1000000,779894,94694,94694,94694,0,0,9.4694,9.4694,9.4694
RMT_1754_CCD_Type3_Unequal3,26,1.0,0.1,0.0,1.8,1000000,728302,103999,103999,103999,0,0,10.3999,10.3999,10.3999
RMT_1754_CCD_Type3_Unequal3,26,1.0,0.1,0.0,2.0,1000000,679144,110120,110120,110120,0,0,11.012,11.012,11.012
RMT_1754_CCD_Type3_Unequal3,26,1.0,0.1,0.0,2.2,1000000,632850,113425,113425,113425,0,0,11.3425,11.3425,11.3425
RMT_1754_CCD_Type3_Unequal3,26,1.0,0.1,0.0,2.4,1000000,590531,114722,114722,114722,0,0,11.4722,11.4722,11.4722
RMT_1754_CCD_Type3_Unequal3,26,1.0,0.1,0.0,2.6,1000000,552782,115453,115453,115453,0,0,11.5453,11.5453,11.5453
RMT_1754_CCD_Type3_Unequal3,26,1.0,0.1,0.0,2.8,1000000,519067,115519,115519,115519,0,0,11.5519,11.5519,11.5519
RMT_1754_CCD_Type3_Unequal3,26,1.0,0.1,0.0,3.0,1000000,488766,114715,114715,114715,0,0,11.4715,11.4715,11.4715
RMT_1754_CCD_Type3_Unequal3,26,1.0,0.1,0.0,3.2,1000000,461866,114112,114112,114112,0,0,11.4112,11.4112,11.4112
RMT_1754_CCD_Type3_Unequal3,26,1.0,0.1,0.0,3.4,1000000,437771,113096,113096,113096,0,0,11.3096,11.3096,11.3096
RMT_1754_CCD_Type3_Unequal3,26,1.0,0.1,0.0,3.6,1000000,416254,112151,112151,112151,0,0,11.2151,11.2151,11.2151
RMT_1754_CCD_Type3_Unequal3,26,1.0,0.1,0.0,3.8,1000000,396959,111107,111107,111107,0,0,11.1107,11.1107,11.1107
RMT_1754_CCD_Type3_Unequal3,26,1.0,0.1,0.0,4.0,1000000,379473,110101,110101,110101,0,0,11.0101,11.0101,11.0101
RMT_1754_CCD_Type3_Unequal3,26,1.0,0.1,0.0,5.0,1000000,313375,105121,105121,105121,0,0,10.5121,10.5121,10.5121
RMT_1754_CCD_Type3_Unequal3,26,1.0,0.1,0.0,6.0,1000000,269672,100837,100837,100837,0,0,10.0837,10.0837,10.0837
RMT_1754_CCD_Type3_Unequal3,26,1.0,0.1,0.0,7.0,1000000,238911,96924,96924,96924,0,0,9.6924,9.6924,9.6924
RMT_1754_CCD_Type3_Unequal3,26,1.0,0.1,0.0,8.0,1000000,216103,93468,93468,93468,0,0,9.3468,9.3468,9.3468
RMT_1754_CCD_Type3_Unequal3,26,1.0,0.1,0.0,9.0,1000000,198593,90623,90623,90615,8,0,9.0623,9.0623,9.0615
RMT_1754_CCD_Type3_Unequal3,26,1.0,0.1,0.0,10.0,1000000,184231,87978,87978,87949,29,0,8.7978,8.7978,8.7949
