config_name,config_id,dU,dV,dW,sigma,n_samples,stable,diego_turing,shaberi_total,shaberi_type_I,shaberi_type_II,shaberi_hopf,filter_count,rob_diego,rob_shaberi_total,rob_shaberi_type_I
FINAL_RMT_1754_Type2_UVFreeze_Equal3,34,0.0,0.0,10.0,0.1,500000,500000,0,0,0,0,0,0,0.0,0.0,0.0
FINAL_RMT_1754_Type2_UVFreeze_Equal3,34,0.0,0.0,10.0,0.2,500000,500000,0,0,0,0,0,0,0.0,0.0,0.0
FINAL_RMT_1754_Type2_UVFreeze_Equal3,34,0.0,0.0,10.0,0.3,500000,500000,0,0,0,0,0,0,0.0,0.0,0.0
FINAL_RMT_1754_Type2_UVFreeze_Equal3,34,0.0,0.0,10.0,0.4,500000,499876,0,0,0,0,0,0,0.0,0.0,0.0
FINAL_RMT_1754_Type2_UVFreeze_Equal3,34,0.0,0.0,10.0,0.5,500000,498732,0,0,0,0,0,0,0.0,0.0,0.0
FINAL_RMT_1754_Type2_UVFreeze_Equal3,34,0.0,0.0,10.0,0.58,500000,496006,0,0,0,0,0,0,0.0,0.0,0.0
FINAL_RMT_1754_Type2_UVFreeze_Equal3,34,0.0,0.0,10.0,0.6,500000,495049,0,0,0,0,0,0,0.0,0.0,0.0
FINAL_RMT_1754_Type2_UVFreeze_Equal3,34,0.0,0.0,10.0,0.7,500000,488877,0,0,0,0,0,0,0.0,0.0,0.0
FINAL_RMT_1754_Type2_UVFreeze_Equal3,34,0.0,0.0,10.0,0.8,500000,480598,0,0,0,0,0,0,0.0,0.0,0.0
FINAL_RMT_1754_Type2_UVFreeze_Equal3,34,0.0,0.0,10.0,0.9,500000,471253,0,0,0,0,0,0,0.0,0.0,0.0
FINAL_RMT_1754_Type2_UVFreeze_Equal3,34,0.0,0.0,10.0,1.0,500000,461448,0,0,0,0,0,0,0.0,0.0,0.0
FINAL_RMT_1754_Type2_UVFreeze_Equal3,34,0.0,0.0,10.0,1.1,500000,450966,0,0,0,0,0,0,0.0,0.0,0.0
FINAL_RMT_1754_Type2_UVFreeze_Equal3,34,0.0,0.0,10.0,1.2,500000,439833,0,0,0,0,0,0,0.0,0.0,0.0
FINAL_RMT_1754_Type2_UVFreeze_Equal3,34,0.0,0.0,10.0,1.3,500000,428013,0,0,0,0,0,0,0.0,0.0,0.0
FINAL_RMT_1754_Type2_UVFreeze_Equal3,34,0.0,0.0,10.0,1.4,500000,415585,0,0,0,0,1,0,0.0,0.0,0.0
FINAL_RMT_1754_Type2_UVFreeze_Equal3,34,0.0,0.0,10.0,1.5,500000,402914,0,0,0,0,2,0,0.0,0.0,0.0
FINAL_RMT_1754_Type2_UVFreeze_Equal3,34,0.0,0.0,10.0,1.6,500000,389868,0,0,0,0,3,0,0.0,0.0,0.0
FINAL_RMT_1754_Type2_UVFreeze_Equal3,34,0.0,0.0,10.0,1.8,500000,364012,0,0,0,0,9,0,0.0,0.0,0.0
FINAL_RMT_1754_Type2_UVFreeze_Equal3,34,0.0,0.0,10.0,2.0,500000,339351,0,0,0,0,40,0,0.0,0.0,0.0
FINAL_RMT_1754_Type2_UVFreeze_Equal3,34,0.0,0.0,10.0,2.2,500000,316290,0,0,0,0,111,0,0.0,0.0,0.0
FINAL_RMT_1754_Type2_UVFreeze_Equal3,34,0.0,0.0,10.0,2.4,500000,295017,0,0,0,0,207,0,0.0,0.0,0.0
FINAL_RMT_1754_Type2_UVFreeze_Equal3,34,0.0,0.0,10.0,2.6,500000,276069,0,0,0,0,336,0,0.0,0.0,0.0
FINAL_RMT_1754_Type2_UVFreeze_Equal3,34,0.0,0.0,10.0,2.8,500000,259145,0,0,0,0,527,0,0.0,0.0,0.0
FINAL_RMT_1754_Type2_UVFreeze_Equal3,34,0.0,0.0,10.0,3.0,500000,244038,0,0,0,0,744,0,0.0,0.0,0.0
FINAL_RMT_1754_Type2_UVFreeze_Equal3,34,0.0,0.0,10.0,3.2,500000,230592,0,0,0,0,1004,0,0.0,0.0,0.0
FINAL_RMT_1754_Type2_UVFreeze_Equal3,34,0.0,0.0,10.0,3.4,500000,218627,0,0,0,0,1331,0,0.0,0.0,0.0
FINAL_RMT_1754_Type2_UVFreeze_Equal3,34,0.0,0.0,10.0,3.6,500000,207970,0,0,0,0,1723,0,0.0,0.0,0.0
FINAL_RMT_1754_Type2_UVFreeze_Equal3,34,0.0,0.0,10.0,3.8,500000,198315,0,0,0,0,2114,0,0.0,0.0,0.0
FINAL_RMT_1754_Type2_UVFreeze_Equal3,34,0.0,0.0,10.0,4.0,500000,189657,0,0,0,0,2516,0,0.0,0.0,0.0
FINAL_RMT_1754_Type2_UVFreeze_Equal3,34,0.0,0.0,10.0,4.5,500000,171077,0,0,0,0,3471,0,0.0,0.0,0.0
FINAL_RMT_1754_Type2_UVFreeze_Equal3,34,0.0,0.0,10.0,5.0,500000,156303,0,0,0,0,4555,0,0.0,0.0,0.0
FINAL_RMT_1754_Type2_UVFreeze_Equal3,34,0.0,0.0,10.0,5.5,500000,144217,0,0,0,0,5736,0,0.0,0.0,0.0
FINAL_RMT_1754_Type2_UVFreeze_Equal3,34,0.0,0.0,10.0,6.0,500000,134388,0,0,0,0,6638,0,0.0,0.0,0.0
FINAL_RMT_1754_Type2_UVFreeze_Equal3,34,0.0,0.0,10.0,7.0,500000,119170,0,0,0,0,8382,0,0.0,0.0,0.0
FINAL_RMT_1754_Type2_UVFreeze_Equal3,34,0.0,0.0,10.0,8.0,500000,107926,0,0,0,0,9963,0,0.0,0.0,0.0
FINAL_RMT_1754_Type2_UVFreeze_Equal3,34,0.0,0.0,10.0,9.0,500000,99097,0,0,0,0,11052,0,0.0,0.0,0.0
FINAL_RMT_1754_Type2_UVFreeze_Equal3,34,0.0,0.0,10.0,10.0,500000,91995,0,0,0,0,12121,0,0.0,0.0,0.0
