config_name,config_id,dU,dV,dW,n_samples,steady_states,stable_without_diffusion,diego_turing,shaberi_total,shaberi_type_I,shaberi_type_II,shaberi_hopf,rob_diego,rob_shaberi_total,rob_shaberi_type_I,rob_shaberi_excl_II
LHS_1754_CCD_Type1,13,10.0,10.0,1.0,1000000,991417,984576,46,46,46,0,0,0.0046,0.0046,0.0046,0.0046
