config_name,config_id,dU,dV,dW,sigma,n_samples,stable,diego_turing,shaberi_total,shaberi_type_I,shaberi_type_II,shaberi_hopf,rob_diego,rob_shaberi_total,rob_shaberi_type_I
NEW_RMT_1754_Type1_UVFast_Unequal2,9,1.0,1.0,0.1,0.1,100000,100000,0,0,0,0,0,0.0,0.0,0.0
NEW_RMT_1754_Type1_UVFast_Unequal2,9,1.0,1.0,0.1,0.2,100000,100000,0,0,0,0,0,0.0,0.0,0.0
NEW_RMT_1754_Type1_UVFast_Unequal2,9,1.0,1.0,0.1,0.3,100000,100000,0,0,0,0,0,0.0,0.0,0.0
NEW_RMT_1754_Type1_UVFast_Unequal2,9,1.0,1.0,0.1,0.4,100000,99981,0,0,0,0,0,0.0,0.0,0.0
NEW_RMT_1754_Type1_UVFast_Unequal2,9,1.0,1.0,0.1,0.5,100000,99732,0,0,0,0,0,0.0,0.0,0.0
NEW_RMT_1754_Type1_UVFast_Unequal2,9,1.0,1.0,0.1,0.6,100000,98966,1,1,1,0,0,0.001,0.001,0.001
NEW_RMT_1754_Type1_UVFast_Unequal2,9,1.0,1.0,0.1,0.7,100000,97782,4,4,4,0,0,0.004,0.004,0.004
NEW_RMT_1754_Type1_UVFast_Unequal2,9,1.0,1.0,0.1,0.8,100000,96149,12,12,12,0,0,0.012,0.012,0.012
NEW_RMT_1754_Type1_UVFast_Unequal2,9,1.0,1.0,0.1,0.9,100000,94311,33,33,33,0,0,0.033,0.033,0.033
NEW_RMT_1754_Type1_UVFast_Unequal2,9,1.0,1.0,0.1,1.0,100000,92345,65,65,65,0,0,0.065,0.065,0.065
NEW_RMT_1754_Type1_UVFast_Unequal2,9,1.0,1.0,0.1,1.1,100000,90198,130,130,130,0,0,0.13,0.13,0.13
NEW_RMT_1754_Type1_UVFast_Unequal2,9,1.0,1.0,0.1,1.2,100000,88080,175,175,175,0,0,0.175,0.175,0.175
NEW_RMT_1754_Type1_UVFast_Unequal2,9,1.0,1.0,0.1,1.3,100000,85689,232,232,232,0,0,0.232,0.232,0.232
NEW_RMT_1754_Type1_UVFast_Unequal2,9,1.0,1.0,0.1,1.4,100000,83226,324,324,324,0,0,0.324,0.324,0.324
NEW_RMT_1754_Type1_UVFast_Unequal2,9,1.0,1.0,0.1,1.5,100000,80727,376,376,376,0,0,0.376,0.376,0.376
NEW_RMT_1754_Type1_UVFast_Unequal2,9,1.0,1.0,0.1,1.6,100000,78077,452,452,452,0,0,0.452,0.452,0.452
NEW_RMT_1754_Type1_UVFast_Unequal2,9,1.0,1.0,0.1,1.8,100000,72870,569,569,569,0,0,0.569,0.569,0.569
NEW_RMT_1754_Type1_UVFast_Unequal2,9,1.0,1.0,0.1,2.0,100000,67959,658,658,658,0,0,0.658,0.658,0.658
NEW_RMT_1754_Type1_UVFast_Unequal2,9,1.0,1.0,0.1,2.2,100000,63389,760,760,760,0,0,0.76,0.76,0.76
NEW_RMT_1754_Type1_UVFast_Unequal2,9,1.0,1.0,0.1,2.4,100000,59093,842,842,842,0,0,0.842,0.842,0.842
NEW_RMT_1754_Type1_UVFast_Unequal2,9,1.0,1.0,0.1,2.6,100000,55261,872,872,872,0,0,0.872,0.872,0.872
NEW_RMT_1754_Type1_UVFast_Unequal2,9,1.0,1.0,0.1,2.8,100000,51853,948,948,948,0,0,0.948,0.948,0.948
NEW_RMT_1754_Type1_UVFast_Unequal2,9,1.0,1.0,0.1,3.0,100000,48898,1018,1018,1018,0,0,1.018,1.018,1.018
NEW_RMT_1754_Type1_UVFast_Unequal2,9,1.0,1.0,0.1,3.2,100000,46233,1078,1078,1078,0,0,1.078,1.078,1.078
NEW_RMT_1754_Type1_UVFast_Unequal2,9,1.0,1.0,0.1,3.4,100000,43879,1119,1119,1119,0,0,1.119,1.119,1.119
NEW_RMT_1754_Type1_UVFast_Unequal2,9,1.0,1.0,0.1,3.6,100000,41674,1180,1180,1180,0,0,1.18,1.18,1.18
NEW_RMT_1754_Type1_UVFast_Unequal2,9,1.0,1.0,0.1,3.8,100000,39752,1183,1183,1183,0,0,1.183,1.183,1.183
NEW_RMT_1754_Type1_UVFast_Unequal2,9,1.0,1.0,0.1,4.0,100000,38013,1205,1205,1205,0,0,1.205,1.205,1.205
NEW_RMT_1754_Type1_UVFast_Unequal2,9,1.0,1.0,0.1,5.0,100000,31319,1315,1315,1315,0,0,1.315,1.315,1.315
NEW_RMT_1754_Type1_UVFast_Unequal2,9,1.0,1.0,0.1,6.0,100000,26971,1440,1440,1440,0,0,1.44,1.44,1.44
NEW_RMT_1754_Type1_UVFast_Unequal2,9,1.0,1.0,0.1,7.0,100000,23995,1479,1479,1479,0,0,1.479,1.479,1.479
NEW_RMT_1754_Type1_UVFast_Unequal2,9,1.0,1.0,0.1,8.0,100000,21713,1469,1469,1469,0,0,1.469,1.469,1.469
NEW_RMT_1754_Type1_UVFast_Unequal2,9,1.0,1.0,0.1,9.0,100000,19905,1481,1481,1481,0,0,1.481,1.481,1.481
NEW_RMT_1754_Type1_UVFast_Unequal2,9,1.0,1.0,0.1,10.0,100000,18489,1477,1477,1477,0,0,1.477,1.477,1.477
