config_name,config_id,dU,dV,dW,n_samples,steady_states,stable_without_diffusion,diego_turing,shaberi_total,shaberi_type_I,shaberi_type_II,shaberi_hopf,rob_diego,rob_shaberi_total,rob_shaberi_type_I,rob_shaberi_excl_II
1754_DCI_Type1,30,1.0,10.0,0.0,1000000,991417,984576,450,450,24,426,0,0.04570495319812792,0.04570495319812792,0.002437597503900156,0.002437597503900156
