config_name,config_id,dU,dV,dW,sigma,n_samples,stable,diego_turing,shaberi_total,shaberi_type_I,shaberi_type_II,shaberi_hopf,filter_count,rob_diego,rob_shaberi_total,rob_shaberi_type_I
FINAL_RMT_1754_Type2_VFreeze_Unequal2,18,1.0,0.0,0.1,0.1,500000,500000,0,0,0,0,0,0,0.0,0.0,0.0
FINAL_RMT_1754_Type2_VFreeze_Unequal2,18,1.0,0.0,0.1,0.2,500000,500000,0,0,0,0,0,0,0.0,0.0,0.0
FINAL_RMT_1754_Type2_VFreeze_Unequal2,18,1.0,0.0,0.1,0.3,500000,500000,0,0,0,0,0,0,0.0,0.0,0.0
FINAL_RMT_1754_Type2_VFreeze_Unequal2,18,1.0,0.0,0.1,0.4,500000,499876,7,7,7,0,0,0,0.0014,0.0014,0.0014
FINAL_RMT_1754_Type2_VFreeze_Unequal2,18,1.0,0.0,0.1,0.5,500000,498732,126,126,126,0,0,0,0.0252,0.0252,0.0252
FINAL_RMT_1754_Type2_VFreeze_Unequal2,18,1.0,0.0,0.1,0.58,500000,496006,647,647,647,0,0,0,0.1294,0.1294,0.1294
FINAL_RMT_1754_Type2_VFreeze_Unequal2,18,1.0,0.0,0.1,0.6,500000,495049,911,911,911,0,0,0,0.1822,0.1822,0.1822
FINAL_RMT_1754_Type2_VFreeze_Unequal2,18,1.0,0.0,0.1,0.7,500000,488877,2706,2706,2706,0,0,0,0.5412,0.5412,0.5412
FINAL_RMT_1754_Type2_VFreeze_Unequal2,18,1.0,0.0,0.1,0.8,500000,480598,6071,6071,6071,0,0,0,1.2142,1.2142,1.2142
FINAL_RMT_1754_Type2_VFreeze_Unequal2,18,1.0,0.0,0.1,0.9,500000,471253,10685,10685,10685,0,0,0,2.137,2.137,2.137
FINAL_RMT_1754_Type2_VFreeze_Unequal2,18,1.0,0.0,0.1,1.0,500000,461448,16078,16078,16078,0,0,0,3.2156,3.2156,3.2156
FINAL_RMT_1754_Type2_VFreeze_Unequal2,18,1.0,0.0,0.1,1.1,500000,450966,21414,21414,21414,0,0,0,4.2828,4.2828,4.2828
FINAL_RMT_1754_Type2_VFreeze_Unequal2,18,1.0,0.0,0.1,1.2,500000,439833,26588,26588,26588,0,0,0,5.3176,5.3176,5.3176
FINAL_RMT_1754_Type2_VFreeze_Unequal2,18,1.0,0.0,0.1,1.3,500000,428013,31036,31036,31036,0,0,0,6.2072,6.2072,6.2072
FINAL_RMT_1754_Type2_VFreeze_Unequal2,18,1.0,0.0,0.1,1.4,500000,415585,35030,35030,35030,0,0,0,7.006,7.006,7.006
FINAL_RMT_1754_Type2_VFreeze_Unequal2,18,1.0,0.0,0.1,1.5,500000,402914,38286,38286,38286,0,0,0,7.6572,7.6572,7.6572
FINAL_RMT_1754_Type2_VFreeze_Unequal2,18,1.0,0.0,0.1,1.6,500000,389868,40857,40857,40855,2,0,0,8.1714,8.1714,8.171
FINAL_RMT_1754_Type2_VFreeze_Unequal2,18,1.0,0.0,0.1,1.8,500000,364012,44355,44355,44347,8,0,0,8.871,8.871,8.8694
FINAL_RMT_1754_Type2_VFreeze_Unequal2,18,1.0,0.0,0.1,2.0,500000,339351,46274,46274,46234,40,0,0,9.2548,9.2548,9.2468
FINAL_RMT_1754_Type2_VFreeze_Unequal2,18,1.0,0.0,0.1,2.2,500000,316290,46874,46874,46763,111,0,0,9.3748,9.3748,9.3526
FINAL_RMT_1754_Type2_VFreeze_Unequal2,18,1.0,0.0,0.1,2.4,500000,295017,46600,46600,46346,254,0,0,9.32,9.32,9.2692
FINAL_RMT_1754_Type2_VFreeze_Unequal2,18,1.0,0.0,0.1,2.6,500000,276069,46150,46150,45678,472,0,0,9.23,9.23,9.1356
FINAL_RMT_1754_Type2_VFreeze_Unequal2,18,1.0,0.0,0.1,2.8,500000,259145,45644,45644,44855,789,0,0,9.1288,9.1288,8.971
FINAL_RMT_1754_Type2_VFreeze_Unequal2,18,1.0,0.0,0.1,3.0,500000,244038,44725,44725,43491,1234,0,0,8.945,8.945,8.6982
