config_name,config_id,dU,dV,dW,sigma,n_samples,stable,diego_turing,shaberi_total,shaberi_type_I,shaberi_type_II,shaberi_hopf,filter_count,rob_diego,rob_shaberi_total,rob_shaberi_type_I
FINAL_RMT_1754_Type1_UVFast_Unequal2,12,1.0,1.0,0.1,0.1,500000,500000,0,0,0,0,0,0,0.0,0.0,0.0
FINAL_RMT_1754_Type1_UVFast_Unequal2,12,1.0,1.0,0.1,0.2,500000,500000,0,0,0,0,0,0,0.0,0.0,0.0
FINAL_RMT_1754_Type1_UVFast_Unequal2,12,1.0,1.0,0.1,0.3,500000,500000,0,0,0,0,0,0,0.0,0.0,0.0
FINAL_RMT_1754_Type1_UVFast_Unequal2,12,1.0,1.0,0.1,0.4,500000,499876,0,0,0,0,0,0,0.0,0.0,0.0
FINAL_RMT_1754_Type1_UVFast_Unequal2,12,1.0,1.0,0.1,0.5,500000,498732,0,0,0,0,0,0,0.0,0.0,0.0
FINAL_RMT_1754_Type1_UVFast_Unequal2,12,1.0,1.0,0.1,0.58,500000,496006,0,0,0,0,0,0,0.0,0.0,0.0
FINAL_RMT_1754_Type1_UVFast_Unequal2,12,1.0,1.0,0.1,0.6,500000,495049,1,1,1,0,0,0,0.0002,0.0002,0.0002
FINAL_RMT_1754_Type1_UVFast_Unequal2,12,1.0,1.0,0.1,0.7,500000,488877,10,10,10,0,0,0,0.002,0.002,0.002
FINAL_RMT_1754_Type1_UVFast_Unequal2,12,1.0,1.0,0.1,0.8,500000,480598,51,51,51,0,0,0,0.0102,0.0102,0.0102
FINAL_RMT_1754_Type1_UVFast_Unequal2,12,1.0,1.0,0.1,0.9,500000,471253,164,164,164,0,0,0,0.0328,0.0328,0.0328
FINAL_RMT_1754_Type1_UVFast_Unequal2,12,1.0,1.0,0.1,1.0,500000,461448,343,343,343,0,0,0,0.0686,0.0686,0.0686
FINAL_RMT_1754_Type1_UVFast_Unequal2,12,1.0,1.0,0.1,1.1,500000,450966,588,588,588,0,0,0,0.1176,0.1176,0.1176
FINAL_RMT_1754_Type1_UVFast_Unequal2,12,1.0,1.0,0.1,1.2,500000,439833,894,894,894,0,0,0,0.1788,0.1788,0.1788
FINAL_RMT_1754_Type1_UVFast_Unequal2,12,1.0,1.0,0.1,1.3,500000,428013,1206,1206,1206,0,0,0,0.2412,0.2412,0.2412
FINAL_RMT_1754_Type1_UVFast_Unequal2,12,1.0,1.0,0.1,1.4,500000,415585,1581,1581,1581,0,0,0,0.3162,0.3162,0.3162
FINAL_RMT_1754_Type1_UVFast_Unequal2,12,1.0,1.0,0.1,1.5,500000,402914,1878,1878,1878,0,0,0,0.3756,0.3756,0.3756
FINAL_RMT_1754_Type1_UVFast_Unequal2,12,1.0,1.0,0.1,1.6,500000,389868,2185,2185,2185,0,0,0,0.437,0.437,0.437
FINAL_RMT_1754_Type1_UVFast_Unequal2,12,1.0,1.0,0.1,1.8,500000,364012,2856,2856,2856,0,0,0,0.5712,0.5712,0.5712
FINAL_RMT_1754_Type1_UVFast_Unequal2,12,1.0,1.0,0.1,2.0,500000,339351,3323,3323,3323,0,0,0,0.6646,0.6646,0.6646
FINAL_RMT_1754_Type1_UVFast_Unequal2,12,1.0,1.0,0.1,2.2,500000,316290,3864,3864,3864,0,0,0,0.7728,0.7728,0.7728
FINAL_RMT_1754_Type1_UVFast_Unequal2,12,1.0,1.0,0.1,2.4,500000,295017,4274,4274,4274,0,0,0,0.8548,0.8548,0.8548
FINAL_RMT_1754_Type1_UVFast_Unequal2,12,1.0,1.0,0.1,2.6,500000,276069,4559,4559,4559,0,0,0,0.9118,0.9118,0.9118
FINAL_RMT_1754_Type1_UVFast_Unequal2,12,1.0,1.0,0.1,2.8,500000,259145,4870,4870,4870,0,0,0,0.974,0.974,0.974
FINAL_RMT_1754_Type1_UVFast_Unequal2,12,1.0,1.0,0.1,3.0,500000,244038,5114,5114,5114,0,0,0,1.0228,1.0228,1.0228
FINAL_RMT_1754_Type1_UVFast_Unequal2,12,1.0,1.0,0.1,3.2,500000,230592,5357,5357,5357,0,0,0,1.0714,1.0714,1.0714
FINAL_RMT_1754_Type1_UVFast_Unequal2,12,1.0,1.0,0.1,3.4,500000,218627,5514,5514,5514,0,0,0,1.1028,1.1028,1.1028
FINAL_RMT_1754_Type1_UVFast_Unequal2,12,1.0,1.0,0.1,3.6,500000,207970,5769,5769,5769,0,0,0,1.1538,1.1538,1.1538
FINAL_RMT_1754_Type1_UVFast_Unequal2,12,1.0,1.0,0.1,3.8,500000,198315,5834,5834,5834,0,0,0,1.1668,1.1668,1.1668
FINAL_RMT_1754_Type1_UVFast_Unequal2,12,1.0,1.0,0.1,4.0,500000,189657,5994,5994,5994,0,0,0,1.1988,1.1988,1.1988
FINAL_RMT_1754_Type1_UVFast_Unequal2,12,1.0,1.0,0.1,4.5,500000,171077,6290,6290,6290,0,0,0,1.258,1.258,1.258
FINAL_RMT_1754_Type1_UVFast_Unequal2,12,1.0,1.0,0.1,5.0,500000,156303,6514,6514,6514,0,0,0,1.3028,1.3028,1.3028
FINAL_RMT_1754_Type1_UVFast_Unequal2,12,1.0,1.0,0.1,5.5,500000,144217,6647,6647,6647,0,0,0,1.3294,1.3294,1.3294
FINAL_RMT_1754_Type1_UVFast_Unequal2,12,1.0,1.0,0.1,6.0,500000,134388,6833,6833,6833,0,0,0,1.3666,1.3666,1.3666
FINAL_RMT_1754_Type1_UVFast_Unequal2,12,1.0,1.0,0.1,7.0,500000,119170,6987,6987,6987,0,0,0,1.3974,1.3974,1.3974
FINAL_RMT_1754_Type1_UVFast_Unequal2,12,1.0,1.0,0.1,8.0,500000,107926,7156,7156,7156,0,0,0,1.4312,1.4312,1.4312
FINAL_RMT_1754_Type1_UVFast_Unequal2,12,1.0,1.0,0.1,9.0,500000,99097,7217,7217,7217,0,0,0,1.4434,1.4434,1.4434
FINAL_RMT_1754_Type1_UVFast_Unequal2,12,1.0,1.0,0.1,10.0,500000,91995,7247,7247,7247,0,0,0,1.4494,1.4494,1.4494
