config_name,config_id,dU,dV,dW,sigma,n_samples,stable,diego_turing,shaberi_total,shaberi_type_I,shaberi_type_II,shaberi_hopf,filter_count,rob_diego,rob_shaberi_total,rob_shaberi_type_I
FINAL_RMT_1754_Type3_WFreeze_Lab5,42,1.0,3.0,0.0,0.1,500000,500000,0,0,0,0,0,0,0.0,0.0,0.0
FINAL_RMT_1754_Type3_WFreeze_Lab5,42,1.0,3.0,0.0,0.2,500000,500000,0,0,0,0,0,0,0.0,0.0,0.0
FINAL_RMT_1754_Type3_WFreeze_Lab5,42,1.0,3.0,0.0,0.3,500000,500000,0,0,0,0,0,0,0.0,0.0,0.0
FINAL_RMT_1754_Type3_WFreeze_Lab5,42,1.0,3.0,0.0,0.4,500000,499876,0,0,0,0,0,0,0.0,0.0,0.0
FINAL_RMT_1754_Type3_WFreeze_Lab5,42,1.0,3.0,0.0,0.5,500000,498732,0,0,0,0,0,0,0.0,0.0,0.0
FINAL_RMT_1754_Type3_WFreeze_Lab5,42,1.0,3.0,0.0,0.58,500000,496006,0,0,0,0,0,0,0.0,0.0,0.0
FINAL_RMT_1754_Type3_WFreeze_Lab5,42,1.0,3.0,0.0,0.6,500000,495049,0,0,0,0,0,0,0.0,0.0,0.0
FINAL_RMT_1754_Type3_WFreeze_Lab5,42,1.0,3.0,0.0,0.7,500000,488877,0,0,0,0,0,0,0.0,0.0,0.0
FINAL_RMT_1754_Type3_WFreeze_Lab5,42,1.0,3.0,0.0,0.8,500000,480598,0,0,0,0,0,0,0.0,0.0,0.0
FINAL_RMT_1754_Type3_WFreeze_Lab5,42,1.0,3.0,0.0,0.9,500000,471253,0,0,0,0,0,0,0.0,0.0,0.0
FINAL_RMT_1754_Type3_WFreeze_Lab5,42,1.0,3.0,0.0,1.0,500000,461448,5,5,5,0,0,0,0.001,0.001,0.001
FINAL_RMT_1754_Type3_WFreeze_Lab5,42,1.0,3.0,0.0,1.1,500000,450966,4,4,4,0,0,0,0.0008,0.0008,0.0008
FINAL_RMT_1754_Type3_WFreeze_Lab5,42,1.0,3.0,0.0,1.2,500000,439833,17,17,17,0,0,0,0.0034,0.0034,0.0034
FINAL_RMT_1754_Type3_WFreeze_Lab5,42,1.0,3.0,0.0,1.3,500000,428013,32,32,32,0,0,0,0.0064,0.0064,0.0064
FINAL_RMT_1754_Type3_WFreeze_Lab5,42,1.0,3.0,0.0,1.4,500000,415585,44,44,44,0,0,0,0.0088,0.0088,0.0088
FINAL_RMT_1754_Type3_WFreeze_Lab5,42,1.0,3.0,0.0,1.5,500000,402914,83,83,83,0,0,0,0.0166,0.0166,0.0166
FINAL_RMT_1754_Type3_WFreeze_Lab5,42,1.0,3.0,0.0,1.6,500000,389868,116,116,116,0,0,0,0.0232,0.0232,0.0232
FINAL_RMT_1754_Type3_WFreeze_Lab5,42,1.0,3.0,0.0,1.8,500000,364012,229,229,229,0,0,0,0.0458,0.0458,0.0458
FINAL_RMT_1754_Type3_WFreeze_Lab5,42,1.0,3.0,0.0,2.0,500000,339351,330,330,330,0,0,0,0.066,0.066,0.066
FINAL_RMT_1754_Type3_WFreeze_Lab5,42,1.0,3.0,0.0,2.2,500000,316290,489,489,489,0,0,0,0.0978,0.0978,0.0978
FINAL_RMT_1754_Type3_WFreeze_Lab5,42,1.0,3.0,0.0,2.4,500000,295017,689,689,689,0,0,0,0.1378,0.1378,0.1378
FINAL_RMT_1754_Type3_WFreeze_Lab5,42,1.0,3.0,0.0,2.6,500000,276069,915,915,915,0,0,0,0.183,0.183,0.183
FINAL_RMT_1754_Type3_WFreeze_Lab5,42,1.0,3.0,0.0,2.8,500000,259145,1104,1104,1104,0,0,0,0.2208,0.2208,0.2208
FINAL_RMT_1754_Type3_WFreeze_Lab5,42,1.0,3.0,0.0,3.0,500000,244038,1325,1325,1325,0,0,0,0.265,0.265,0.265
FINAL_RMT_1754_Type3_WFreeze_Lab5,42,1.0,3.0,0.0,3.2,500000,230592,1528,1528,1528,0,0,0,0.3056,0.3056,0.3056
FINAL_RMT_1754_Type3_WFreeze_Lab5,42,1.0,3.0,0.0,3.4,500000,218627,1733,1733,1733,0,0,0,0.3466,0.3466,0.3466
FINAL_RMT_1754_Type3_WFreeze_Lab5,42,1.0,3.0,0.0,3.6,500000,207970,1980,1980,1980,0,0,0,0.396,0.396,0.396
FINAL_RMT_1754_Type3_WFreeze_Lab5,42,1.0,3.0,0.0,3.8,500000,198315,2156,2156,2156,0,0,0,0.4312,0.4312,0.4312
FINAL_RMT_1754_Type3_WFreeze_Lab5,42,1.0,3.0,0.0,4.0,500000,189657,2364,2364,2364,0,0,0,0.4728,0.4728,0.4728
FINAL_RMT_1754_Type3_WFreeze_Lab5,42,1.0,3.0,0.0,4.5,500000,171077,2884,2884,2884,0,0,0,0.5768,0.5768,0.5768
FINAL_RMT_1754_Type3_WFreeze_Lab5,42,1.0,3.0,0.0,5.0,500000,156303,3388,3388,3388,0,0,0,0.6776,0.6776,0.6776
FINAL_RMT_1754_Type3_WFreeze_Lab5,42,1.0,3.0,0.0,5.5,500000,144217,3935,3935,3935,0,0,0,0.787,0.787,0.787
FINAL_RMT_1754_Type3_WFreeze_Lab5,42,1.0,3.0,0.0,6.0,500000,134388,4367,4367,4367,0,0,0,0.8734,0.8734,0.8734
FINAL_RMT_1754_Type3_WFreeze_Lab5,42,1.0,3.0,0.0,7.0,500000,119170,5150,5150,5150,0,0,0,1.03,1.03,1.03
FINAL_RMT_1754_Type3_WFreeze_Lab5,42,1.0,3.0,0.0,8.0,500000,107926,5813,5813,5813,0,0,0,1.1626,1.1626,1.1626
FINAL_RMT_1754_Type3_WFreeze_Lab5,42,1.0,3.0,0.0,9.0,500000,99097,6396,6396,6396,0,0,0,1.2792,1.2792,1.2792
FINAL_RMT_1754_Type3_WFreeze_Lab5,42,1.0,3.0,0.0,10.0,500000,91995,6972,6972,6965,7,0,0,1.3944,1.3944,1.393
