config_name,config_id,dU,dV,dW,sigma,n_samples,stable,diego_turing,shaberi_total,shaberi_type_I,shaberi_type_II,shaberi_hopf,filter_count,rob_diego,rob_shaberi_total,rob_shaberi_type_I
FINAL_RMT_1754_Type2_VFreeze_Equal2,15,0.1,0.0,0.1,0.1,500000,500000,0,0,0,0,0,0,0.0,0.0,0.0
FINAL_RMT_1754_Type2_VFreeze_Equal2,15,0.1,0.0,0.1,0.2,500000,500000,0,0,0,0,0,0,0.0,0.0,0.0
FINAL_RMT_1754_Type2_VFreeze_Equal2,15,0.1,0.0,0.1,0.3,500000,500000,0,0,0,0,0,0,0.0,0.0,0.0
FINAL_RMT_1754_Type2_VFreeze_Equal2,15,0.1,0.0,0.1,0.4,500000,499876,0,0,0,0,0,0,0.0,0.0,0.0
FINAL_RMT_1754_Type2_VFreeze_Equal2,15,0.1,0.0,0.1,0.5,500000,498732,0,0,0,0,0,0,0.0,0.0,0.0
FINAL_RMT_1754_Type2_VFreeze_Equal2,15,0.1,0.0,0.1,0.58,500000,496006,0,0,0,0,0,0,0.0,0.0,0.0
FINAL_RMT_1754_Type2_VFreeze_Equal2,15,0.1,0.0,0.1,0.6,500000,495049,0,0,0,0,0,0,0.0,0.0,0.0
FINAL_RMT_1754_Type2_VFreeze_Equal2,15,0.1,0.0,0.1,0.7,500000,488877,3,3,3,0,0,0,0.0006,0.0006,0.0006
FINAL_RMT_1754_Type2_VFreeze_Equal2,15,0.1,0.0,0.1,0.8,500000,480598,15,15,15,0,0,0,0.003,0.003,0.003
FINAL_RMT_1754_Type2_VFreeze_Equal2,15,0.1,0.0,0.1,0.9,500000,471253,45,45,45,0,0,0,0.009,0.009,0.009
FINAL_RMT_1754_Type2_VFreeze_Equal2,15,0.1,0.0,0.1,1.0,500000,461448,95,95,95,0,0,0,0.019,0.019,0.019
FINAL_RMT_1754_Type2_VFreeze_Equal2,15,0.1,0.0,0.1,1.1,500000,450966,149,149,149,0,0,0,0.0298,0.0298,0.0298
FINAL_RMT_1754_Type2_VFreeze_Equal2,15,0.1,0.0,0.1,1.2,500000,439833,183,183,183,0,0,0,0.0366,0.0366,0.0366
FINAL_RMT_1754_Type2_VFreeze_Equal2,15,0.1,0.0,0.1,1.3,500000,428013,203,203,203,0,0,0,0.0406,0.0406,0.0406
FINAL_RMT_1754_Type2_VFreeze_Equal2,15,0.1,0.0,0.1,1.4,500000,415585,268,268,268,0,0,0,0.0536,0.0536,0.0536
FINAL_RMT_1754_Type2_VFreeze_Equal2,15,0.1,0.0,0.1,1.5,500000,402914,275,275,275,0,0,0,0.055,0.055,0.055
FINAL_RMT_1754_Type2_VFreeze_Equal2,15,0.1,0.0,0.1,1.6,500000,389868,318,318,318,0,0,0,0.0636,0.0636,0.0636
FINAL_RMT_1754_Type2_VFreeze_Equal2,15,0.1,0.0,0.1,1.8,500000,364012,361,361,361,0,0,0,0.0722,0.0722,0.0722
FINAL_RMT_1754_Type2_VFreeze_Equal2,15,0.1,0.0,0.1,2.0,500000,339351,308,308,308,0,0,0,0.0616,0.0616,0.0616
